t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-11T04:31:46+08:00 4.48 4.46 0.25 1.26 0.0
2026-09-11T04:31:56+08:00 3.70 3.69 0.11 1.22 1.0
2026-09-11T04:32:03+08:00 2.88 2.88 0.04 1.26 1.0
2026-09-11T04:32:13+08:00 1.06 1.06 0.01 1.22 1.0
2026-09-11T04:32:23+08:00 2.99 2.99 0.00 1.18 1.0
2026-09-11T04:32:33+08:00 1.10 1.10 0.00 1.16 1.0
2026-09-11T04:32:41+08:00 0.85 0.85 0.00 1.13 1.0
2026-09-11T04:32:51+08:00 0.38 0.38 0.00 1.11 1.0
2026-09-11T04:33:01+08:00 0.26 0.26 0.00 1.09 1.0
2026-09-11T04:33:08+08:00 0.11 0.11 0.00 1.07 1.0
2026-09-11T04:33:18+08:00 2.21 2.21 0.00 1.21 1.0
2026-09-11T04:33:28+08:00 0.81 0.81 0.00 1.18 1.0
2026-09-11T04:33:36+08:00 0.36 0.36 0.00 1.15 1.0
2026-09-11T04:33:46+08:00 0.13 0.13 0.00 1.13 1.0
2026-09-11T04:33:56+08:00 0.05 0.05 0.00 1.11 1.0
2026-09-11T04:34:04+08:00 1.83 1.83 0.00 1.09 1.0
2026-09-11T04:34:14+08:00 3.61 3.61 0.00 1.08 1.0
2026-09-11T04:34:24+08:00 1.62 1.62 0.00 1.06 1.0
2026-09-11T04:34:31+08:00 0.69 0.69 0.00 1.05 1.0
2026-09-11T04:34:41+08:00 2.36 2.36 0.00 1.04 1.0
2026-09-11T04:34:52+08:00 1.30 1.30 0.00 1.04 1.0
2026-09-11T04:35:02+08:00 2.80 2.80 0.00 1.03 1.0
2026-09-11T04:35:10+08:00 1.17 1.17 0.00 1.03 1.0
2026-09-11T04:35:20+08:00 0.62 0.62 0.00 1.02 1.0
2026-09-11T04:35:30+08:00 0.41 0.41 0.00 1.02 1.0
2026-09-11T04:35:37+08:00 2.88 2.88 0.00 1.01 0.0
2026-09-11T04:35:47+08:00 4.96 4.96 0.00 1.01 1.0
2026-09-11T04:35:57+08:00 3.35 3.35 0.00 1.00 41.0
2026-09-11T04:36:05+08:00 1.39 1.39 0.00 1.37 55.0
2026-09-11T04:36:15+08:00 0.62 0.62 0.00 1.39 62.0
2026-09-11T04:36:25+08:00 0.22 0.22 0.00 1.33 78.0
2026-09-11T04:36:32+08:00 0.58 0.58 0.00 1.44 48.0
2026-09-11T04:36:42+08:00 0.51 0.51 0.00 1.37 97.0
2026-09-11T04:36:52+08:00 1.08 1.08 0.00 1.47 75.0
2026-09-11T04:37:02+08:00 9.68 9.53 0.00 1.47 65.0
2026-09-11T04:37:10+08:00 3.56 3.50 0.00 1.40 91.0
