t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789167549.857,0,0,100,100,0,0,0,0,11425.824
1789167554.875,0,0,100,100,0,0,0,0,11430.842
1789167557.396,256,0,358,102,0,0,0,0,11435.844
1789167562.397,256,0,484,228,0,0,0,0,11440.845
1789167567.470,256,0,649,393,0,0,0,0,11445.919
1789167572.471,256,0,795,539,0,0,0,0,11450.920
1789167577.472,250,0,934,684,0,0,0,0,11455.921
1789167582.475,256,0,1081,825,0,0,0,0,11460.924
1789167584.996,256,0,1229,973,0,0,0,0,11465.926
1789167589.999,256,0,1373,1117,0,0,0,0,11470.929
1789167595.003,256,0,1521,1265,0,0,0,0,11475.933
1789167600.004,256,0,1674,1418,0,0,0,0,11480.934
1789167605.005,256,0,1817,1561,0,0,0,0,11485.935
1789167610.007,256,0,1962,1706,0,0,0,0,11490.936
1789167612.529,256,0,2107,1851,0,0,0,0,11495.938
1789167617.530,256,0,2246,1990,0,0,0,0,11500.939
1789167622.533,256,0,2402,2146,0,0,0,0,11505.942
1789167627.534,256,0,2545,2289,0,0,0,0,11510.943
1789167632.535,256,0,2696,2440,0,0,0,0,11515.944
1789167637.536,254,0,2845,2591,0,0,0,0,11520.945
1789167642.539,256,0,2987,2731,0,0,0,0,11525.948
1789167645.059,253,0,3138,2885,0,0,0,0,11530.949
1789167650.066,256,0,3300,3044,0,0,0,0,11535.956
1789167655.068,252,0,3434,3182,0,0,0,0,11540.957
1789167660.070,256,0,3582,3326,0,0,0,0,11545.960
1789167665.072,256,0,3738,3482,0,0,0,0,11550.961
1789167670.075,256,0,3874,3618,0,0,0,0,11555.965
1789167672.595,256,0,4025,3769,0,0,0,0,11560.966
1789167677.596,256,0,4165,3909,0,0,0,0,11565.967
1789167682.597,254,0,4321,4067,0,0,0,0,11570.969
1789167687.601,256,0,4465,4209,0,0,0,0,11575.973
1789167692.603,256,0,4607,4351,0,0,0,0,11580.974
1789167697.604,256,0,4755,4499,0,0,0,0,11585.975
1789167702.606,256,0,4903,4647,0,0,0,0,11590.978
1789167705.128,256,0,5045,4789,0,0,0,0,11595.980
1789167710.129,256,0,5201,4945,0,0,0,0,11600.981
1789167715.131,256,0,5343,5087,0,0,0,0,11605.983
1789167720.132,256,0,5500,5244,0,0,0,0,11610.984
1789167725.133,256,0,5646,5390,0,0,0,0,11615.985
1789167730.134,256,0,5787,5531,0,0,0,0,11620.986
1789167732.655,256,0,5937,5681,0,0,0,0,11625.987
1789167737.656,256,0,6075,5819,0,0,0,0,11630.988
1789167742.657,256,0,6232,5976,0,0,0,0,11635.989
1789167747.658,256,0,6367,6111,0,0,0,0,11640.990
1789167752.659,256,0,6514,6258,0,0,0,0,11645.991
1789167757.660,256,0,6669,6413,0,0,0,0,11650.992
1789167762.664,256,0,6819,6563,0,0,0,0,11655.996
1789167765.189,256,0,6963,6707,0,0,0,0,11661.001
1789167770.192,256,0,7112,6856,0,0,0,0,11666.005
1789167775.193,256,0,7257,7001,0,0,0,0,11671.006
1789167780.199,256,0,7407,7151,0,0,0,0,11676.012
1789167785.202,256,0,7551,7295,0,0,0,0,11681.014
1789167790.203,256,0,7707,7451,0,0,0,0,11686.016
1789167792.724,256,0,7849,7593,0,0,0,0,11691.017
1789167797.724,256,0,7992,7736,0,0,0,0,11696.018
1789167802.726,254,0,8137,7883,0,0,0,0,11701.019
1789167807.736,256,0,8284,8028,0,0,0,0,11706.029
1789167812.744,256,0,8430,8174,0,0,0,0,11711.037
1789167817.746,256,0,8577,8321,0,0,0,0,11716.039
1789167822.747,256,0,8720,8464,0,0,0,0,11721.041
1789167825.267,255,0,8879,8624,0,0,0,0,11726.042
1789167830.269,256,0,9023,8767,0,0,0,0,11731.043
1789167835.270,163,0,9100,8937,0,0,0,0,11736.044
1789167840.275,0,0,9100,9100,0,0,0,0,11741.049
1789167845.283,0,0,9100,9100,0,0,0,0,11746.057
1789167850.283,0,0,9100,9100,0,0,0,0,11751.057
1789167852.808,0,0,9100,9100,0,0,0,0,11756.063
1789167857.815,0,0,9100,9100,0,0,0,0,11761.070
1789167862.819,0,0,9100,9100,0,0,0,0,11766.074
1789167867.820,0,0,9100,9100,0,0,0,0,11771.075
