t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789186659.206,0,0,1548,1548,0,0,0,0,32115.274
1789186664.224,0,0,1548,1548,0,0,0,0,32120.291
1789186669.324,4,0,1567,1563,0,0,0,0,32125.391
1789186674.336,3,0,1589,1586,0,0,0,0,32130.404
1789186676.925,6,0,1610,1604,0,0,0,0,32135.474
1789186681.951,5,0,1637,1632,0,0,0,0,32140.500
1789186686.958,3,0,1663,1660,0,0,0,0,32145.507
1789186692.021,4,0,1686,1682,0,0,0,0,32150.570
1789186697.022,2,0,1702,1700,0,0,0,0,32155.571
1789186702.024,5,0,1712,1707,0,0,0,0,32160.573
1789186704.545,5,0,1729,1724,0,0,0,0,32165.575
1789186709.546,4,0,1751,1747,0,0,0,0,32170.576
1789186714.547,7,0,1776,1769,0,0,0,0,32175.577
1789186719.548,3,0,1807,1804,0,0,0,0,32180.579
1789186724.551,5,0,1827,1822,0,0,0,0,32185.581
1789186729.553,6,0,1846,1840,0,0,0,0,32190.583
1789186732.075,3,0,1871,1868,0,0,0,0,32195.584
1789186737.076,5,0,1891,1886,0,0,0,0,32200.585
1789186742.078,5,0,1917,1912,0,0,0,0,32205.587
1789186747.080,3,0,1940,1937,0,0,0,0,32210.589
1789186752.082,6,0,1968,1962,0,0,0,0,32215.590
1789186757.084,3,0,1992,1989,0,0,0,0,32220.592
1789186762.091,4,0,2016,2012,0,0,0,0,32225.600
1789186764.628,10,0,2045,2035,0,0,0,0,32230.617
1789186769.629,3,0,2070,2067,0,0,0,0,32235.618
1789186774.630,4,0,2098,2094,0,0,0,0,32240.620
1789186779.632,3,0,2114,2111,0,0,0,0,32245.621
1789186784.633,7,0,2138,2131,0,0,0,0,32250.622
1789186789.634,5,0,2162,2157,0,0,0,0,32255.623
1789186792.154,6,0,2178,2172,0,0,0,0,32260.625
1789186797.155,4,0,2192,2188,0,0,0,0,32265.626
1789186802.156,7,0,2226,2219,0,0,0,0,32270.627
1789186807.158,9,0,2257,2248,0,0,0,0,32275.629
1789186812.160,4,0,2284,2280,0,0,0,0,32280.631
1789186817.162,10,0,2307,2297,0,0,0,0,32285.633
1789186822.164,6,0,2338,2332,0,0,0,0,32290.634
1789186824.690,5,0,2361,2356,0,0,0,0,32295.643
1789186829.691,3,0,2382,2379,0,0,0,0,32300.644
1789186834.692,4,0,2404,2400,0,0,0,0,32305.645
1789186839.694,4,0,2427,2423,0,0,0,0,32310.646
1789186844.696,2,0,2448,2446,0,0,0,0,32315.648
1789186849.697,10,0,2472,2462,0,0,0,0,32320.649
1789186852.218,6,0,2495,2489,0,0,0,0,32325.651
1789186857.220,11,0,2535,2524,0,0,0,0,32330.653
1789186862.221,5,0,2568,2563,0,0,0,0,32335.654
1789186867.223,3,0,2587,2584,0,0,0,0,32340.656
1789186872.225,3,0,2603,2600,0,0,0,0,32345.658
1789186877.227,5,0,2623,2618,0,0,0,0,32350.660
1789186882.228,5,0,2651,2646,0,0,0,0,32355.661
1789186884.762,1,0,2663,2662,0,0,0,0,32360.675
1789186889.764,11,0,2694,2683,0,0,0,0,32365.677
1789186894.765,2,0,2721,2719,0,0,0,0,32370.678
1789186899.767,4,0,2744,2740,0,0,0,0,32375.680
1789186904.769,3,0,2763,2760,0,0,0,0,32380.682
1789186909.771,5,0,2785,2780,0,0,0,0,32385.684
1789186912.291,5,0,2817,2812,0,0,0,0,32390.685
1789186917.296,9,0,2850,2841,0,0,0,0,32395.690
1789186922.318,2,0,2877,2875,0,0,0,0,32400.713
1789186927.323,5,0,2902,2897,0,0,0,0,32405.717
1789186932.328,5,0,2922,2917,0,0,0,0,32410.722
1789186937.330,3,0,2956,2953,0,0,0,0,32415.724
1789186942.345,0,0,2976,2976,0,0,0,0,32420.739
1789186944.868,0,0,2976,2976,0,0,0,0,32425.742
