t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789182751.198,0,0,94658,94658,0,0,0,0,27892.623
1789182756.200,0,0,94658,94658,0,0,0,0,27897.625
1789182761.201,141,0,94847,94706,0,0,0,0,27902.626
1789182763.722,276,0,95088,94812,0,0,0,0,27907.627
1789182768.723,302,0,95303,95001,0,0,0,0,27912.628
1789182773.727,327,0,95502,95175,0,0,0,0,27917.633
1789182778.731,349,0,95708,95359,0,0,0,0,27922.637
1789182783.733,358,0,95916,95558,0,0,0,0,27927.638
1789182788.778,385,0,96123,95738,0,0,0,0,27932.684
1789182793.788,417,0,96341,95924,0,0,0,0,27937.694
1789182796.310,476,0,96578,96102,0,0,0,0,27942.695
1789182801.437,504,0,96803,96299,0,0,0,0,27947.823
1789182806.493,544,0,97022,96478,0,0,0,0,27952.878
1789182811.629,572,0,97242,96670,0,0,0,0,27958.014
1789182816.630,594,0,97450,96856,0,0,0,0,27963.015
1789182821.633,638,0,97678,97040,0,0,0,0,27968.019
1789182824.153,648,0,97865,97217,0,0,0,0,27973.021
1789182829.155,696,0,98094,97398,0,0,0,0,27978.022
1789182834.159,744,0,98339,97595,0,0,0,0,27983.026
1789182839.167,783,0,98553,97770,0,0,0,0,27988.035
1789182844.171,788,0,98746,97958,0,0,0,0,27993.038
1789182849.175,852,0,98992,98140,0,0,0,0,27998.042
1789182854.179,873,0,99202,98329,0,0,0,0,28003.046
1789182856.704,910,0,99413,98503,0,0,0,0,28008.051
1789182861.708,944,0,99631,98687,0,0,0,0,28013.055
1789182866.712,965,0,99848,98883,0,0,0,0,28018.060
1789182871.717,985,0,100048,99063,0,0,0,0,28023.065
1789182876.722,1020,0,100268,99248,0,0,0,0,28028.069
1789182881.725,1072,0,100501,99429,0,0,0,0,28033.073
1789182884.248,1120,0,100736,99616,0,0,0,0,28038.075
1789182889.253,1148,0,100940,99792,0,0,0,0,28043.081
1789182894.254,1181,0,101161,99980,0,0,0,0,28048.082
1789182899.256,1193,0,101362,100169,0,0,0,0,28053.084
1789182904.260,1226,0,101579,100353,0,0,0,0,28058.088
1789182909.271,1253,0,101785,100532,0,0,0,0,28063.099
1789182911.792,1285,0,101997,100712,0,0,0,0,28068.101
1789182916.800,1301,0,102205,100904,0,0,0,0,28073.109
1789182921.803,1360,0,102442,101082,0,0,0,0,28078.111
1789182926.807,1405,0,102674,101269,0,0,0,0,28083.115
1789182931.811,1424,0,102882,101458,0,0,0,0,28088.120
1789182936.812,1469,0,103110,101641,0,0,0,0,28093.121
1789182941.826,1511,0,103328,101817,0,0,0,0,28098.134
1789182946.829,1555,0,103556,102001,0,0,0,0,28103.137
1789182951.834,1571,0,103765,102194,0,0,0,0,28108.142
1789182956.841,1586,0,103958,102372,0,0,0,0,28113.149
1789182958.189,1604,0,104162,102558,0,0,0,0,28118.151
1789182963.191,1635,0,104379,102744,0,0,0,0,28123.153
1789182968.192,1688,0,104611,102923,0,0,0,0,28128.154
1789182973.193,1745,0,104846,103101,0,0,0,0,28133.155
1789182978.195,1791,0,105076,103285,0,0,0,0,28138.156
1789182983.195,1793,0,105275,103482,0,0,0,0,28143.157
1789182985.716,1829,0,105487,103658,0,0,0,0,28148.159
1789182990.718,1848,0,105692,103844,0,0,0,0,28153.160
1789182995.719,1892,0,105920,104028,0,0,0,0,28158.161
1789183000.725,1909,0,106121,104212,0,0,0,0,28163.167
1789183005.726,1943,0,106334,104391,0,0,0,0,28168.168
1789183010.727,1987,0,106560,104573,0,0,0,0,28173.170
1789183015.728,1994,0,106763,104769,0,0,0,0,28178.171
1789183018.252,2023,0,106968,104945,0,0,0,0,28183.176
1789183023.254,2032,0,107165,105133,0,0,0,0,28188.177
1789183028.255,2039,0,107352,105313,0,0,0,0,28193.179
1789183033.257,2014,0,107516,105502,0,0,0,0,28198.180
1789183038.261,1840,0,107516,105676,0,0,0,0,28203.184
1789183043.263,1654,0,107516,105862,0,0,0,0,28208.187
1789183045.784,1461,0,107516,106055,0,0,0,0,28213.188
1789183050.785,1279,0,107516,106237,0,0,0,0,28218.190
1789183055.788,1096,0,107516,106420,0,0,0,0,28223.193
1789183060.792,918,0,107516,106598,0,0,0,0,28228.196
1789183065.796,728,0,107516,106788,0,0,0,0,28233.200
1789183070.799,551,0,107516,106965,0,0,0,0,28238.204
1789183075.800,363,0,107516,107153,0,0,0,0,28243.205
1789183078.321,67,0,107516,107449,0,0,0,0,28248.206
1789183083.406,0,0,107516,107516,0,0,0,0,28253.291
1789183088.584,0,0,107516,107516,0,0,0,0,28258.468
1789183093.848,0,0,107516,107516,0,0,0,0,28263.733
1789183098.884,0,0,107516,107516,0,0,0,0,28268.769
1789183103.946,0,0,107516,107516,0,0,0,0,28273.831
1789183106.507,0,0,107516,107516,0,0,0,0,28278.872
1789183111.639,0,0,107516,107516,0,0,0,0,28284.005
1789183116.714,0,0,107516,107516,0,0,0,0,28289.080
1789183121.840,0,0,107516,107516,0,0,0,0,28294.205
1789183126.914,0,0,107516,107516,0,0,0,0,28299.280
1789183131.924,0,0,107516,107516,0,0,0,0,28304.290
1789183136.987,0,0,107516,107516,0,0,0,0,28309.353
1789183142.093,0,0,107516,107516,0,0,0,0,28314.459
