t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789185192.059,0,0,31290,31290,0,0,0,0,30532.664
1789185197.111,0,0,31290,31290,0,0,0,0,30537.717
1789185202.218,256,0,31546,31290,0,0,0,0,30542.824
1789185207.439,256,0,31705,31449,0,0,0,0,30548.044
1789185210.041,256,0,31820,31564,0,0,0,0,30553.124
1789185215.191,256,0,32005,31749,0,0,0,0,30558.275
1789185220.338,256,0,32120,31864,0,0,0,0,30563.421
1789185225.340,256,0,32291,32035,0,0,0,0,30568.423
1789185230.449,256,0,32411,32155,0,0,0,0,30573.533
1789185235.637,256,0,32574,32318,0,0,0,0,30578.720
1789185238.336,256,0,32730,32474,0,0,0,0,30583.901
1789185243.378,256,0,32875,32619,0,0,0,0,30588.943
1789185248.535,256,0,33021,32765,0,0,0,0,30594.100
1789185253.599,256,0,33164,32908,0,0,0,0,30599.164
1789185258.641,256,0,33305,33049,0,0,0,0,30604.206
1789185263.717,256,0,33457,33201,0,0,0,0,30609.282
1789185266.420,256,0,33598,33342,0,0,0,0,30614.466
1789185271.516,256,0,33751,33495,0,0,0,0,30619.563
1789185276.548,256,0,33885,33629,0,0,0,0,30624.595
1789185281.679,256,0,34043,33787,0,0,0,0,30629.725
1789185286.867,256,0,34195,33939,0,0,0,0,30634.913
1789185291.931,256,0,34339,34083,0,0,0,0,30639.978
1789185296.932,256,0,34484,34228,0,0,0,0,30644.979
1789185299.455,256,0,34622,34366,0,0,0,0,30649.980
1789185304.456,256,0,34775,34519,0,0,0,0,30654.982
1789185309.457,256,0,34904,34648,0,0,0,0,30659.983
1789185314.459,256,0,35059,34803,0,0,0,0,30664.984
1789185319.460,256,0,35209,34953,0,0,0,0,30669.985
1789185324.461,256,0,35355,35099,0,0,0,0,30674.987
1789185329.462,256,0,35494,35238,0,0,0,0,30679.988
1789185334.464,256,0,35637,35381,0,0,0,0,30684.989
1789185339.465,256,0,35771,35515,0,0,0,0,30689.991
1789185340.812,256,0,35915,35659,0,0,0,0,30694.992
1789185345.813,256,0,36065,35809,0,0,0,0,30699.993
1789185350.814,256,0,36202,35946,0,0,0,0,30704.994
1789185355.815,256,0,36349,36093,0,0,0,0,30709.995
1789185360.816,256,0,36491,36235,0,0,0,0,30714.996
1789185365.817,256,0,36640,36384,0,0,0,0,30719.997
1789185370.818,256,0,36778,36522,0,0,0,0,30724.998
1789185373.340,256,0,36926,36670,0,0,0,0,30730.000
1789185378.341,256,0,37069,36813,0,0,0,0,30735.001
1789185383.341,256,0,37202,36946,0,0,0,0,30740.002
1789185388.346,256,0,37346,37090,0,0,0,0,30745.006
1789185393.347,256,0,37492,37236,0,0,0,0,30750.007
1789185398.355,256,0,37634,37378,0,0,0,0,30755.015
1789185400.875,256,0,37775,37519,0,0,0,0,30760.016
1789185405.877,256,0,37918,37662,0,0,0,0,30765.018
1789185410.885,256,0,38056,37800,0,0,0,0,30770.025
1789185415.889,256,0,38204,37948,0,0,0,0,30775.030
1789185420.891,256,0,38347,38091,0,0,0,0,30780.032
1789185425.893,256,0,38488,38232,0,0,0,0,30785.033
1789185428.566,256,0,38635,38379,0,0,0,0,30790.188
1789185433.813,256,0,38783,38527,0,0,0,0,30795.435
1789185438.821,256,0,38929,38673,0,0,0,0,30800.444
1789185443.852,256,0,39070,38814,0,0,0,0,30805.475
1789185449.042,256,0,39222,38966,0,0,0,0,30810.665
1789185454.052,256,0,39357,39101,0,0,0,0,30815.675
1789185459.094,256,0,39511,39255,0,0,0,0,30820.716
1789185461.622,256,0,39653,39397,0,0,0,0,30825.725
1789185466.825,255,0,39805,39550,0,0,0,0,30830.929
1789185471.913,256,0,39945,39689,0,0,0,0,30836.016
1789185476.924,256,0,40097,39841,0,0,0,0,30841.027
1789185482.039,256,0,40237,39981,0,0,0,0,30846.142
1789185487.295,256,0,40398,40142,0,0,0,0,30851.398
1789185489.818,256,0,40528,40272,0,0,0,0,30856.401
1789185494.819,256,0,40675,40419,0,0,0,0,30861.403
1789185499.820,256,0,40824,40568,0,0,0,0,30866.404
1789185504.822,256,0,40967,40711,0,0,0,0,30871.406
1789185509.823,256,0,41113,40857,0,0,0,0,30876.407
1789185514.830,256,0,41251,40995,0,0,0,0,30881.414
1789185519.831,256,0,41405,41149,0,0,0,0,30886.415
1789185522.352,256,0,41539,41283,0,0,0,0,30891.416
1789185527.353,256,0,41687,41431,0,0,0,0,30896.417
1789185532.354,256,0,41845,41589,0,0,0,0,30901.418
1789185537.384,256,0,41975,41719,0,0,0,0,30906.448
1789185542.392,256,0,42125,41869,0,0,0,0,30911.456
1789185547.393,256,0,42279,42023,0,0,0,0,30916.457
1789185549.914,256,0,42418,42162,0,0,0,0,30921.458
1789185554.915,256,0,42556,42300,0,0,0,0,30926.459
1789185559.917,254,0,42698,42444,0,0,0,0,30931.460
1789185564.917,256,0,42839,42583,0,0,0,0,30936.461
1789185569.919,256,0,42986,42730,0,0,0,0,30941.462
