t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-10T07:58:04+08:00 30.04 29.84 0.00 1.36 NA
2026-09-10T07:58:14+08:00 19.62 19.18 0.00 1.54 NA
2026-09-10T07:58:24+08:00 9.33 9.14 0.39 1.46 NA
2026-09-10T07:58:32+08:00 53.93 53.52 0.47 3.24 NA
2026-09-10T07:58:42+08:00 76.13 75.40 0.21 4.58 NA
2026-09-10T07:58:52+08:00 51.87 51.52 0.07 4.03 NA
2026-09-10T07:58:59+08:00 46.45 46.11 0.03 4.45 NA
2026-09-10T07:59:09+08:00 36.77 36.53 0.01 4.87 NA
2026-09-10T07:59:19+08:00 68.64 68.43 0.00 5.97 NA
2026-09-10T07:59:26+08:00 64.64 64.14 0.00 5.87 NA
2026-09-10T07:59:37+08:00 45.71 45.34 0.00 5.12 NA
2026-09-10T07:59:47+08:00 25.29 25.13 0.00 4.41 1.0
2026-09-10T07:59:54+08:00 10.64 10.58 0.00 3.88 1.0
2026-09-10T08:00:04+08:00 4.78 4.75 0.00 3.36 1.0
2026-09-10T08:00:14+08:00 1.76 1.75 0.00 3.00 1.0
2026-09-10T08:00:22+08:00 2.52 2.43 0.00 2.69 1.0
2026-09-10T08:00:32+08:00 1.43 1.39 0.00 2.43 1.0
2026-09-10T08:00:42+08:00 0.62 0.61 0.00 2.21 1.0
2026-09-10T08:00:49+08:00 0.42 0.27 0.00 2.10 1.0
2026-09-10T08:00:59+08:00 0.35 0.29 0.00 1.93 1.0
2026-09-10T08:01:09+08:00 0.40 0.37 0.00 1.86 1.0
2026-09-10T08:01:17+08:00 0.26 0.13 0.00 1.81 1.0
2026-09-10T08:01:27+08:00 0.84 3.36 0.00 1.68 0.0
2026-09-10T08:01:37+08:00 2.42 2.40 0.00 1.58 11.0
2026-09-10T08:01:44+08:00 2.61 2.61 0.00 1.56 10.0
2026-09-10T08:01:54+08:00 1.37 1.37 0.00 1.47 8.0
2026-09-10T08:02:04+08:00 3.28 3.28 0.00 1.55 4.0
2026-09-10T08:02:12+08:00 2.40 2.40 0.00 1.46 4.0
2026-09-10T08:02:22+08:00 1.33 1.33 0.00 1.39 3.0
2026-09-10T08:02:32+08:00 2.32 2.32 0.00 1.65 7.0
2026-09-10T08:02:39+08:00 1.14 1.14 0.00 1.55 9.0
2026-09-10T08:02:49+08:00 1.79 1.79 0.00 1.47 11.0
2026-09-10T08:02:59+08:00 0.80 0.80 0.00 1.39 12.0
2026-09-10T08:03:07+08:00 0.89 0.89 0.00 1.41 6.0
2026-09-10T08:03:17+08:00 0.96 0.96 0.00 1.42 10.0
2026-09-10T08:03:27+08:00 2.90 2.90 0.00 1.52 6.0
2026-09-10T08:03:34+08:00 3.67 3.67 0.00 1.73 6.0
2026-09-10T08:03:44+08:00 1.35 1.35 0.00 1.62 14.0
2026-09-10T08:03:54+08:00 1.04 1.04 0.00 1.61 8.0
2026-09-10T08:04:01+08:00 9.47 9.47 0.00 1.82 5.0
2026-09-10T08:04:11+08:00 4.72 4.72 0.00 1.92 13.0
2026-09-10T08:04:21+08:00 2.12 2.12 0.00 1.77 5.0
2026-09-10T08:04:29+08:00 1.37 1.37 0.00 1.65 6.0
2026-09-10T08:04:39+08:00 0.79 0.79 0.00 1.55 12.0
2026-09-10T08:04:49+08:00 0.29 0.29 0.00 1.47 7.0
2026-09-10T08:04:56+08:00 0.57 0.57 0.00 1.40 9.0
2026-09-10T08:05:06+08:00 0.45 0.45 0.00 1.42 7.0
2026-09-10T08:05:16+08:00 0.16 0.16 0.00 1.35 4.0
2026-09-10T08:05:24+08:00 1.68 1.68 0.00 1.45 5.0
2026-09-10T08:05:34+08:00 0.62 0.62 0.00 1.38 14.0
2026-09-10T08:05:44+08:00 0.27 0.27 0.00 1.40 9.0
2026-09-10T08:05:51+08:00 0.25 0.25 0.00 1.50 14.0
2026-09-10T08:06:01+08:00 0.29 0.29 0.00 1.42 8.0
2026-09-10T08:06:11+08:00 0.13 0.13 0.00 1.35 0.0
2026-09-10T08:06:19+08:00 1.80 1.80 0.00 1.37 0.0
2026-09-10T08:06:29+08:00 6.32 6.32 0.00 1.31 1.0
2026-09-10T08:06:39+08:00 6.07 6.07 0.00 1.27 1.0
2026-09-10T08:06:46+08:00 3.36 3.36 0.00 1.14 0.0
2026-09-10T08:06:57+08:00 32.77 32.77 0.00 1.05 0.0
2026-09-10T08:07:07+08:00 18.16 18.16 0.00 1.12 13.0
2026-09-10T08:07:14+08:00 8.40 8.40 0.00 1.10 14.0
2026-09-10T08:07:24+08:00 4.72 4.72 0.00 1.25 20.0
2026-09-10T08:07:34+08:00 2.42 2.42 0.00 1.21 11.0
2026-09-10T08:07:41+08:00 1.21 1.21 0.00 1.33 21.0
2026-09-10T08:07:51+08:00 0.64 0.64 0.00 1.35 16.0
2026-09-10T08:08:01+08:00 0.31 0.31 0.00 1.30 27.0
2026-09-10T08:08:09+08:00 1.17 1.17 0.00 1.25 27.0
2026-09-10T08:08:19+08:00 0.52 0.52 0.00 1.51 24.0
2026-09-10T08:08:29+08:00 0.19 0.19 0.00 1.43 25.0
2026-09-10T08:08:36+08:00 2.16 2.16 0.00 1.36 20.0
2026-09-10T08:08:46+08:00 1.20 1.20 0.00 1.38 19.0
2026-09-10T08:08:56+08:00 3.60 3.60 0.00 1.32 32.0
2026-09-10T08:09:04+08:00 2.09 2.09 0.00 1.42 25.0
2026-09-10T08:09:14+08:00 0.85 0.85 0.00 1.66 22.0
2026-09-10T08:09:24+08:00 2.60 2.60 0.00 1.94 17.0
2026-09-10T08:09:32+08:00 4.13 4.13 0.00 1.87 6.0
2026-09-10T08:09:42+08:00 1.52 1.52 0.00 1.73 26.0
2026-09-10T08:09:52+08:00 0.86 0.86 0.00 1.62 29.0
2026-09-10T08:09:59+08:00 0.43 0.43 0.00 1.60 36.0
2026-09-10T08:10:09+08:00 0.49 0.49 0.00 1.58 26.0
2026-09-10T08:10:19+08:00 13.58 13.58 0.00 1.49 21.0
2026-09-10T08:10:27+08:00 9.22 9.22 0.00 1.41 15.0
2026-09-10T08:10:37+08:00 7.09 7.09 0.00 1.42 23.0
2026-09-10T08:10:47+08:00 4.55 4.55 0.00 1.51 25.0
2026-09-10T08:10:54+08:00 1.67 1.67 0.00 1.67 24.0
2026-09-10T08:11:04+08:00 1.10 1.10 0.00 1.73 25.0
2026-09-10T08:11:14+08:00 1.38 1.38 0.00 1.69 22.0
2026-09-10T08:11:22+08:00 2.01 2.01 0.00 1.82 19.0
2026-09-10T08:11:32+08:00 0.90 0.90 0.00 1.70 24.0
2026-09-10T08:11:42+08:00 0.69 0.69 0.00 1.59 0.0
2026-09-10T08:11:49+08:00 1.09 1.09 0.00 1.42 0.0
2026-09-10T08:11:59+08:00 3.07 3.07 0.00 1.44 0.0
2026-09-10T08:12:09+08:00 1.13 1.13 0.00 1.37 0.0
2026-09-10T08:12:17+08:00 1.84 1.84 0.00 1.31 1.0
2026-09-10T08:12:27+08:00 1.14 1.14 0.00 1.26 1.0
2026-09-10T08:12:37+08:00 1.41 1.41 0.00 1.14 0.0
2026-09-10T08:12:44+08:00 0.52 0.52 0.00 1.20 34.0
2026-09-10T08:12:54+08:00 0.23 0.23 0.00 1.56 23.0
