t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1789043290.325,0.0,0.0,0.0,1677945.0,0.0,1677945.0,2051412.0,15541.0
1789043295.340,0.0,0.0,0.0,1677945.0,0.0,1677945.0,2051412.0,15541.0
1789043300.346,45.0,0.0,0.09666740233943938,1682805.0,0.0,1682805.0,2053228.0,15541.0
1789043305.353,104.0,0.0,0.2553520194217612,1696089.0,0.0,1695873.0,2066245.0,15605.0
1789043307.943,67.0,0.0,0.15691900242772017,1707537.0,0.0,1707321.0,2082340.0,15748.0
1789043312.949,96.0,0.0,0.2531450011035091,1721037.0,0.0,1721037.0,2098718.0,15844.0
1789043317.955,63.0,0.0,0.15691900242772017,1732701.0,0.0,1732701.0,2114181.0,15985.0
1789043322.960,85.0,0.0,0.2061355109247407,1745229.0,0.0,1745121.0,2127632.0,16079.0
1789043327.967,98.0,0.0,0.24078569852129772,1758729.0,0.0,1758513.0,2143341.0,16191.0
1789043332.974,94.0,0.0,0.2401235930258221,1771257.0,0.0,1771257.0,2159643.0,16311.0
1789043335.736,90.0,0.0,0.2233502538071066,1784865.0,0.0,1784757.0,2175976.0,16441.0
1789043340.742,86.0,0.0,0.2134186713749724,1797285.0,0.0,1797285.0,2191481.0,16560.0
1789043345.748,81.0,0.0,0.19995585963363494,1809381.0,0.0,1809273.0,2206516.0,16677.0
1789043350.762,97.0,0.0,0.24431692783050096,1823637.0,0.0,1823529.0,2223276.0,16793.0
1789043355.768,90.0,0.0,0.22489516662988307,1836165.0,0.0,1836165.0,2238792.0,16916.0
1789043360.772,76.0,0.0,0.18053409843301704,1847829.0,0.0,1847613.0,2253310.0,17038.0
1789043363.410,92.0,0.0,0.23261973074376519,1861437.0,0.0,1861437.0,2269863.0,17148.0
1789043368.414,76.0,0.0,0.1893621717060252,1873317.0,0.0,1873209.0,2285117.0,17274.0
1789043373.421,91.0,0.0,0.23328183623924081,1886277.0,0.0,1886277.0,2300448.0,17379.0
1789043378.425,72.0,0.0,0.18252041491944382,1898265.0,0.0,1898157.0,2316117.0,17509.0
1789043383.434,84.0,0.0,0.20591480909291549,1911117.0,0.0,1911117.0,2330518.0,17616.0
1789043388.461,86.0,0.0,0.21496358419774886,1924077.0,0.0,1923969.0,2346693.0,17734.0
1789043391.062,105.0,0.0,0.2591039505627897,1938549.0,0.0,1938441.0,2362793.0,17849.0
1789043396.073,93.0,0.0,0.22776429044361068,1951617.0,0.0,1951617.0,2379343.0,17982.0
