t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789159143.931,0.0,0.0,0.0,413157.0,9360.0,413157.0,505560.0,3830.0,0.0,,,,2324.054
1789159149.014,0.0,0.0,0.0,413157.0,9360.0,413157.0,505560.0,3830.0,0.0,,,,2329.136
1789159154.132,128.0,0.0,0.3542893187552565,426981.0,9360.0,426981.0,518130.0,3830.0,0.0,,,,2334.255
1789159156.655,91.0,0.0,0.21131202691337259,445665.0,9360.0,443721.0,539308.0,4040.0,0.0,,,,2339.260
1789159161.660,128.0,0.0,0.22855340622371745,468453.0,9360.0,468453.0,558869.0,4214.0,0.0,,,,2344.265
1789159166.665,128.0,0.0,0.3055088309503785,482277.0,9360.0,482277.0,581781.0,4342.0,0.0,,,,2349.270
1789159171.670,128.0,0.0,0.3774179983179142,496101.0,9360.0,496101.0,604437.0,4470.0,0.0,,,,2354.276
1789159176.675,99.0,0.0,0.14760302775441547,520617.0,9360.0,518673.0,624061.0,4726.0,0.0,,,,2359.280
1789159181.685,128.0,0.0,0.2516820857863751,537573.0,9360.0,537573.0,645269.0,4854.0,0.0,,,,2364.290
1789159186.691,128.0,0.0,0.32863751051303614,551397.0,9360.0,551397.0,668181.0,4982.0,0.0,,,,2369.296
1789159189.201,125.0,0.0,0.3942388561816653,565221.0,9360.0,565221.0,690836.0,5113.0,0.0,,,,2374.300
1789159194.211,128.0,0.0,0.19785534062237176,592869.0,9360.0,591681.0,708757.0,5366.0,0.0,,,,2379.311
1789159199.220,128.0,0.0,0.27859545836837674,606693.0,9360.0,606693.0,731797.0,5494.0,0.0,,,,2384.320
1789159204.225,128.0,0.0,0.35050462573591257,620517.0,9360.0,620517.0,754453.0,5622.0,0.0,,,,2389.324
1789159209.322,92.0,0.0,0.21446593776282585,639201.0,9360.0,637257.0,775849.0,5831.0,0.0,,,,2394.422
1789159214.327,128.0,0.0,0.2361227922624054,661989.0,9360.0,661989.0,795669.0,6006.0,0.0,,,,2399.426
1789159216.849,128.0,0.0,0.3168629100084104,675813.0,9360.0,675813.0,818709.0,6134.0,0.0,,,,2404.432
1789159221.858,128.0,0.0,0.3862489486963835,689637.0,9360.0,689637.0,841365.0,6262.0,0.0,,,,2409.441
1789159226.872,97.0,2.0,0.14360807401177456,713937.0,9360.0,711777.0,860589.0,6518.0,0.0,,,,2414.456
1789159231.932,128.0,0.0,0.2691337258200168,731109.0,9360.0,731109.0,882557.0,6646.0,0.0,,,,2419.515
1789159236.936,128.0,0.0,0.3498738435660219,744933.0,9360.0,744933.0,905469.0,6774.0,0.0,,,,2424.519
1789159241.942,96.0,0.0,0.287636669470143,759729.0,9360.0,759081.0,927709.0,6943.0,0.0,,,,2429.525
1789159246.949,128.0,0.0,0.2153069806560135,786405.0,9360.0,786405.0,945917.0,7158.0,0.0,,,,2434.532
1789159249.540,128.0,0.0,0.2960470984020185,800229.0,9360.0,800229.0,969341.0,7286.0,0.0,,,,2439.604
1789159254.657,128.0,0.0,0.3767872161480236,814053.0,9360.0,814053.0,992637.0,7414.0,0.0,,,,2444.720
1789159259.665,92.0,0.0,0.1612699747687132,836193.0,9360.0,834249.0,1012561.0,7655.0,0.0,,,,2449.728
1789159264.673,128.0,0.0,0.24243061396131205,855525.0,9360.0,855525.0,1033341.0,7798.0,0.0,,,,2454.737
1789159269.699,128.0,0.0,0.32296047098402014,869349.0,9360.0,869349.0,1056253.0,7926.0,0.0,,,,2459.763
1789159274.793,127.0,0.0,0.40054667788057186,883173.0,9360.0,883173.0,1079293.0,8055.0,0.0,,,,2464.857
1789159277.294,128.0,0.0,0.19701429772918422,910821.0,9360.0,909201.0,1097341.0,8310.0,0.0,,,,2469.861
1789159282.298,128.0,0.0,0.2739697224558453,924645.0,9360.0,924645.0,1120253.0,8438.0,0.0,,,,2474.865
1789159287.313,128.0,0.0,0.35050462573591257,938469.0,9360.0,938469.0,1143037.0,8566.0,0.0,,,,2479.880
1789159292.317,92.0,0.0,0.22119428090832638,956721.0,9360.0,954777.0,1164441.0,8771.0,0.0,,,,2484.884
1789159297.324,128.0,0.0,0.21719932716568546,979941.0,9360.0,979941.0,1183613.0,8950.0,0.0,,,,2489.891
1789159303.551,128.0,0.0,0.38919259882254,993765.0,9360.0,993765.0,1213181.0,9078.0,0.0,,,,2496.118
1789159306.060,95.0,0.0,0.1417157275021026,1017849.0,9360.0,1015905.0,1232301.0,9334.0,0.0,,,,2501.122
1789159311.064,128.0,0.0,0.2621951219512195,1035237.0,9360.0,1035237.0,1253885.0,9462.0,0.0,,,,2506.127
1789159316.068,128.0,0.0,0.33536585365853655,1049061.0,9360.0,1049061.0,1276669.0,9590.0,0.0,,,,2511.131
1789159321.080,120.0,0.0,0.3767872161480236,1062993.0,9360.0,1062885.0,1299193.0,9727.0,0.0,,,,2516.143
1789159326.093,128.0,0.0,0.20079899074852814,1090533.0,9360.0,1090533.0,1317117.0,9974.0,0.0,,,,2521.156
1789159331.099,128.0,0.0,0.28153910849453323,1104357.0,9360.0,1104357.0,1340157.0,10102.0,0.0,,,,2526.162
1789159336.106,128.0,0.0,0.3517661900756939,1118181.0,9360.0,1118181.0,1362813.0,10230.0,0.0,,,,2531.168
1789159339.741,44.0,0.0,0.08410428931875524,1136757.0,9360.0,1136757.0,1385704.0,10486.0,0.0,,,,2537.285
1789159344.746,0.0,0.0,0.0,1136757.0,9360.0,1136757.0,1389960.0,10530.0,0.0,,,,2542.290
1789159349.751,0.0,0.0,0.0,1136757.0,9360.0,1136757.0,1389960.0,10530.0,0.0,,,,2547.295
1789159354.755,0.0,0.0,0.0,1136757.0,9360.0,1136757.0,1389960.0,10530.0,0.0,,,,2552.299
1789159359.760,0.0,0.0,0.0,1136757.0,9360.0,1136757.0,1389960.0,10530.0,0.0,,,,2557.304
1789159364.904,0.0,0.0,0.0,1136757.0,9360.0,1136757.0,1389960.0,10530.0,0.0,,,,2562.448
