t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,t_mono
1789100111.222,0.0,0.0,0.0,1133637.0,0.0,1133637.0,1386000.0,10500.0,33001.360
1789100113.726,0.0,0.0,0.0,1133637.0,0.0,1133637.0,1386000.0,10500.0,33006.370
1789100118.732,13.0,0.0,0.07870619946091639,1135905.0,0.0,1135905.0,1387877.0,10508.0,33011.375
1789100123.736,16.0,0.0,0.0932614555256065,1138821.0,0.0,1138821.0,1391127.0,10532.0,33016.380
1789100128.741,13.0,0.0,0.07277628032345018,1140873.0,0.0,1140873.0,1393799.0,10554.0,33021.384
1789100133.750,10.0,0.0,0.07008086253369272,1142817.0,0.0,1142817.0,1396833.0,10575.0,33026.393
1789100138.754,17.0,0.0,0.10080862533692725,1146165.0,0.0,1146057.0,1400136.0,10599.0,33031.398
1789100143.759,25.0,0.0,0.14932614555256063,1150377.0,0.0,1150377.0,1404746.0,10630.0,33036.403
1789100146.251,19.0,0.0,0.11913746630727762,1153833.0,0.0,1153833.0,1409542.0,10668.0,33041.409
1789100151.255,15.0,0.0,0.09649595687331536,1156101.0,0.0,1156101.0,1412604.0,10693.0,33046.413
1789100156.274,15.0,0.0,0.09541778975741244,1159017.0,0.0,1159017.0,1416125.0,10720.0,33051.432
1789100161.279,26.0,0.0,0.16495956873315365,1163445.0,0.0,1163445.0,1420864.0,10750.0,33056.437
1789100166.284,16.0,0.0,0.09272237196765498,1166577.0,0.0,1166577.0,1425032.0,10789.0,33061.441
1789100171.294,18.0,0.0,0.10673854447439357,1169817.0,0.0,1169817.0,1428935.0,10817.0,33066.452
1789100173.799,20.0,0.0,0.11698113207547167,1173381.0,0.0,1173381.0,1433111.0,10848.0,33071.456
1789100178.807,11.0,0.0,0.06253369272237197,1176297.0,0.0,1176297.0,1437280.0,10884.0,33076.464
1789100183.814,22.0,0.0,0.13099730458221026,1179537.0,0.0,1179537.0,1440557.0,10903.0,33081.472
1789100188.824,13.0,0.0,0.08194070080862537,1182237.0,0.0,1182237.0,1444597.0,10937.0,33086.481
1789100193.832,21.0,0.0,0.12398921832884102,1186017.0,0.0,1185801.0,1448511.0,10964.0,33091.489
1789100198.874,19.0,0.0,0.12398921832884102,1189689.0,0.0,1189689.0,1453531.0,11000.0,33096.531
1789100201.518,17.0,0.0,0.10781671159029649,1192713.0,0.0,1192713.0,1457190.0,11030.0,33101.655
1789100206.720,16.0,0.0,0.08733153638814017,1195953.0,0.0,1195953.0,1460812.0,11061.0,33106.857
1789100211.748,36.0,0.0,0.22749326145552562,1201353.0,0.0,1201353.0,1466663.0,11091.0,33111.885
1789100216.768,15.0,0.0,0.10781671159029649,1204161.0,0.0,1204161.0,1471631.0,11138.0,33116.905
1789100221.778,16.0,0.0,0.09218328840970347,1207401.0,0.0,1207401.0,1474941.0,11167.0,33121.915
1789100226.797,20.0,0.0,0.12183288409703508,1210965.0,0.0,1210965.0,1479155.0,11196.0,33126.934
1789100231.810,17.0,0.0,0.10512129380053903,1214313.0,0.0,1214313.0,1483504.0,11230.0,33131.947
1789100234.332,10.0,0.0,0.0641509433962264,1217121.0,0.0,1217121.0,1487458.0,11263.0,33136.954
1789100239.474,10.0,0.0,0.0539083557951483,1219065.0,0.0,1219065.0,1489559.0,11281.0,33142.095
1789100244.478,13.0,0.0,0.07169811320754715,1222305.0,0.0,1222305.0,1493317.0,11308.0,33147.099
1789100249.484,20.0,0.0,0.12021563342318065,1225977.0,0.0,1225977.0,1497491.0,11335.0,33152.105
1789100254.489,11.0,0.0,0.06846361185983829,1228677.0,0.0,1228677.0,1501467.0,11369.0,33157.110
1789100259.493,14.0,0.0,0.08463611859838271,1231593.0,0.0,1231593.0,1504771.0,11393.0,33162.114
1789100262.002,16.0,0.0,0.0986522911051213,1234401.0,0.0,1234401.0,1508125.0,11417.0,33167.119
1789100267.007,11.0,0.0,0.06630727762803235,1237209.0,0.0,1237209.0,1511825.0,11448.0,33172.123
1789100272.011,7.0,0.0,0.035040431266846306,1239585.0,0.0,1239477.0,1514815.0,11474.0,33177.128
1789100277.017,13.0,0.0,0.07601078167115904,1242501.0,0.0,1242501.0,1518092.0,11495.0,33182.133
1789100282.022,12.0,0.0,0.07870619946091639,1244877.0,0.0,1244877.0,1521332.0,11518.0,33187.138
1789100287.028,12.0,0.0,0.0690026954177898,1247469.0,0.0,1247469.0,1524192.0,11542.0,33192.144
1789100292.034,20.0,0.0,0.1277628032345014,1250817.0,0.0,1250709.0,1528044.0,11565.0,33197.150
1789100294.744,20.0,0.0,0.13530997304582215,1254165.0,0.0,1254165.0,1532418.0,11596.0,33202.362
1789100299.761,19.0,0.0,0.11752021563342319,1257405.0,0.0,1257297.0,1536092.0,11627.0,33207.379
1789100304.766,18.0,0.0,0.10673854447439357,1260537.0,0.0,1260429.0,1539825.0,11657.0,33212.383
1789100309.772,13.0,0.0,0.08679245283018866,1264101.0,0.0,1264101.0,1544796.0,11695.0,33217.389
1789100314.776,14.0,0.0,0.08625336927223715,1266801.0,0.0,1266801.0,1547852.0,11719.0,33222.394
1789100319.782,26.0,0.0,0.16442048517520214,1270581.0,0.0,1270473.0,1551817.0,11742.0,33227.399
1789100322.288,15.0,0.0,0.09272237196765498,1273389.0,0.0,1273389.0,1555860.0,11779.0,33232.405
1789100327.293,18.0,0.0,0.11159029649595686,1276521.0,0.0,1276521.0,1559494.0,11805.0,33237.411
1789100332.298,16.0,0.0,0.10242587601078168,1279329.0,0.0,1279329.0,1563171.0,11833.0,33242.415
1789100337.305,28.0,0.0,0.1719676549865229,1283865.0,0.0,1283865.0,1567815.0,11863.0,33247.423
1789100342.332,13.0,0.0,0.07008086253369272,1286133.0,0.0,1286133.0,1571265.0,11899.0,33252.449
1789100347.336,17.0,0.0,0.1029649595687332,1289265.0,0.0,1289265.0,1575058.0,11924.0,33257.454
1789100352.342,23.0,0.0,0.13692722371967658,1293369.0,0.0,1293369.0,1579605.0,11956.0,33262.460
1789100354.872,11.0,0.0,0.06738544474393526,1296393.0,0.0,1296393.0,1584186.0,11996.0,33267.472
1789100359.879,13.0,0.0,0.07708894878706196,1299093.0,0.0,1299093.0,1587308.0,12019.0,33272.479
1789100364.884,16.0,0.0,0.09595687331536384,1302117.0,0.0,1302117.0,1590833.0,12044.0,33277.483
1789100369.888,26.0,0.0,0.16657681940700808,1306005.0,0.0,1306005.0,1595143.0,12070.0,33282.488
1789100374.898,15.0,0.0,0.09110512129380055,1309137.0,0.0,1309029.0,1599468.0,12110.0,33287.497
1789100380.595,21.0,0.0,0.13045822102425875,1312161.0,0.0,1312161.0,1602890.0,12132.0,33293.195
1789100383.081,17.0,0.0,0.10619946091644206,1315185.0,0.0,1315185.0,1606831.0,12164.0,33298.200
1789100388.086,23.0,0.0,0.1326145552560647,1318965.0,0.0,1318965.0,1610777.0,12193.0,33303.205
1789100393.095,28.0,0.0,0.16657681940700808,1323393.0,0.0,1323285.0,1615913.0,12229.0,33308.213
1789100398.099,38.0,12.0,0.22318059299191373,1330197.0,0.0,1330197.0,1623451.0,12282.0,33313.217
1789100403.104,40.0,33.0,0.25336927223719674,1336245.0,0.0,1336245.0,1631275.0,12336.0,33318.222
1789100408.109,40.0,52.0,0.23396226415094334,1343049.0,0.0,1342941.0,1639052.0,12399.0,33323.227
1789100413.115,39.0,74.0,0.2512129380053908,1348881.0,0.0,1348773.0,1646918.0,12454.0,33328.233
1789100415.622,40.0,102.0,0.2366576819407008,1355793.0,0.0,1355793.0,1654614.0,12517.0,33333.239
1789100420.629,40.0,126.0,0.2566037735849057,1361733.0,0.0,1361733.0,1662519.0,12572.0,33338.246
1789100425.634,40.0,172.0,0.23504043126684637,1368753.0,0.0,1368753.0,1670414.0,12637.0,33343.251
1789100430.640,40.0,196.0,0.2555256064690027,1374693.0,0.0,1374693.0,1678279.0,12692.0,33348.257
1789100435.646,40.0,212.0,0.2366576819407008,1381497.0,0.0,1381281.0,1686056.0,12755.0,33353.263
1789100440.651,39.0,225.0,0.23881401617250675,1387545.0,0.0,1387437.0,1693800.0,12812.0,33358.268
1789100443.153,38.0,252.0,0.2415094339622641,1393701.0,0.0,1393701.0,1701663.0,12870.0,33363.273
1789100448.158,40.0,273.0,0.24851752021563345,1400397.0,0.0,1400289.0,1709521.0,12930.0,33368.278
1789100453.163,40.0,298.0,0.2560646900269542,1406661.0,0.0,1406661.0,1717423.0,12988.0,33373.283
1789100458.169,40.0,330.0,0.2501347708894879,1413249.0,0.0,1413249.0,1725282.0,13049.0,33378.290
1789100463.174,40.0,358.0,0.25498652291105117,1419621.0,0.0,1419621.0,1733183.0,13108.0,33383.295
1789100468.179,40.0,392.0,0.24690026954177902,1426209.0,0.0,1426209.0,1741042.0,13169.0,33388.299
1789100473.184,40.0,420.0,0.2522911051212938,1432581.0,0.0,1432581.0,1748943.0,13228.0,33393.305
1789100475.712,40.0,445.0,0.24690026954177902,1439169.0,0.0,1439169.0,1756842.0,13289.0,33398.310
1789100480.726,40.0,484.0,0.2501347708894879,1445541.0,0.0,1445541.0,1764743.0,13348.0,33403.324
1789100485.732,40.0,519.0,0.24366576819407004,1452129.0,0.0,1452129.0,1772602.0,13409.0,33408.330
1789100490.737,40.0,547.0,0.24905660377358485,1458501.0,0.0,1458393.0,1780503.0,13468.0,33413.336
1789100495.743,40.0,581.0,0.24258760107816713,1465089.0,0.0,1464981.0,1788402.0,13529.0,33418.342
1789100500.750,40.0,610.0,0.24905660377358485,1471353.0,0.0,1471245.0,1796264.0,13587.0,33423.348
1789100503.258,40.0,640.0,0.245822102425876,1477941.0,0.0,1477941.0,1804163.0,13648.0,33428.353
1789100508.264,39.0,661.0,0.24366576819407004,1484205.0,0.0,1484205.0,1812065.0,13707.0,33433.359
1789100513.269,40.0,671.0,0.2409703504043127,1490901.0,0.0,1490901.0,1819923.0,13768.0,33438.364
1789100518.274,40.0,694.0,0.24905660377358485,1497165.0,0.0,1497057.0,1827825.0,13826.0,33443.369
1789100523.279,40.0,730.0,0.2366576819407008,1503861.0,0.0,1503861.0,1835643.0,13888.0,33448.374
1789100528.284,40.0,743.0,0.24851752021563345,1510017.0,0.0,1510017.0,1843546.0,13945.0,33453.380
1789100533.291,40.0,757.0,0.23342318059299194,1516821.0,0.0,1516713.0,1851403.0,14008.0,33458.386
1789100535.809,40.0,796.0,0.24743935309973042,1522977.0,0.0,1522977.0,1859346.0,14065.0,33463.400
1789100540.822,39.0,807.0,0.22911051212938005,1529673.0,0.0,1529673.0,1867204.0,14128.0,33468.414
1789100545.827,40.0,832.0,0.2463611859838275,1535937.0,0.0,1535829.0,1875106.0,14185.0,33473.418
1789100550.841,40.0,869.0,0.23504043126684637,1542633.0,0.0,1542525.0,1883004.0,14247.0,33478.432
1789100555.846,39.0,895.0,0.2415094339622641,1548789.0,0.0,1548789.0,1890907.0,14305.0,33483.437
1789100560.851,40.0,924.0,0.23881401617250675,1555485.0,0.0,1555485.0,1898765.0,14366.0,33488.442
1789100563.352,40.0,972.0,0.24690026954177902,1561749.0,0.0,1561749.0,1906667.0,14424.0,33493.448
1789100568.357,40.0,989.0,0.2355795148247979,1568445.0,0.0,1568445.0,1914525.0,14486.0,33498.453
1789100573.363,40.0,1017.0,0.245822102425876,1574709.0,0.0,1574601.0,1922427.0,14544.0,33503.459
1789100578.382,40.0,1038.0,0.23396226415094334,1581405.0,0.0,1581405.0,1930285.0,14606.0,33508.478
1789100583.390,40.0,1077.0,0.245822102425876,1587561.0,0.0,1587561.0,1938188.0,14663.0,33513.486
1789100588.404,40.0,1101.0,0.23288409703504043,1594365.0,0.0,1594257.0,1946085.0,14726.0,33518.500
1789100593.418,40.0,1137.0,0.24366576819407004,1600521.0,0.0,1600521.0,1953988.0,14783.0,33523.515
1789100595.907,39.0,1158.0,0.22749326145552562,1607217.0,0.0,1607217.0,1961886.0,14846.0,33528.522
1789100600.920,40.0,1189.0,0.24258760107816713,1613481.0,0.0,1613481.0,1969788.0,14903.0,33533.535
1789100605.931,40.0,1212.0,0.231266846361186,1620177.0,0.0,1620177.0,1977646.0,14965.0,33538.546
1789100610.946,40.0,1246.0,0.23935309973045826,1626441.0,0.0,1626225.0,1985548.0,15023.0,33543.560
1789100615.958,40.0,1271.0,0.22964959568733156,1633137.0,0.0,1633137.0,1993446.0,15085.0,33548.572
1789100620.973,38.0,1287.0,0.22911051212938005,1639185.0,0.0,1639185.0,2001350.0,15143.0,33553.587
1789100623.497,40.0,1300.0,0.22857142857142854,1646097.0,0.0,1646097.0,2009206.0,15205.0,33558.593
1789100628.520,40.0,1348.0,0.24474393530997307,1652145.0,0.0,1652145.0,2017150.0,15261.0,33563.616
1789100633.535,40.0,1392.0,0.2258760107816712,1659057.0,0.0,1659057.0,2025006.0,15325.0,33568.631
1789100638.545,40.0,1415.0,0.24366576819407004,1665105.0,0.0,1664997.0,2032950.0,15381.0,33573.640
1789100643.560,40.0,1436.0,0.22264150943396221,1672017.0,0.0,1672017.0,2040766.0,15445.0,33578.656
1789100648.573,40.0,1479.0,0.24690026954177902,1677957.0,0.0,1677741.0,2048711.0,15500.0,33583.669
1789100651.080,39.0,1487.0,0.21778975741239892,1684869.0,0.0,1684761.0,2056527.0,15565.0,33588.676
1789100656.087,40.0,1524.0,0.25336927223719674,1690701.0,0.0,1690593.0,2064473.0,15618.0,33593.683
1789100661.094,39.0,1571.0,0.22371967654986524,1697613.0,0.0,1697397.0,2072289.0,15683.0,33598.690
1789100666.101,40.0,1579.0,0.25498652291105117,1703553.0,0.0,1703553.0,2080234.0,15737.0,33603.698
1789100671.110,40.0,1594.0,0.23881401617250675,1710357.0,0.0,1710357.0,2088051.0,15800.0,33608.706
1789100676.201,39.0,1565.0,0.24797843665768193,1716513.0,0.0,1716513.0,2096114.0,15858.0,33613.798
1789100681.206,39.0,1525.0,0.22371967654986524,1723533.0,0.0,1723317.0,2103969.0,15923.0,33618.803
1789100683.713,40.0,1496.0,0.25336927223719674,1729473.0,0.0,1729365.0,2111834.0,15977.0,33623.810
1789100688.720,40.0,1459.0,0.23773584905660372,1736277.0,0.0,1736277.0,2119691.0,16040.0,33628.816
1789100694.177,40.0,1428.0,0.24366576819407004,1743081.0,0.0,1743081.0,2128228.0,16103.0,33634.273
1789100699.182,40.0,1389.0,0.23288409703504043,1749885.0,0.0,1749777.0,2136165.0,16166.0,33639.278
1789100704.193,40.0,1353.0,0.245822102425876,1756041.0,0.0,1756041.0,2144108.0,16223.0,33644.289
1789100709.199,40.0,1318.0,0.2323450134770889,1762737.0,0.0,1762737.0,2151926.0,16285.0,33649.295
1789100711.703,40.0,1285.0,0.24258760107816713,1769001.0,0.0,1769001.0,2159868.0,16343.0,33654.300
1789100716.708,40.0,1247.0,0.231266846361186,1775697.0,0.0,1775697.0,2167726.0,16405.0,33659.305
1789100721.723,40.0,1214.0,0.2409703504043127,1781961.0,0.0,1781961.0,2175668.0,16463.0,33664.320
1789100726.729,40.0,1184.0,0.22911051212938005,1788657.0,0.0,1788657.0,2183486.0,16525.0,33669.326
1789100731.734,40.0,1161.0,0.24474393530997307,1794705.0,0.0,1794705.0,2191390.0,16581.0,33674.331
1789100736.740,40.0,1126.0,0.2258760107816712,1801617.0,0.0,1801617.0,2199246.0,16645.0,33679.337
1789100741.745,39.0,1098.0,0.23935309973045826,1807557.0,0.0,1807557.0,2207151.0,16701.0,33684.342
1789100744.251,39.0,1063.0,0.22371967654986524,1814253.0,0.0,1814037.0,2214849.0,16763.0,33689.347
1789100749.257,40.0,1033.0,0.2512129380053908,1820085.0,0.0,1820085.0,2222555.0,16816.0,33694.353
1789100754.263,39.0,995.0,0.23018867924528297,1826673.0,0.0,1826673.0,2230214.0,16878.0,33699.359
1789100759.268,40.0,973.0,0.25390835579514826,1832613.0,0.0,1832613.0,2237919.0,16932.0,33704.364
1789100764.273,40.0,933.0,0.24043126684636118,1839201.0,0.0,1839201.0,2245658.0,16993.0,33709.369
1789100769.280,39.0,903.0,0.23881401617250675,1845465.0,0.0,1845357.0,2253480.0,17052.0,33714.376
1789100771.785,40.0,877.0,0.2555256064690027,1851621.0,0.0,1851621.0,2261223.0,17108.0,33719.381
1789100776.794,40.0,844.0,0.24797843665768193,1858209.0,0.0,1858209.0,2269082.0,17169.0,33724.391
1789100781.816,40.0,812.0,0.2501347708894879,1864581.0,0.0,1864581.0,2276903.0,17228.0,33729.413
1789100786.821,40.0,779.0,0.24258760107816713,1871169.0,0.0,1871061.0,2284722.0,17289.0,33734.418
1789100791.826,40.0,736.0,0.24905660377358485,1877433.0,0.0,1877325.0,2292584.0,17347.0,33739.423
1789100796.832,40.0,710.0,0.2409703504043127,1884021.0,0.0,1884021.0,2300403.0,17408.0,33744.428
1789100801.837,39.0,677.0,0.24420485175202156,1890177.0,0.0,1890177.0,2308266.0,17466.0,33749.434
1789100804.362,40.0,644.0,0.23342318059299194,1896981.0,0.0,1896873.0,2316043.0,17528.0,33754.439
1789100809.368,39.0,617.0,0.2415094339622641,1903029.0,0.0,1903029.0,2323867.0,17585.0,33759.445
1789100814.373,40.0,573.0,0.23719676549865232,1909725.0,0.0,1909725.0,2331685.0,17646.0,33764.450
1789100819.383,40.0,547.0,0.245822102425876,1915989.0,0.0,1915881.0,2339547.0,17704.0,33769.460
1789100824.388,40.0,510.0,0.23288409703504043,1922685.0,0.0,1922577.0,2347365.0,17766.0,33774.465
1789100829.393,40.0,474.0,0.24258760107816713,1928841.0,0.0,1928841.0,2355228.0,17823.0,33779.470
1789100831.914,40.0,437.0,0.22964959568733156,1935537.0,0.0,1935537.0,2363046.0,17885.0,33784.475
1789100836.921,40.0,410.0,0.24474393530997307,1941585.0,0.0,1941585.0,2370910.0,17941.0,33789.481
1789100841.925,40.0,377.0,0.22264150943396221,1948497.0,0.0,1948497.0,2378686.0,18005.0,33794.486
1789100846.930,38.0,353.0,0.23827493261455523,1954221.0,0.0,1954221.0,2386593.0,18060.0,33799.491
1789100851.935,39.0,326.0,0.22102425876010778,1961241.0,0.0,1961133.0,2394408.0,18124.0,33804.495
1789100856.942,40.0,296.0,0.25498652291105117,1967073.0,0.0,1967073.0,2402274.0,18177.0,33809.503
1789100861.948,40.0,264.0,0.23773584905660372,1973877.0,0.0,1973877.0,2410091.0,18240.0,33814.508
1789100864.457,40.0,239.0,0.2522911051212938,1979925.0,0.0,1979925.0,2417955.0,18296.0,33819.514
1789100869.463,40.0,203.0,0.23396226415094334,1986729.0,0.0,1986621.0,2425772.0,18359.0,33824.519
1789100874.468,39.0,168.0,0.2512129380053908,1992561.0,0.0,1992453.0,2433638.0,18414.0,33829.524
1789100879.473,40.0,134.0,0.23504043126684637,1999581.0,0.0,1999473.0,2441453.0,18478.0,33834.530
1789100884.478,40.0,113.0,0.25929919137466306,2005413.0,0.0,2005413.0,2449319.0,18532.0,33839.535
1789100889.679,39.0,67.0,0.22964959568733156,2012541.0,0.0,2012541.0,2457413.0,18599.0,33844.735
1789100892.184,39.0,39.0,0.2512129380053908,2018481.0,0.0,2018373.0,2465318.0,18654.0,33849.740
1789100897.189,33.0,0.0,0.20592991913746628,2024745.0,0.0,2024745.0,2473112.0,18718.0,33854.745
1789100902.194,18.0,0.0,0.10889487870619952,2028093.0,0.0,2028093.0,2478000.0,18764.0,33859.749
1789100907.198,9.0,0.0,0.0544474393530997,2030901.0,0.0,2030901.0,2482049.0,18799.0,33864.753
1789100912.203,10.0,0.0,0.053369272237196785,2032845.0,0.0,2032845.0,2484164.0,18816.0,33869.758
1789100917.207,17.0,0.0,0.10458221024258763,2035977.0,0.0,2035977.0,2487734.0,18838.0,33874.763
1789100922.337,22.0,0.0,0.13584905660377355,2039865.0,0.0,2039865.0,2492234.0,18869.0,33879.893
1789100924.856,14.0,0.0,0.08733153638814017,2042889.0,0.0,2042889.0,2496450.0,18905.0,33884.900
1789100929.861,6.0,0.0,0.033423180592991875,2045157.0,0.0,2045157.0,2499585.0,18934.0,33889.904
1789100934.865,13.0,0.0,0.07708894878706196,2047533.0,0.0,2047533.0,2502050.0,18949.0,33894.909
1789100939.869,11.0,0.0,0.060377358490566024,2049477.0,0.0,2049477.0,2504446.0,18969.0,33899.913
1789100944.874,14.0,0.0,0.08517520215633423,2053041.0,0.0,2052933.0,2508805.0,18999.0,33904.917
1789100949.879,14.0,0.0,0.08733153638814017,2055741.0,0.0,2055741.0,2512152.0,19024.0,33909.923
