t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1788949148.459,0.0,0.0,0.0,8872977.0,1152.0,8872977.0,10845780.0,82165.0
1788949153.467,0.0,0.0,0.0,8872977.0,1152.0,8872977.0,10845780.0,82165.0
1788949158.471,178.0,0.0,0.3429352396972245,8892201.0,1152.0,8891553.0,10851484.0,82165.0
1788949162.910,253.0,159.0,0.635407905803196,8911209.0,1152.0,8910669.0,10878221.0,82266.0
1788949167.914,256.0,325.0,0.6339360807401178,8932485.0,1152.0,8932053.0,10903368.0,82460.0
1788949172.919,256.0,428.0,0.5359545836837678,8955921.0,1152.0,8955921.0,10924399.0,82677.0
1788949177.923,254.0,601.0,0.5908326324642557,8973201.0,1152.0,8972553.0,10950351.0,82839.0
1788949182.927,255.0,748.0,0.6515979814970563,8991345.0,1152.0,8990373.0,10977063.0,83006.0
1788949187.931,255.0,899.0,0.6627417998317915,9011325.0,1152.0,9011217.0,11002478.0,83191.0
1788949192.943,253.0,993.0,0.5363751051303616,9035517.0,1152.0,9034869.0,11022734.0,83417.0
1788949197.396,252.0,1185.0,0.6122792262405383,9052581.0,1152.0,9052041.0,11049712.0,83576.0
1788949202.401,254.0,1356.0,0.63919259882254,9072561.0,1152.0,9072561.0,11075639.0,83759.0
1788949207.414,256.0,1509.0,0.6095458368376787,9094161.0,1152.0,9094161.0,11099247.0,83957.0
1788949212.419,252.0,1632.0,0.5710681244743482,9114465.0,1152.0,9114033.0,11122099.0,84149.0
1788949217.424,253.0,1765.0,0.635407905803196,9132393.0,1152.0,9131853.0,11148557.0,84314.0
1788949222.428,252.0,1916.0,0.6248948696383516,9153237.0,1152.0,9153237.0,11173452.0,84508.0
1788949226.858,256.0,2032.0,0.531959629941127,9177105.0,1152.0,9177105.0,11194479.0,84725.0
1788949231.863,255.0,2172.0,0.5906223717409588,9194925.0,1152.0,9194601.0,11221194.0,84891.0
1788949236.872,254.0,2325.0,0.6455004205214465,9213069.0,1152.0,9212637.0,11247906.0,85060.0
1788949241.877,248.0,2505.0,0.6429772918418839,9232617.0,1152.0,9232509.0,11273069.0,85247.0
1788949246.895,253.0,2622.0,0.5363751051303616,9256701.0,1152.0,9256053.0,11293070.0,85465.0
1788949251.903,252.0,2812.0,0.6122792262405383,9273765.0,1248.0,9273225.0,11320048.0,85624.0
1788949256.911,255.0,2961.0,0.6387720773759462,9293637.0,1248.0,9293421.0,11345464.0,85805.0
1788949261.356,256.0,3087.0,0.6095458368376787,9315345.0,1248.0,9315345.0,11369583.0,86005.0
1788949266.365,252.0,3241.0,0.5681244743481917,9336081.0,1248.0,9335649.0,11392687.0,86201.0
1788949271.372,253.0,3404.0,0.6341463414634146,9353901.0,1248.0,9353577.0,11419146.0,86365.0
1788949276.379,256.0,3530.0,0.6339360807401178,9374853.0,1248.0,9374421.0,11444040.0,86556.0
1788949281.384,256.0,3663.0,0.5359545836837678,9398289.0,1248.0,9398289.0,11465071.0,86773.0
1788949286.397,254.0,3842.0,0.5908326324642557,9415569.0,1248.0,9414921.0,11491023.0,86935.0
1788949290.849,256.0,4036.0,0.6600084104289319,9432741.0,1248.0,9432741.0,11516720.0,87092.0
1788949295.855,256.0,4175.0,0.6488645920941968,9453585.0,1248.0,9453585.0,11541359.0,87285.0
1788949300.863,251.0,4280.0,0.5426829268292683,9476481.0,1248.0,9476049.0,11562651.0,87502.0
1788949305.870,252.0,4454.0,0.6238435660218671,9493329.0,1248.0,9493113.0,11589119.0,87657.0
1788949310.878,255.0,4581.0,0.6339360807401178,9513741.0,1248.0,9513525.0,11614018.0,87843.0
1788949315.893,256.0,4719.0,0.54121110176619,9536529.0,1248.0,9536529.0,11634543.0,88053.0
1788949320.356,254.0,4873.0,0.5908326324642557,9553809.0,1248.0,9553161.0,11659983.0,88215.0
1788949325.362,255.0,5032.0,0.6515979814970563,9571953.0,1248.0,9570981.0,11686695.0,88382.0
1788949330.369,256.0,5190.0,0.6610597140454163,9591825.0,1248.0,9591825.0,11711343.0,88565.0
1788949335.377,251.0,5333.0,0.5426829268292683,9614721.0,1248.0,9614289.0,11731611.0,88782.0
1788949340.384,254.0,5537.0,0.6301513877207738,9631353.0,1248.0,9631029.0,11757825.0,88933.0
1788949345.391,256.0,5691.0,0.6343566021867115,9651765.0,1248.0,9651333.0,11782468.0,89120.0
1788949350.397,256.0,5804.0,0.5475189234650968,9674769.0,1248.0,9674769.0,11804015.0,89333.0
1788949354.871,254.0,5970.0,0.5895710681244744,9692697.0,1248.0,9692589.0,11829705.0,89501.0
1788949359.880,254.0,6141.0,0.6455004205214465,9710733.0,1248.0,9710301.0,11856162.0,89668.0
1788949364.888,255.0,6297.0,0.6627417998317915,9730173.0,1248.0,9730065.0,11881070.0,89847.0
1788949369.895,250.0,6377.0,0.5330109335576114,9753717.0,1248.0,9753501.0,11901076.0,90070.0
1788949374.902,251.0,6557.0,0.6152228763666947,9770889.0,1248.0,9770565.0,11928053.0,90228.0
1788949379.909,254.0,6711.0,0.6349873843566022,9791085.0,1248.0,9790977.0,11953466.0,90412.0
1788949384.357,256.0,6808.0,0.5973507148864592,9813009.0,1248.0,9813009.0,11976815.0,90613.0
1788949389.366,252.0,6961.0,0.5744322960470984,9832881.0,1248.0,9832449.0,12000439.0,90801.0
1788949394.374,253.0,7115.0,0.635407905803196,9851241.0,1248.0,9850701.0,12027149.0,90970.0
1788949399.393,251.0,7272.0,0.6261564339781329,9870897.0,1248.0,9870357.0,12051031.0,91154.0
1788949404.403,249.0,7387.0,0.5,9894657.0,1248.0,9893685.0,12071035.0,91376.0
1788949409.411,255.0,7555.0,0.6074432296047099,9911289.0,1248.0,9910857.0,12098017.0,91524.0
1788949414.419,254.0,7703.0,0.6431875525651809,9930189.0,1248.0,9930081.0,12123954.0,91700.0
1788949418.861,256.0,7829.0,0.633515559293524,9951249.0,1248.0,9951249.0,12148335.0,91893.0
1788949423.868,251.0,7935.0,0.5515138772077376,9973173.0,1248.0,9972417.0,12170404.0,92101.0
1788949428.878,254.0,8115.0,0.6301513877207738,9990777.0,1248.0,9990453.0,12197121.0,92261.0
1788949433.895,255.0,8263.0,0.6351976450798991,10011513.0,1248.0,10011405.0,12222529.0,92452.0
1788949438.903,256.0,8402.0,0.5601345668629101,10034193.0,1248.0,10034193.0,12244591.0,92661.0
