t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789193775.458,0,0,7500,7500,0,0,0,0,39824.255
1789193780.459,0,0,7500,7500,0,0,0,0,39829.256
1789193785.460,128,0,7683,7555,0,0,0,0,39834.257
1789193790.462,128,0,7833,7705,0,0,0,0,39839.259
1789193792.984,128,0,7991,7863,0,0,0,0,39844.260
1789193797.989,128,0,8141,8013,0,0,0,0,39849.265
1789193802.990,128,0,8290,8162,0,0,0,0,39854.266
1789193807.991,128,0,8448,8320,0,0,0,0,39859.267
1789193812.992,126,0,8597,8471,0,0,0,0,39864.268
1789193817.993,128,0,8751,8623,0,0,0,0,39869.270
1789193822.997,128,0,8907,8779,0,0,0,0,39874.273
1789193825.519,128,0,9061,8933,0,0,0,0,39879.277
1789193830.522,128,0,9214,9086,0,0,0,0,39884.280
1789193835.528,128,0,9363,9235,0,0,0,0,39889.286
1789193840.532,128,0,9519,9391,0,0,0,0,39894.289
1789193845.536,128,0,9666,9538,0,0,0,0,39899.293
1789193850.537,128,0,9818,9690,0,0,0,0,39904.294
1789193853.057,127,0,9975,9848,0,0,0,0,39909.296
1789193858.059,128,0,10129,10001,0,0,0,0,39914.298
1789193863.060,128,0,10284,10156,0,0,0,0,39919.299
1789193868.061,128,0,10440,10312,0,0,0,0,39924.300
1789193873.063,128,0,10597,10469,0,0,0,0,39929.302
1789193878.064,128,0,10748,10620,0,0,0,0,39934.303
1789193883.065,127,0,10897,10770,0,0,0,0,39939.304
1789193885.587,126,0,11052,10926,0,0,0,0,39944.306
1789193890.592,128,0,11206,11078,0,0,0,0,39949.311
1789193895.593,128,0,11355,11227,0,0,0,0,39954.312
1789193900.594,128,0,11512,11384,0,0,0,0,39959.314
1789193905.596,127,0,11661,11534,0,0,0,0,39964.315
1789193910.597,128,0,11811,11683,0,0,0,0,39969.316
1789193913.118,128,0,11968,11840,0,0,0,0,39974.318
1789193918.119,128,0,12118,11990,0,0,0,0,39979.319
1789193923.120,128,0,12274,12146,0,0,0,0,39984.321
1789193928.122,128,0,12413,12285,0,0,0,0,39989.323
1789193933.123,128,0,12575,12447,0,0,0,0,39994.324
1789193938.124,128,0,12730,12602,0,0,0,0,39999.325
1789193943.128,128,0,12879,12751,0,0,0,0,40004.329
1789193945.650,128,0,13035,12907,0,0,0,0,40009.330
1789193950.651,128,0,13182,13054,0,0,0,0,40014.331
1789193955.653,128,0,13331,13203,0,0,0,0,40019.333
1789193960.655,128,0,13483,13355,0,0,0,0,40024.335
1789193965.658,128,0,13632,13504,0,0,0,0,40029.338
1789193970.659,128,0,13786,13658,0,0,0,0,40034.339
1789193973.180,128,0,13941,13813,0,0,0,0,40039.341
1789193978.181,128,0,14098,13970,0,0,0,0,40044.342
1789193983.182,128,0,14252,14124,0,0,0,0,40049.343
1789193988.195,128,0,14405,14277,0,0,0,0,40054.356
1789193993.198,128,0,14557,14429,0,0,0,0,40059.358
1789193998.201,128,0,14703,14575,0,0,0,0,40064.362
1789194003.203,128,0,14857,14729,0,0,0,0,40069.364
1789194005.726,128,0,15010,14882,0,0,0,0,40074.367
1789194010.727,128,0,15158,15030,0,0,0,0,40079.368
1789194015.728,128,0,15320,15192,0,0,0,0,40084.369
1789194020.730,128,0,15471,15343,0,0,0,0,40089.371
1789194025.733,128,0,15618,15490,0,0,0,0,40094.374
1789194030.735,128,0,15774,15646,0,0,0,0,40099.376
1789194033.255,128,0,15925,15797,0,0,0,0,40104.378
1789194038.260,128,0,16079,15951,0,0,0,0,40109.382
1789194043.261,128,0,16235,16107,0,0,0,0,40114.383
1789194048.262,128,0,16387,16259,0,0,0,0,40119.384
1789194053.263,128,0,16537,16409,0,0,0,0,40124.385
1789194058.264,128,0,16672,16544,0,0,0,0,40129.387
1789194061.233,128,0,16855,16727,0,0,0,0,40134.836
1789194066.233,127,0,17013,16886,0,0,0,0,40139.837
1789194071.235,128,0,17163,17035,0,0,0,0,40144.839
1789194076.236,128,0,17316,17188,0,0,0,0,40149.840
1789194081.241,128,0,17472,17344,0,0,0,0,40154.844
1789194086.242,128,0,17624,17496,0,0,0,0,40159.846
1789194091.243,128,0,17776,17648,0,0,0,0,40164.846
1789194093.753,128,0,17934,17806,0,0,0,0,40169.847
1789194098.756,128,0,18084,17956,0,0,0,0,40174.850
1789194103.757,128,0,18234,18106,0,0,0,0,40179.851
1789194108.759,128,0,18389,18261,0,0,0,0,40184.853
1789194113.760,128,0,18537,18409,0,0,0,0,40189.854
1789194118.761,128,0,18690,18562,0,0,0,0,40194.855
1789194121.273,128,0,18839,18711,0,0,0,0,40199.856
1789194126.276,128,0,19002,18874,0,0,0,0,40204.859
1789194131.276,128,0,19156,19028,0,0,0,0,40209.860
1789194136.277,128,0,19310,19182,0,0,0,0,40214.861
1789194141.279,128,0,19465,19337,0,0,0,0,40219.862
1789194146.280,128,0,19615,19487,0,0,0,0,40224.863
1789194151.282,128,0,19774,19646,0,0,0,0,40229.865
1789194153.803,128,0,19923,19795,0,0,0,0,40234.866
1789194158.807,127,0,20071,19944,0,0,0,0,40239.870
1789194163.808,128,0,20227,20099,0,0,0,0,40244.872
