t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-09T13:42:44+08:00 12.13 12.13 0.00 1.12 NA
2026-09-09T13:42:54+08:00 6.74 6.74 0.00 1.03 NA
2026-09-09T13:43:05+08:00 2.48 2.48 0.44 1.02 NA
2026-09-09T13:43:14+08:00 7.97 7.97 0.56 1.02 NA
2026-09-09T13:43:24+08:00 9.80 9.80 0.20 1.02 NA
2026-09-09T13:43:34+08:00 5.02 5.02 0.07 1.09 NA
2026-09-09T13:43:43+08:00 1.84 1.84 0.02 1.08 NA
2026-09-09T13:43:53+08:00 6.11 6.11 0.00 1.23 NA
2026-09-09T13:44:03+08:00 4.83 4.83 0.15 1.19 NA
2026-09-09T13:44:13+08:00 2.22 2.22 0.05 1.24 1.0
2026-09-09T13:44:23+08:00 0.81 0.81 0.01 1.20 1.0
2026-09-09T13:44:33+08:00 0.58 0.58 0.00 1.17 1.0
2026-09-09T13:44:43+08:00 0.21 0.21 0.00 1.15 1.0
2026-09-09T13:44:52+08:00 0.07 0.07 0.00 1.12 1.0
2026-09-09T13:45:02+08:00 0.12 0.12 0.00 1.10 1.0
2026-09-09T13:45:12+08:00 0.04 0.04 0.00 1.09 1.0
2026-09-09T13:45:21+08:00 0.62 0.62 0.00 1.07 1.0
2026-09-09T13:45:31+08:00 0.40 0.40 0.00 1.14 1.0
2026-09-09T13:45:41+08:00 0.84 0.84 0.00 1.19 1.0
2026-09-09T13:45:51+08:00 1.67 1.67 0.00 1.16 1.0
2026-09-09T13:46:01+08:00 0.61 0.61 0.00 1.14 1.0
2026-09-09T13:46:11+08:00 0.30 0.30 0.00 1.12 1.0
2026-09-09T13:46:20+08:00 0.11 0.11 0.00 1.10 1.0
2026-09-09T13:46:30+08:00 0.86 0.86 0.00 1.08 1.0
2026-09-09T13:46:40+08:00 0.43 0.43 0.00 1.07 1.0
2026-09-09T13:46:50+08:00 0.32 0.32 0.00 1.06 1.0
2026-09-09T13:46:59+08:00 0.44 0.44 0.00 1.05 1.0
2026-09-09T13:47:09+08:00 0.16 0.16 0.00 1.04 1.0
2026-09-09T13:47:19+08:00 0.35 0.35 0.00 1.03 1.0
2026-09-09T13:47:29+08:00 15.28 15.28 0.00 1.18 1.0
2026-09-09T13:47:39+08:00 5.99 5.99 0.00 1.15 1.0
2026-09-09T13:47:49+08:00 2.43 2.43 0.00 1.13 1.0
2026-09-09T13:47:58+08:00 1.12 1.12 0.00 1.11 1.0
2026-09-09T13:48:08+08:00 1.23 1.23 0.00 1.09 1.0
2026-09-09T13:48:18+08:00 3.55 3.55 0.00 1.00 0.0
2026-09-09T13:48:27+08:00 1.59 1.59 0.00 1.00 26.0
2026-09-09T13:48:37+08:00 0.58 0.58 0.00 1.00 27.0
2026-09-09T13:48:47+08:00 0.90 0.90 0.00 1.00 36.0
2026-09-09T13:48:57+08:00 0.65 0.65 0.00 1.00 26.0
2026-09-09T13:49:07+08:00 0.24 0.24 0.00 1.00 24.0
2026-09-09T13:49:17+08:00 0.85 0.85 0.00 1.00 29.0
2026-09-09T13:49:27+08:00 0.61 0.61 0.00 1.00 34.0
2026-09-09T13:49:36+08:00 0.95 0.95 0.00 1.00 26.0
2026-09-09T13:49:46+08:00 0.34 0.34 0.00 1.00 39.0
2026-09-09T13:49:56+08:00 0.27 0.27 0.00 1.00 16.0
2026-09-09T13:50:05+08:00 0.10 0.10 0.00 1.00 22.0
2026-09-09T13:50:15+08:00 0.11 0.11 0.00 1.00 24.0
2026-09-09T13:50:25+08:00 0.24 0.24 0.00 1.00 25.0
2026-09-09T13:50:35+08:00 1.18 1.18 0.00 1.00 23.0
2026-09-09T13:50:45+08:00 0.63 0.63 0.00 1.00 20.0
