t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,t_mono
1789086823.004,0.0,0.0,0.0,8912493.0,0.0,8912493.0,10893564.0,82527.0,18608.139
1789086828.038,0.0,0.0,0.0,8912493.0,0.0,8912493.0,10893564.0,82527.0,18613.173
1789086833.044,36.0,0.0,0.07716568544995794,8916381.0,0.0,8916381.0,10895277.0,82527.0,18618.179
1789086838.048,60.0,0.0,0.13793103448275867,8926533.0,0.0,8926533.0,10906394.0,82597.0,18623.184
1789086843.054,59.0,0.0,0.13246425567703957,8938953.0,0.0,8938737.0,10921370.0,82713.0,18628.189
1789086848.058,78.0,0.0,0.1862910008410429,8952237.0,0.0,8952237.0,10937017.0,82817.0,18633.193
1789086850.562,72.0,0.0,0.1694701429772918,8964333.0,0.0,8964225.0,10952003.0,82935.0,18638.198
1789086855.567,85.0,0.0,0.18860386879730862,8978265.0,0.0,8977941.0,10967294.0,83051.0,18643.203
1789086860.571,80.0,0.0,0.18544995794785535,8991549.0,0.0,8991333.0,10984509.0,83179.0,18648.207
1789086865.576,59.0,0.0,0.13078216989066438,9002457.0,0.0,9002025.0,10998885.0,83301.0,18653.212
1789086870.580,59.0,0.0,0.13835155592935244,9013581.0,0.0,9013581.0,11013086.0,83404.0,18658.216
1789086875.585,53.0,0.0,0.1305719091673675,9023517.0,0.0,9023517.0,11026057.0,83502.0,18663.220
1789086880.589,74.0,0.0,0.1761984861227922,9035397.0,0.0,9035397.0,11038919.0,83591.0,18668.225
1789086883.094,64.0,0.0,0.15496215306980654,9047169.0,0.0,9047169.0,11054139.0,83710.0,18673.229
1789086888.102,68.0,0.0,0.16042893187552565,9059589.0,0.0,9059481.0,11068741.0,83821.0,18678.237
1789086893.106,86.0,0.0,0.19701429772918422,9073197.0,0.0,9072981.0,11083646.0,83929.0,18683.241
1789086898.110,72.0,0.0,0.16505466778805722,9084861.0,0.0,9084861.0,11098970.0,84051.0,18688.245
1789086903.114,71.0,0.0,0.17010092514718256,9096417.0,0.0,9096309.0,11113716.0,84159.0,18693.249
1789086908.118,58.0,0.0,0.14108494533221194,9108405.0,0.0,9108405.0,11129345.0,84283.0,18698.254
1789086910.625,62.0,0.0,0.14823380992430613,9119313.0,0.0,9119313.0,11142319.0,84380.0,18703.260
1789086915.630,58.0,0.0,0.13267451640033645,9130761.0,0.0,9130545.0,11156032.0,84490.0,18708.266
1789086920.635,65.0,0.0,0.15727502102607238,9141453.0,0.0,9141453.0,11169291.0,84582.0,18713.271
1789086925.639,53.0,0.0,0.12615643397813292,9152577.0,0.0,9152469.0,11183464.0,84697.0,18718.274
1789086930.643,92.0,0.0,0.21614802354920104,9167265.0,0.0,9167265.0,11198616.0,84794.0,18723.278
1789086935.647,53.0,0.0,0.13393608074011776,9177633.0,0.0,9177633.0,11214670.0,84929.0,18728.283
1789086940.653,51.0,0.0,0.12068965517241381,9188865.0,0.0,9188865.0,11227865.0,85035.0,18733.288
1789086943.157,63.0,0.0,0.1473927670311186,9199665.0,0.0,9199665.0,11240212.0,85123.0,18738.293
1789086948.162,71.0,0.0,0.1724137931034483,9211329.0,0.0,9211221.0,11254303.0,85223.0,18743.297
1789086953.167,65.0,0.0,0.15306980656013458,9222885.0,0.0,9222885.0,11268449.0,85336.0,18748.302
1789086959.369,79.0,0.0,0.17872161480235493,9238869.0,0.0,9238869.0,11286421.0,85470.0,18754.505
1789086964.374,86.0,0.0,0.20794785534062232,9251397.0,0.0,9251397.0,11302266.0,85579.0,18759.509
1789086969.378,67.0,0.0,0.16463414634146345,9262845.0,0.0,9262845.0,11317710.0,85704.0,18764.513
1789086971.882,71.0,0.0,0.1612699747687132,9275589.0,0.0,9275589.0,11332016.0,85818.0,18769.517
1789086976.888,93.0,0.0,0.21509671993271662,9289521.0,0.0,9289521.0,11347774.0,85925.0,18774.522
1789086981.902,79.0,0.0,0.18587047939444912,9301725.0,0.0,9301725.0,11363978.0,86052.0,18779.537
1789086986.910,64.0,0.0,0.15370058873002523,9313389.0,0.0,9313389.0,11379464.0,86175.0,18784.545
1789086991.920,69.0,0.0,0.1640033641715728,9326349.0,0.0,9326349.0,11394796.0,86290.0,18789.555
1789086996.939,56.0,0.0,0.13225399495374268,9337041.0,0.0,9337041.0,11408697.0,86402.0,18794.574
1789087001.972,56.0,0.0,0.12973086627417996,9347625.0,0.0,9347625.0,11421368.0,86500.0,18799.606
1789087004.477,81.0,0.0,0.2012195121951219,9360477.0,0.0,9360369.0,11436395.0,86594.0,18804.613
1789087009.499,56.0,0.0,0.12699747687132046,9371277.0,0.0,9370953.0,11450114.0,86719.0,18809.635
1789087014.505,64.0,0.0,0.14760302775441547,9382293.0,0.0,9382293.0,11463218.0,86813.0,18814.641
1789087019.510,58.0,0.0,0.13120269133725815,9393849.0,0.0,9393741.0,11477546.0,86926.0,18819.646
1789087024.514,52.0,0.0,0.11963835155592939,9404757.0,0.0,9404757.0,11491468.0,87033.0,18824.650
1789087029.518,76.0,0.0,0.18292682926829273,9417717.0,0.0,9417609.0,11506164.0,87129.0,18829.654
1789087032.041,64.0,0.0,0.15580319596299408,9429057.0,0.0,9429057.0,11520921.0,87246.0,18834.661
1789087037.045,94.0,0.0,0.22203532380151392,9443853.0,0.0,9443853.0,11536646.0,87353.0,18839.665
1789087042.050,68.0,0.0,0.17031118587047944,9455301.0,0.0,9455301.0,11553194.0,87485.0,18844.669
1789087047.057,72.0,0.0,0.1734650967199327,9467505.0,0.0,9467505.0,11567327.0,87594.0,18849.677
1789087052.062,75.0,0.0,0.17283431455004206,9479709.0,0.0,9479709.0,11581487.0,87704.0,18854.682
1789087057.069,70.0,0.0,0.17304457527333894,9491805.0,0.0,9491805.0,11597463.0,87821.0,18859.688
1789087062.074,74.0,0.0,0.17514718250630779,9504333.0,0.0,9504225.0,11611897.0,87933.0,18864.693
1789087064.564,64.0,0.0,0.14907485281749366,9515889.0,0.0,9515781.0,11626533.0,88050.0,18869.697
1789087069.573,68.0,0.0,0.1555929352396972,9527985.0,0.0,9527769.0,11640880.0,88158.0,18874.707
1789087074.582,73.0,0.0,0.17157275021026075,9540189.0,0.0,9540189.0,11655715.0,88266.0,18879.715
1789087079.586,75.0,0.0,0.18250630782169885,9552285.0,0.0,9552285.0,11670914.0,88376.0,18884.720
1789087084.590,53.0,0.0,0.1291000841042893,9561681.0,0.0,9561681.0,11683732.0,88485.0,18889.724
1789087089.595,82.0,0.0,0.1959629941126998,9574965.0,0.0,9574857.0,11697890.0,88579.0,18894.729
1789087092.112,91.0,0.0,0.22014297729184185,9589113.0,0.0,9589113.0,11714860.0,88701.0,18899.733
1789087097.119,73.0,0.0,0.16968040370058868,9600885.0,0.0,9600777.0,11729792.0,88828.0,18904.739
1789087102.125,79.0,0.0,0.18650126156433977,9613413.0,0.0,9613305.0,11744874.0,88938.0,18909.745
1789087107.129,53.0,0.0,0.13856181665264933,9624105.0,0.0,9624105.0,11760715.0,89063.0,18914.750
1789087112.133,254.0,0.0,0.5088309503784694,9651861.0,0.0,9651645.0,11773539.0,89119.0,18919.754
1789087117.138,243.0,0.0,0.6112279226240538,9664497.0,0.0,9663849.0,11799028.0,89247.0,18924.759
1789087122.143,256.0,0.0,0.6471825063078217,9683289.0,0.0,9683289.0,11821478.0,89408.0,18929.764
1789087124.670,249.0,0.0,0.5037846930193439,9706725.0,0.0,9706293.0,11840923.0,89632.0,18934.768
1789087129.674,251.0,0.0,0.6438183347350714,9719145.0,0.0,9718821.0,11866533.0,89745.0,18939.772
1789087134.681,256.0,0.0,0.6415054667788057,9738585.0,0.0,9738585.0,11888653.0,89920.0,18944.779
1789087139.686,249.0,0.0,0.5082001682085786,9761373.0,0.0,9761049.0,11908007.0,90138.0,18949.784
1789087144.693,252.0,0.0,0.6419259882253995,9774117.0,0.0,9773793.0,11933311.0,90253.0,18954.791
1789087149.697,255.0,0.0,0.6339360807401178,9793881.0,0.0,9793881.0,11955940.0,90433.0,18959.795
1789087152.213,249.0,0.0,0.5311185870479395,9815157.0,0.0,9814401.0,11975658.0,90636.0,18964.810
1789087157.220,249.0,0.0,0.6272077375946173,9829737.0,0.0,9829305.0,12000912.0,90771.0,18969.816
1789087162.228,256.0,0.0,0.6225820016820858,9849177.0,0.0,9849177.0,12022661.0,90944.0,18974.825
1789087167.237,246.0,0.0,0.5254415475189235,9869913.0,0.0,9869697.0,12042855.0,91146.0,18979.834
1789087172.242,246.0,0.0,0.6175357443229605,9884709.0,0.0,9884277.0,12067958.0,91283.0,18984.839
1789087177.249,256.0,0.0,0.6139613120269134,9904473.0,0.0,9904473.0,12089410.0,91456.0,18989.846
1789087182.254,247.0,0.0,0.5344827586206897,9924885.0,0.0,9924453.0,12110359.0,91654.0,18994.850
1789087184.773,253.0,0.0,0.6345668629100084,9939573.0,0.0,9939033.0,12134619.0,91784.0,18999.855
1789087189.778,252.0,0.0,0.5960891505466779,9959121.0,0.0,9959013.0,12155808.0,91966.0,19004.859
1789087194.783,246.0,0.0,0.5674936921783011,9977049.0,0.0,9976725.0,12177184.0,92138.0,19009.865
1789087199.796,246.0,0.0,0.6280487804878049,9992601.0,0.0,9992385.0,12200663.0,92282.0,19014.877
1789087204.800,256.0,0.0,0.5763246425567704,10014093.0,0.0,10014093.0,12220534.0,92471.0,19019.882
1789087209.805,246.0,0.0,0.5872582001682085,10030185.0,0.0,10029861.0,12243469.0,92630.0,19024.886
1789087212.333,249.0,0.0,0.646551724137931,10046385.0,0.0,10046169.0,12266882.0,92777.0,19029.894
1789087217.337,255.0,0.0,0.5494112699747686,10068849.0,0.0,10068741.0,12285490.0,92979.0,19034.898
1789087222.341,253.0,0.0,0.6074432296047099,10083969.0,0.0,10083753.0,12308974.0,93121.0,19039.902
