t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,t_mono
1789075945.362,0.0,0.0,0.0,8838405.0,0.0,8838405.0,10803012.0,81841.0,6821.927
1789075948.030,0.0,0.0,0.0,8838405.0,0.0,8838405.0,10803012.0,81841.0,6827.102
1789075953.130,23.0,0.0,0.0416316232127838,8840889.0,0.0,8840889.0,10803582.0,81841.0,6832.202
1789075958.137,73.0,0.0,0.1612699747687132,8853849.0,0.0,8853741.0,10816102.0,81911.0,6837.208
1789075963.141,58.0,0.0,0.13919259882253998,8864865.0,0.0,8864865.0,10831616.0,82028.0,6842.213
1789075968.153,62.0,0.0,0.1457106812447435,8876421.0,0.0,8876313.0,10845221.0,82131.0,6847.225
1789075973.159,55.0,0.0,0.13435660218671153,8887761.0,0.0,8887761.0,10859924.0,82243.0,6852.231
1789075978.163,61.0,0.0,0.1457106812447435,8899533.0,0.0,8899425.0,10873746.0,82346.0,6857.235
1789075980.842,69.0,0.0,0.16505466778805722,8912061.0,0.0,8912061.0,10888545.0,82454.0,6862.407
1789075986.115,66.0,0.0,0.16148023549201007,8924373.0,0.0,8924373.0,10904089.0,82571.0,6867.680
1789075991.145,50.0,0.0,0.11417157275021028,8934525.0,0.0,8934525.0,10916800.0,82681.0,6872.710
1789075996.262,51.0,0.0,0.11963835155592939,8944461.0,0.0,8944353.0,10929119.0,82772.0,6877.827
1789076001.293,94.0,0.0,0.22140454163162326,8958501.0,0.0,8958501.0,10943278.0,82859.0,6882.857
1789076006.604,57.0,0.0,0.13498738435660218,8970165.0,0.0,8970165.0,10960245.0,83004.0,6888.169
1789076009.179,77.0,0.0,0.17724978973927674,8982477.0,0.0,8982477.0,10973545.0,83098.0,6893.244
1789076014.352,52.0,0.0,0.13267451640033645,8993385.0,0.0,8993385.0,10989592.0,83224.0,6898.416
1789076019.634,61.0,0.0,0.14655172413793105,9005157.0,0.0,9005157.0,11002786.0,83324.0,6903.699
1789076024.663,68.0,0.0,0.16169049621530696,9017577.0,0.0,9017577.0,11017529.0,83432.0,6908.728
1789076029.787,86.0,0.0,0.20878889823380997,9031833.0,0.0,9031833.0,11034066.0,83546.0,6913.852
1789076035.007,110.0,0.0,0.2821698906644239,9045117.0,0.0,9045117.0,11050019.0,83645.0,6919.072
1789076037.579,60.0,0.0,0.13856181665264933,9056349.0,0.0,9056025.0,11065106.0,83799.0,6924.127
1789076042.584,67.0,0.0,0.16421362489486968,9068661.0,0.0,9068553.0,11080346.0,83906.0,6929.132
1789076047.590,87.0,0.0,0.20920941968040374,9082269.0,0.0,9082269.0,11095381.0,84012.0,6934.138
1789076052.595,66.0,0.0,0.1526492851135408,9092961.0,0.0,9092961.0,11109440.0,84132.0,6939.142
1789076057.599,69.0,0.0,0.16148023549201007,9103869.0,0.0,9103761.0,11122772.0,84230.0,6944.147
1789076062.608,93.0,0.0,0.21972245584524808,9117153.0,0.0,9117045.0,11137412.0,84329.0,6949.156
