t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789075946.941,0,0,20,20,0,0,0,0,6823.506
1789075949.472,0,0,20,20,0,0,0,0,6828.544
1789075954.474,54,0,74,20,0,0,0,0,6833.546
1789075959.475,85,0,196,111,0,0,0,0,6838.547
1789075964.477,60,0,295,235,0,0,0,0,6843.549
1789075969.478,70,0,404,334,0,0,0,0,6848.550
1789075974.479,63,0,512,449,0,0,0,0,6853.551
1789075979.480,66,0,620,554,0,0,0,0,6858.552
1789075981.988,71,0,732,661,0,0,0,0,6863.553
1789075986.989,50,0,827,777,0,0,0,0,6868.554
1789075991.990,48,0,921,873,0,0,0,0,6873.555
1789075996.999,47,0,1012,965,0,0,0,0,6878.564
1789076002.000,94,0,1148,1054,0,0,0,0,6883.565
1789076007.002,64,0,1252,1188,0,0,0,0,6888.567
1789076009.503,82,0,1364,1282,0,0,0,0,6893.568
1789076014.505,57,0,1462,1405,0,0,0,0,6898.570
1789076019.506,63,0,1562,1499,0,0,0,0,6903.571
1789076024.507,70,0,1677,1607,0,0,0,0,6908.572
1789076029.509,99,0,1808,1709,0,0,0,0,6913.574
1789076034.545,101,0,1924,1823,0,0,0,0,6918.610
1789076037.071,59,0,2027,1968,0,0,0,0,6923.619
1789076042.080,68,0,2143,2075,0,0,0,0,6928.628
1789076047.085,82,0,2265,2183,0,0,0,0,6933.633
1789076052.087,59,0,2369,2310,0,0,0,0,6938.635
1789076057.106,62,0,2463,2401,0,0,0,0,6943.653
1789076062.107,89,0,2588,2499,0,0,0,0,6948.655
1789076067.109,64,0,2695,2631,0,0,0,0,6953.657
1789076069.623,63,0,2798,2735,0,0,0,0,6958.670
1789076074.624,52,0,2895,2843,0,0,0,0,6963.671
1789076079.625,54,0,2995,2941,0,0,0,0,6968.673
1789076084.626,66,0,3105,3039,0,0,0,0,6973.674
1789076089.627,79,0,3229,3150,0,0,0,0,6978.675
1789076094.629,74,0,3347,3273,0,0,0,0,6983.676
1789076097.132,62,0,3450,3388,0,0,0,0,6988.677
1789076102.133,55,0,3550,3495,0,0,0,0,6993.679
1789076107.135,70,0,3662,3592,0,0,0,0,6998.681
1789076112.136,54,0,3762,3708,0,0,0,0,7003.682
1789076117.138,61,0,3867,3806,0,0,0,0,7008.684
1789076122.140,73,0,3988,3915,0,0,0,0,7013.685
1789076127.141,47,0,4076,4029,0,0,0,0,7018.686
1789076129.641,66,0,4175,4109,0,0,0,0,7023.687
1789076134.643,84,0,4296,4212,0,0,0,0,7028.689
1789076139.644,84,0,4419,4335,0,0,0,0,7033.690
1789076144.645,59,0,4523,4464,0,0,0,0,7038.691
1789076149.646,91,0,4656,4565,0,0,0,0,7043.692
1789076154.648,58,0,4747,4689,0,0,0,0,7048.694
1789076157.153,54,0,4846,4792,0,0,0,0,7053.698
1789076162.161,57,0,4948,4891,0,0,0,0,7058.706
1789076167.165,73,0,5070,4997,0,0,0,0,7063.710
1789076172.166,67,0,5174,5107,0,0,0,0,7068.711
1789076177.169,65,0,5280,5215,0,0,0,0,7073.714
1789076182.170,70,0,5389,5319,0,0,0,0,7078.715
1789076187.171,65,0,5492,5427,0,0,0,0,7083.716
1789076189.672,59,0,5598,5539,0,0,0,0,7088.718
1789076194.678,87,0,5721,5634,0,0,0,0,7093.724
1789076199.679,80,0,5840,5760,0,0,0,0,7098.725
1789076204.680,77,0,5955,5878,0,0,0,0,7103.726
1789076209.682,76,0,6066,5990,0,0,0,0,7108.727
1789076214.684,48,0,6163,6115,0,0,0,0,7113.730
1789076217.185,75,0,6283,6208,0,0,0,0,7118.731
1789076222.186,57,0,6378,6321,0,0,0,0,7123.732
1789076227.188,74,0,6494,6420,0,0,0,0,7128.734
1789076232.189,182,0,6692,6510,0,0,0,0,7133.735
1789076237.190,256,46,6859,6603,0,0,0,103,7138.736
1789076242.193,256,62,7044,6788,0,0,0,258,7143.739
1789076247.202,256,41,7202,6946,0,0,0,420,7148.748
1789076249.704,256,71,7358,7102,0,0,0,598,7153.751
1789076254.705,256,61,7550,7294,0,0,0,747,7158.752
1789076259.706,256,52,7700,7444,0,0,0,937,7163.754
1789076264.707,256,55,7858,7602,0,0,0,1097,7168.755
1789076269.708,256,63,8061,7805,0,0,0,1233,7173.756
1789076274.710,256,58,8196,7940,0,0,0,1423,7178.758
