t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,t_mono
1789079652.826,0.0,0.0,0.0,3929757.0,0.0,3929757.0,4803480.0,36390.0,10839.006
1789079657.835,0.0,0.0,0.0,3929757.0,0.0,3929757.0,4803480.0,36390.0,10844.014
1789079662.843,0.0,0.0,0.0,3929757.0,0.0,3929757.0,4803480.0,36390.0,10849.022
1789079665.376,46.0,0.0,0.10365853658536583,3938397.0,0.0,3938289.0,4810588.0,36424.0,10854.027
1789079670.381,81.0,0.0,0.18923465096719938,3951681.0,0.0,3951573.0,4824662.0,36512.0,10859.031
1789079675.385,56.0,0.0,0.13561816652649283,3962697.0,0.0,3962697.0,4840236.0,36639.0,10864.035
1789079680.389,74.0,0.0,0.17430613961312025,3974901.0,0.0,3974793.0,4853552.0,36734.0,10869.040
1789079685.394,62.0,0.0,0.15454163162321277,3985485.0,0.0,3985485.0,4867984.0,36844.0,10874.044
1789079690.398,68.0,0.0,0.16337258200168203,3997689.0,0.0,3997689.0,4882047.0,36951.0,10879.048
1789079692.895,73.0,0.0,0.17262405382674517,4010973.0,0.0,4010973.0,4897873.0,37069.0,10884.052
1789079697.902,56.0,0.0,0.13561816652649283,4021665.0,0.0,4021665.0,4912299.0,37185.0,10889.059
1789079702.906,73.0,0.0,0.17157275021026075,4033545.0,0.0,4033545.0,4925306.0,37278.0,10894.063
1789079707.910,63.0,0.0,0.14634146341463417,4045101.0,0.0,4044993.0,4940011.0,37395.0,10899.068
1789079712.915,57.0,0.0,0.13519764507989906,4057089.0,0.0,4056981.0,4955349.0,37512.0,10904.072
1789079717.921,55.0,0.0,0.13645920941968037,4067889.0,0.0,4067889.0,4969095.0,37614.0,10909.079
1789079722.926,58.0,0.0,0.13666947014297726,4079877.0,0.0,4079769.0,4982964.0,37722.0,10914.083
1789079725.439,72.0,0.0,0.16778805719091672,4092081.0,0.0,4091865.0,4996884.0,37821.0,10919.087
