t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1788986830.816,0.0,0.0,0.0,46017.0,12480.0,46017.0,56760.0,430.0
1788986835.823,0.0,0.0,0.0,46017.0,12480.0,46017.0,56760.0,430.0
1788986840.828,4.0,0.0,0.005204098227354015,47313.0,13056.0,47313.0,57881.0,438.0
1788986845.835,4.0,0.0,0.007155635062611854,49041.0,13824.0,49041.0,60197.0,454.0
1788986848.769,4.0,0.0,0.005204098227354015,51201.0,14784.0,51201.0,62637.0,474.0
1788986853.773,4.0,0.0,0.007806147341031022,52929.0,15552.0,52929.0,64985.0,490.0
1788986858.780,4.0,0.0,0.004553585948934735,55089.0,16512.0,54765.0,67322.0,510.0
1788986863.785,4.0,0.0,0.007155635062611854,56817.0,17280.0,56817.0,69650.0,526.0
1788986868.789,4.0,0.0,0.009107171897869581,58545.0,18048.0,58545.0,71982.0,542.0
1788986873.794,4.0,0.0,0.0058546105057732944,60705.0,19008.0,60705.0,74290.0,562.0
1788986876.808,4.0,0.0,0.007806147341031022,62433.0,19776.0,62433.0,76614.0,578.0
1788986881.813,4.0,0.0,0.005204098227354015,64593.0,20736.0,64593.0,78990.0,598.0
1788986886.822,4.0,0.0,0.007318263132216618,66321.0,21504.0,66321.0,81290.0,614.0
1788986891.827,4.0,0.0,0.009269799967474346,68049.0,22272.0,68049.0,83634.0,630.0
1788986896.831,4.0,0.0,0.006017238575378059,70209.0,23232.0,70209.0,85946.0,650.0
1788986901.836,4.0,0.0,0.008619287689055177,71937.0,24000.0,71937.0,88278.0,666.0
1788986904.677,4.0,0.0,0.00536672629695889,74097.0,24960.0,74097.0,90642.0,686.0
1788986909.681,4.0,0.0,0.007968775410635898,75825.0,25728.0,75825.0,92970.0,702.0
1788986914.686,4.0,0.0,0.008619287689055177,77661.0,26496.0,77661.0,95296.0,719.0
1788986919.690,4.0,0.0,0.0066677508537973385,79713.0,27456.0,79713.0,97613.0,738.0
1788986924.698,4.0,0.0,0.008619287689055177,81441.0,28224.0,81441.0,99935.0,754.0
1788986929.702,4.0,0.0,0.00536672629695889,83601.0,29184.0,83601.0,102245.0,774.0
1788986932.527,4.0,0.0,0.007968775410635898,85329.0,29952.0,85329.0,104577.0,790.0
1788986937.531,4.0,0.0,0.00536672629695889,87489.0,30912.0,87489.0,107009.0,810.0
1788986942.536,4.0,0.0,0.007155635062611854,89217.0,31680.0,89217.0,109271.0,826.0
1788986947.540,0.0,0.0,0.0,89217.0,31680.0,89217.0,109560.0,830.0
