t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1789022525.576,0.0,0.0,0.0,891357.0,0.0,891357.0,1090320.0,8260.0
1789022530.586,0.0,0.0,0.0,891357.0,0.0,891357.0,1090320.0,8260.0
1789022535.591,40.0,0.0,0.7460545193687231,895677.0,0.0,895677.0,1094261.0,8260.0
1789022538.075,40.0,0.0,0.45911047345767575,904317.0,0.0,904317.0,1101560.0,8340.0
1789022543.080,40.0,0.0,0.7460545193687231,908637.0,0.0,908637.0,1109640.0,8380.0
1789022548.085,40.0,0.0,0.4160688665710186,917277.0,0.0,917277.0,1116880.0,8460.0
1789022553.090,40.0,0.0,0.6886657101865137,921597.0,0.0,921597.0,1124920.0,8500.0
1789022558.095,28.0,0.0,0.28120516499282644,928941.0,0.0,926997.0,1132572.0,8580.0
1789022563.099,40.0,0.0,0.6312769010043042,934557.0,0.0,934557.0,1140000.0,8620.0
1789022565.708,40.0,0.0,0.860832137733142,938877.0,0.0,938877.0,1148040.0,8660.0
1789022570.718,40.0,0.0,0.5738880918220948,947517.0,0.0,947517.0,1155280.0,8740.0
1789022575.723,40.0,0.0,0.8034433285509326,951837.0,0.0,951837.0,1163240.0,8780.0
1789022580.729,40.0,0.0,0.49928263988522237,960477.0,0.0,960477.0,1170360.0,8860.0
1789022585.733,40.0,0.0,0.7460545193687231,964797.0,0.0,964797.0,1178320.0,8900.0
1789022590.738,40.0,0.0,0.45911047345767575,973437.0,0.0,973437.0,1185600.0,8980.0
1789022593.234,40.0,0.0,0.6886657101865137,977757.0,0.0,977757.0,1193640.0,9020.0
1789022598.241,28.0,0.0,0.28120516499282644,985101.0,0.0,983157.0,1201212.0,9100.0
1789022603.245,40.0,0.0,0.6312769010043042,990717.0,0.0,990717.0,1208880.0,9140.0
1789022608.251,40.0,0.0,0.860832137733142,995037.0,0.0,995037.0,1216720.0,9180.0
1789022613.258,40.0,0.0,0.5738880918220948,1003677.0,0.0,1003677.0,1223919.0,9260.0
1789022618.265,40.0,0.0,0.8034433285509326,1007997.0,0.0,1007997.0,1231839.0,9300.0
1789022620.737,40.0,0.0,0.5164992826398852,1016637.0,0.0,1016637.0,1239159.0,9380.0
1789022625.741,40.0,0.0,0.7460545193687231,1020957.0,0.0,1020957.0,1247239.0,9420.0
1789022630.746,40.0,0.0,0.45911047345767575,1029597.0,0.0,1029597.0,1254399.0,9500.0
1789022635.752,40.0,0.0,0.6886657101865137,1033917.0,0.0,1033917.0,1262319.0,9540.0
1789022640.765,27.0,0.0,0.2711621233859397,1041153.0,0.0,1039317.0,1269852.0,9620.0
1789022645.771,40.0,0.0,0.6312769010043042,1046877.0,0.0,1046877.0,1277519.0,9660.0
1789022648.352,38.0,0.0,0.8177905308464849,1051197.0,0.0,1051197.0,1285599.0,9702.0
1789022653.364,40.0,0.0,0.5738880918220948,1059837.0,0.0,1059837.0,1292919.0,9780.0
1789022658.371,40.0,0.0,0.8421807747489239,1064157.0,0.0,1064157.0,1300919.0,9820.0
1789022663.376,40.0,0.0,0.5164992826398852,1072797.0,0.0,1072797.0,1308079.0,9900.0
1789022668.380,40.0,0.0,0.7460545193687231,1077117.0,0.0,1077117.0,1315959.0,9940.0
1789022673.386,40.0,0.0,0.45911047345767575,1085757.0,0.0,1085757.0,1323118.0,10020.0
1789022675.899,40.0,0.0,0.6886657101865137,1090077.0,0.0,1090077.0,1331198.0,10060.0
1789022680.904,40.0,0.0,0.4017216642754663,1098717.0,0.0,1097313.0,1338518.0,10140.0
1789022685.909,40.0,0.0,0.6700143472022956,1103037.0,0.0,1103037.0,1346518.0,10180.0
