t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789168603.700,0,0,4356,4356,0,0,0,0,12568.854
1789168608.701,0,0,4356,4356,0,0,0,0,12573.855
1789168613.702,35,0,4438,4403,0,0,0,0,12578.856
1789168618.704,52,0,4541,4489,0,0,0,0,12583.858
1789168623.705,63,0,4650,4587,0,0,0,0,12588.859
1789168626.225,62,0,4755,4693,0,0,0,0,12593.860
1789168631.226,44,0,4855,4811,0,0,0,0,12598.861
1789168636.227,56,0,4968,4912,0,0,0,0,12603.862
1789168641.228,65,0,5072,5007,0,0,0,0,12608.863
1789168646.229,57,0,5178,5121,0,0,0,0,12613.864
1789168651.230,48,0,5270,5222,0,0,0,0,12618.865
1789168653.751,66,0,5379,5313,0,0,0,0,12623.868
1789168658.753,43,0,5463,5420,0,0,0,0,12628.870
1789168663.754,54,0,5566,5512,0,0,0,0,12633.871
1789168668.755,46,0,5657,5611,0,0,0,0,12638.872
1789168673.757,42,0,5752,5710,0,0,0,0,12643.873
1789168678.760,50,0,5852,5802,0,0,0,0,12648.876
1789168683.761,45,0,5943,5898,0,0,0,0,12653.878
1789168686.285,38,0,6019,5981,0,0,0,0,12658.880
1789168691.286,51,0,6121,6070,0,0,0,0,12663.881
1789168696.288,43,0,6221,6178,0,0,0,0,12668.883
1789168701.289,47,0,6309,6262,0,0,0,0,12673.884
1789168706.291,49,0,6411,6362,0,0,0,0,12678.886
1789168711.294,46,0,6504,6458,0,0,0,0,12683.889
1789168716.296,43,0,6598,6555,0,0,0,0,12688.892
1789168721.298,44,0,6687,6643,0,0,0,0,12693.893
1789168726.298,57,0,6788,6731,0,0,0,0,12698.894
1789168727.645,77,0,6904,6827,0,0,0,0,12703.895
1789168732.646,45,0,6989,6944,0,0,0,0,12708.896
1789168737.646,34,0,7071,7037,0,0,0,0,12713.897
1789168742.647,52,0,7178,7126,0,0,0,0,12718.898
1789168747.648,55,0,7282,7227,0,0,0,0,12723.899
1789168752.649,77,0,7399,7322,0,0,0,0,12728.899
1789168757.650,71,0,7511,7440,0,0,0,0,12733.900
1789168760.171,63,0,7624,7561,0,0,0,0,12738.901
1789168765.172,50,0,7712,7662,0,0,0,0,12743.902
1789168770.173,58,0,7810,7752,0,0,0,0,12748.903
1789168775.174,47,0,7910,7863,0,0,0,0,12753.904
1789168780.175,53,0,8015,7962,0,0,0,0,12758.905
1789168785.176,50,0,8109,8059,0,0,0,0,12763.906
1789168787.696,50,0,8202,8152,0,0,0,0,12768.907
1789168792.697,47,0,8300,8253,0,0,0,0,12773.908
1789168797.698,48,0,8400,8352,0,0,0,0,12778.909
1789168802.700,47,0,8497,8450,0,0,0,0,12783.911
1789168807.700,57,0,8597,8540,0,0,0,0,12788.912
1789168812.701,64,0,8708,8644,0,0,0,0,12793.912
1789168817.702,50,0,8813,8763,0,0,0,0,12798.913
1789168820.222,61,0,8914,8853,0,0,0,0,12803.914
1789168825.224,32,0,8997,8965,0,0,0,0,12808.916
1789168830.225,51,0,9094,9043,0,0,0,0,12813.917
1789168835.227,62,0,9206,9144,0,0,0,0,12818.919
1789168840.230,55,0,9309,9254,0,0,0,0,12823.922
1789168845.231,41,0,9396,9355,0,0,0,0,12828.923
1789168847.752,43,0,9493,9450,0,0,0,0,12833.924
1789168852.753,40,0,9597,9557,0,0,0,0,12838.925
1789168857.754,33,0,9682,9649,0,0,0,0,12843.926
1789168862.756,49,0,9784,9735,0,0,0,0,12848.928
1789168867.756,68,0,9896,9828,0,0,0,0,12853.929
1789168872.759,43,0,9991,9948,0,0,0,0,12858.931
1789168877.760,49,0,10091,10042,0,0,0,0,12863.932
1789168880.304,61,0,10196,10135,0,0,0,0,12868.958
1789168885.313,55,0,10294,10239,0,0,0,0,12873.967
1789168890.320,38,0,10383,10345,0,0,0,0,12878.974
1789168895.404,0,0,10383,10383,0,0,0,0,12884.058
1789168900.455,0,0,10383,10383,0,0,0,0,12889.109
1789168905.487,0,0,10383,10383,0,0,0,0,12894.141
1789168908.023,0,0,10383,10383,0,0,0,0,12899.157
1789168913.027,0,0,10383,10383,0,0,0,0,12904.161
