t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789187910.852,0,0,11624,11624,0,0,0,0,33471.106
1789187915.857,0,0,11624,11624,0,0,0,0,33476.111
1789187920.920,15,0,11678,11663,0,0,0,0,33481.173
1789187923.440,10,0,11736,11726,0,0,0,0,33486.174
1789187928.442,14,0,11806,11792,0,0,0,0,33491.176
1789187933.442,11,0,11860,11849,0,0,0,0,33496.177
1789187938.443,16,0,11933,11917,0,0,0,0,33501.178
1789187943.445,16,0,11990,11974,0,0,0,0,33506.179
1789187948.448,16,0,12048,12032,0,0,0,0,33511.182
1789187953.448,11,0,12107,12096,0,0,0,0,33516.183
1789187956.042,11,0,12162,12151,0,0,0,0,33521.257
1789187961.074,14,0,12236,12222,0,0,0,0,33526.288
1789187966.332,15,0,12285,12270,0,0,0,0,33531.547
1789187971.370,19,0,12362,12343,0,0,0,0,33536.585
1789187976.475,13,0,12421,12408,0,0,0,0,33541.690
1789187981.532,17,0,12484,12467,0,0,0,0,33546.747
1789187984.060,16,0,12549,12533,0,0,0,0,33551.758
1789187989.090,11,0,12608,12597,0,0,0,0,33556.788
1789187994.095,9,0,12664,12655,0,0,0,0,33561.792
1789187999.120,9,0,12714,12705,0,0,0,0,33566.817
1789188004.431,14,0,12782,12768,0,0,0,0,33572.129
1789188009.465,12,0,12832,12820,0,0,0,0,33577.162
1789188014.466,19,0,12905,12886,0,0,0,0,33582.163
1789188016.988,8,0,12945,12937,0,0,0,0,33587.164
1789188021.989,22,0,13000,12978,0,0,0,0,33592.165
1789188026.990,9,0,13047,13038,0,0,0,0,33597.166
1789188032.165,18,0,13107,13089,0,0,0,0,33602.341
1789188037.166,13,0,13163,13150,0,0,0,0,33607.341
1789188042.167,20,0,13227,13207,0,0,0,0,33612.343
1789188044.687,20,0,13282,13262,0,0,0,0,33617.344
1789188049.687,13,0,13349,13336,0,0,0,0,33622.345
1789188054.688,7,0,13394,13387,0,0,0,0,33627.346
1789188059.689,17,0,13455,13438,0,0,0,0,33632.347
1789188064.690,16,0,13519,13503,0,0,0,0,33637.348
1789188069.691,15,0,13575,13560,0,0,0,0,33642.349
1789188072.224,10,0,13622,13612,0,0,0,0,33647.362
1789188077.228,19,0,13690,13671,0,0,0,0,33652.367
1789188082.232,12,0,13751,13739,0,0,0,0,33657.370
1789188087.235,15,0,13803,13788,0,0,0,0,33662.373
1789188092.250,10,0,13865,13855,0,0,0,0,33667.388
1789188097.258,13,0,13922,13909,0,0,0,0,33672.396
1789188102.259,13,0,13983,13970,0,0,0,0,33677.397
1789188104.779,20,0,14040,14020,0,0,0,0,33682.398
1789188109.780,14,0,14094,14080,0,0,0,0,33687.399
1789188114.781,13,0,14149,14136,0,0,0,0,33692.400
1789188119.782,9,0,14191,14182,0,0,0,0,33697.401
1789188124.783,10,0,14244,14234,0,0,0,0,33702.401
1789188129.784,12,0,14305,14293,0,0,0,0,33707.402
1789188134.785,15,0,14366,14351,0,0,0,0,33712.403
1789188139.786,11,0,14425,14414,0,0,0,0,33717.405
1789188144.787,14,0,14485,14471,0,0,0,0,33722.405
1789188146.135,18,0,14538,14520,0,0,0,0,33727.407
1789188151.136,11,0,14597,14586,0,0,0,0,33732.408
1789188156.137,15,0,14657,14642,0,0,0,0,33737.409
1789188161.138,13,0,14708,14695,0,0,0,0,33742.410
1789188166.139,9,0,14762,14753,0,0,0,0,33747.411
1789188171.415,12,0,14821,14809,0,0,0,0,33752.687
1789188176.416,17,0,14889,14872,0,0,0,0,33757.688
1789188178.937,17,0,14955,14938,0,0,0,0,33762.689
1789188183.956,9,0,14994,14985,0,0,0,0,33767.709
1789188188.957,18,0,15053,15035,0,0,0,0,33772.710
1789188193.959,19,0,15118,15099,0,0,0,0,33777.711
1789188198.960,16,0,15177,15161,0,0,0,0,33782.713
1789188203.984,0,0,15194,15194,0,0,0,0,33787.736
1789188206.517,0,0,15194,15194,0,0,0,0,33792.749
1789188211.522,0,0,15194,15194,0,0,0,0,33797.754
