t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1788928224.346,0.0,0.0,0.0,43319.0,1920.0,43319.0,54120.0,410.0
1788928229.367,0.0,0.0,0.0,43319.0,1920.0,43319.0,54120.0,410.0
1788928234.386,2.0,0.0,0.0026647717178894803,43967.0,2208.0,43967.0,54657.0,414.0
1788928239.423,2.0,0.0,0.0031977260614673986,44399.0,2400.0,44399.0,55223.0,418.0
1788928243.786,2.0,0.0,0.0035530289571860108,44831.0,2592.0,44831.0,55781.0,422.0
1788928248.902,2.0,0.0,0.0049742405400603484,45047.0,2688.0,45047.0,56177.0,424.0
1788928253.929,2.0,0.0,0.0035530289571860108,45479.0,2880.0,45479.0,56583.0,428.0
1788928258.972,2.0,0.0,0.0028424231657487864,45911.0,3072.0,45911.0,57046.0,432.0
1788928263.984,2.0,0.0,0.0031977260614673986,46343.0,3264.0,46343.0,57612.0,436.0
1788928268.991,2.0,0.0,0.005329543435778961,46559.0,3360.0,46559.0,58072.0,438.0
1788928274.012,2.0,0.0,0.004618937644341847,46991.0,3552.0,46991.0,58516.0,442.0
1788928278.382,2.0,0.0,0.0035530289571860108,47423.0,3744.0,47423.0,58954.0,446.0
1788928283.459,2.0,0.0,0.004796589092201153,47639.0,3840.0,47639.0,59338.0,448.0
1788928288.575,2.0,0.0,0.004263634748623235,48071.0,4032.0,48071.0,59826.0,452.0
1788928293.579,2.0,0.0,0.005329543435778961,48503.0,4224.0,48503.0,60434.0,456.0
1788928298.583,2.0,0.0,0.0031977260614673986,49151.0,4512.0,49151.0,61038.0,462.0
1788928303.588,2.0,0.0,0.003908331852904623,49583.0,4704.0,49583.0,61646.0,466.0
1788928307.935,2.0,0.0,0.0049742405400603484,50015.0,4896.0,50015.0,62254.0,470.0
1788928312.939,2.0,0.0,0.0028424231657487864,50663.0,5184.0,50663.0,62858.0,476.0
1788928317.943,2.0,0.0,0.003730680405045317,51095.0,5376.0,51095.0,63466.0,480.0
1788928322.947,2.0,0.0,0.004618937644341847,51527.0,5568.0,51527.0,64072.0,484.0
