t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1788931388.283,0.0,0.0,0.0,1161357.0,24288.0,1161357.0,1420320.0,10760.0
1788931393.298,0.0,0.0,0.0,1161357.0,24288.0,1161357.0,1420320.0,10760.0
1788931397.522,96.0,0.0,0.2624053826745164,1171725.0,24288.0,1171725.0,1428989.0,10760.0
1788931402.528,96.0,0.0,0.14507989907485286,1192461.0,24288.0,1191921.0,1445944.0,10952.0
1788931407.533,96.0,0.0,0.24222035323801516,1202829.0,24288.0,1202829.0,1466006.0,11048.0
1788931412.538,28.0,0.0,0.0431034482758621,1216221.0,24288.0,1215465.0,1483791.0,11240.0
1788931417.571,96.0,0.0,0.1873423044575273,1233933.0,24288.0,1233933.0,1499777.0,11336.0
1788931422.666,96.0,0.0,0.2849032800672834,1244301.0,24288.0,1244301.0,1519409.0,11432.0
1788931426.955,95.0,0.0,0.22539949537426407,1260177.0,24288.0,1260177.0,1534992.0,11580.0
1788931432.004,96.0,0.0,0.21867115222876365,1275405.0,24288.0,1275405.0,1552370.0,11720.0
1788931437.025,94.0,0.0,0.24074852817493697,1288797.0,24288.0,1287393.0,1571124.0,11846.0
1788931442.036,96.0,0.0,0.19827586206896552,1306509.0,24288.0,1306509.0,1588749.0,12008.0
1788931447.047,96.0,0.0,0.27586206896551724,1317309.0,24288.0,1317093.0,1608229.0,12108.0
1788931452.054,96.0,0.0,0.16463414634146345,1337613.0,24288.0,1337613.0,1624739.0,12296.0
1788931456.383,96.0,0.0,0.26324642556770395,1347981.0,24288.0,1347981.0,1644707.0,12392.0
1788931471.566,96.0,0.0,0.20584524810765348,1375953.0,24288.0,1375953.0,1674825.0,12651.0
1788931476.632,41.0,0.0,0.10912531539108494,1387617.0,24288.0,1387185.0,1695247.0,12814.0
1788931481.737,96.0,0.0,0.22203532380151392,1407057.0,24288.0,1407057.0,1713480.0,12939.0
1788931488.007,96.0,0.0,0.20079899074852814,1427793.0,24288.0,1427793.0,1737022.0,13131.0
1788931493.101,96.0,0.0,0.29373423044575275,1438161.0,24288.0,1438161.0,1757180.0,13227.0
1788931499.539,96.0,0.0,0.19491169049621526,1458897.0,24288.0,1458897.0,1774890.0,13419.0
1788931504.612,96.0,0.0,0.28259041211101765,1469265.0,24288.0,1469265.0,1794520.0,13515.0
1788931509.628,96.0,0.0,0.16841883936080737,1490001.0,24288.0,1490001.0,1811220.0,13707.0
1788931514.670,96.0,0.0,0.2624053826745164,1500369.0,24288.0,1500369.0,1830708.0,13803.0
1788931519.007,96.0,0.0,0.1444491169049622,1521105.0,24288.0,1520133.0,1847604.0,13995.0
1788931524.096,96.0,0.0,0.24222035323801516,1531473.0,24288.0,1531473.0,1867380.0,14091.0
1788931529.117,60.0,0.0,0.10365853658536583,1547349.0,24288.0,1545405.0,1885404.0,14274.0
1788931534.163,96.0,0.0,0.21635828427249792,1562577.0,24288.0,1562577.0,1903188.0,14379.0
1788931539.225,96.0,0.0,0.3027754415475189,1572945.0,24288.0,1572945.0,1922580.0,14475.0
1788931544.233,96.0,0.0,0.18860386879730862,1593681.0,24288.0,1593681.0,1939476.0,14667.0
1788931549.241,96.0,0.0,0.28259041211101765,1604049.0,24288.0,1604049.0,1959060.0,14763.0
1788931553.527,96.0,0.0,0.16463414634146345,1624785.0,24288.0,1624785.0,1975860.0,14955.0
1788931558.577,96.0,0.0,0.2624053826745164,1635153.0,24288.0,1635153.0,1995828.0,15051.0
1788931563.676,96.0,0.0,0.16148023549201007,1655889.0,24288.0,1655889.0,2012916.0,15243.0
1788931568.706,96.0,0.0,0.2529436501261564,1666257.0,24288.0,1666257.0,2032884.0,15339.0
1788931573.760,87.0,0.0,0.12952060555088307,1686021.0,24288.0,1684077.0,2050269.0,15531.0
1788931578.808,96.0,0.0,0.2235071488645921,1697361.0,24288.0,1697361.0,2069076.0,15627.0
1788931583.051,70.0,0.0,0.20899915895710686,1708485.0,24288.0,1707837.0,2087966.0,15756.0
1788931588.088,96.0,0.0,0.20185029436501256,1728465.0,24288.0,1728465.0,2104884.0,15915.0
1788931593.151,96.0,0.0,0.28406223717409584,1738833.0,24288.0,1738833.0,2124372.0,16011.0
1788931598.165,96.0,0.0,0.18166526492851132,1759569.0,24288.0,1759569.0,2141076.0,16203.0
1788931603.177,96.0,0.0,0.2626156433978133,1769937.0,24288.0,1769937.0,2160756.0,16299.0
1788931608.209,69.0,0.0,0.11753574432296043,1787757.0,24288.0,1787757.0,2178093.0,16491.0
1788931613.237,0.0,0.0,0.0,1787757.0,24288.0,1787757.0,2185920.0,16560.0
1788931617.498,0.0,0.0,0.0,1787757.0,24288.0,1787757.0,2185920.0,16560.0
1788931622.508,0.0,0.0,0.0,1787757.0,24288.0,1787757.0,2185920.0,16560.0
1788931627.521,0.0,0.0,0.0,1787757.0,24288.0,1787757.0,2185920.0,16560.0
1788931632.586,0.0,0.0,0.0,1787757.0,24288.0,1787757.0,2185920.0,16560.0
1788931637.613,0.0,0.0,0.0,1787757.0,24288.0,1787757.0,2185920.0,16560.0
