t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,t_mono
1789095272.527,0.0,0.0,0.0,1154157.0,0.0,1154157.0,1411080.0,10690.0,27760.629
1789095277.539,2.0,0.0,0.008086253369272267,1154373.0,0.0,1154373.0,1411100.0,10690.0,27765.641
1789095282.543,16.0,0.0,0.08140161725067385,1157613.0,0.0,1157505.0,1413780.0,10706.0,27770.645
1789095287.548,9.0,0.0,0.053369272237196785,1159341.0,0.0,1159233.0,1416777.0,10729.0,27775.650
1789095290.056,14.0,0.0,0.0889487870619946,1161825.0,0.0,1161825.0,1419628.0,10747.0,27780.654
1789095295.260,19.0,0.0,0.11159029649595686,1165281.0,0.0,1165281.0,1423315.0,10774.0,27785.858
1789095300.273,16.0,0.0,0.10404312668463611,1168521.0,0.0,1168521.0,1427767.0,10807.0,27790.871
1789095305.281,14.0,0.0,0.09272237196765498,1171869.0,0.0,1171869.0,1432036.0,10840.0,27795.879
1789095310.289,15.0,0.0,0.08571428571428574,1175865.0,0.0,1175865.0,1436451.0,10876.0,27800.887
1789095315.293,18.0,0.0,0.11536388140161724,1179429.0,0.0,1179429.0,1440950.0,10906.0,27805.891
1789095317.811,14.0,0.0,0.08194070080862537,1182345.0,0.0,1182345.0,1444518.0,10937.0,27810.896
1789095322.816,17.0,0.0,0.10727762803234497,1184937.0,0.0,1184937.0,1447705.0,10958.0,27815.900
1789095327.820,13.0,0.0,0.08194070080862537,1187529.0,0.0,1187529.0,1451050.0,10986.0,27820.904
1789095332.824,10.0,0.0,0.06091644204851754,1189797.0,0.0,1189797.0,1453955.0,11010.0,27825.909
1789095337.829,20.0,0.0,0.12398921832884102,1193469.0,0.0,1193469.0,1457837.0,11034.0,27830.913
1789095342.833,17.0,0.0,0.10080862533692725,1196817.0,0.0,1196817.0,1462044.0,11068.0,27835.918
1789095347.839,19.0,0.0,0.1180592991913747,1200273.0,0.0,1200273.0,1466268.0,11098.0,27840.924
1789095350.348,8.0,0.0,0.04690026954177895,1202325.0,0.0,1202217.0,1469367.0,11128.0,27845.930
1789095355.354,17.0,0.0,0.108355795148248,1205241.0,0.0,1205241.0,1472518.0,11146.0,27850.936
1789095360.358,12.0,0.0,0.07061994609164424,1208913.0,0.0,1208913.0,1477131.0,11185.0,27855.940
1789095365.363,13.0,0.0,0.06522911051212943,1211289.0,0.0,1211289.0,1479612.0,11206.0,27860.945
1789095370.368,19.0,0.0,0.11698113207547167,1214745.0,0.0,1214745.0,1483911.0,11232.0,27865.949
1789095375.372,14.0,0.0,0.07870619946091639,1217985.0,0.0,1217985.0,1487984.0,11267.0,27870.953
1789095378.486,16.0,0.0,0.09433962264150941,1221333.0,0.0,1221333.0,1491991.0,11296.0,27876.548
1789095383.492,22.0,0.0,0.14555256064690025,1224897.0,0.0,1224897.0,1496398.0,11323.0,27881.555
1789095388.497,11.0,0.0,0.06522911051212943,1228353.0,0.0,1228353.0,1500993.0,11366.0,27886.559
1789095393.501,19.0,0.0,0.11967654986522913,1231809.0,0.0,1231809.0,1504858.0,11390.0,27891.563
1789095398.506,13.0,0.0,0.07978436657681942,1235265.0,0.0,1235265.0,1509389.0,11428.0,27896.568
1789095403.511,12.0,0.0,0.07008086253369272,1237425.0,0.0,1237425.0,1511955.0,11449.0,27901.573
1789095408.516,22.0,0.0,0.14716981132075468,1240881.0,0.0,1240881.0,1515991.0,11471.0,27906.578
1789095411.022,16.0,0.0,0.10188679245283017,1243905.0,0.0,1243905.0,1519831.0,11505.0,27911.582
1789095416.027,10.0,0.0,0.057681940700808676,1246389.0,0.0,1246389.0,1523054.0,11534.0,27916.588
1789095421.032,13.0,0.0,0.08194070080862537,1248765.0,0.0,1248765.0,1525934.0,11553.0,27921.592
1789095426.465,17.0,0.0,0.11374663072776281,1252113.0,0.0,1252113.0,1529983.0,11580.0,27927.025
1789095431.469,17.0,0.0,0.0938005390835579,1255677.0,0.0,1255677.0,1533742.0,11613.0,27932.030
1789095436.473,15.0,0.0,0.09272237196765498,1258809.0,0.0,1258809.0,1538052.0,11644.0,27937.034
1789095438.977,13.0,0.0,0.08247978436657677,1262265.0,0.0,1262265.0,1542454.0,11678.0,27942.038
1789095443.987,11.0,0.0,0.06738544474393526,1264641.0,0.0,1264641.0,1545408.0,11702.0,27947.048
1789095448.994,16.0,0.0,0.10404312668463611,1267665.0,0.0,1267665.0,1548922.0,11725.0,27952.055
1789095453.998,21.0,0.0,0.13207547169811318,1271553.0,0.0,1271553.0,1553293.0,11756.0,27957.059
1789095459.003,14.0,0.0,0.08463611859838271,1275333.0,0.0,1275333.0,1558208.0,11798.0,27962.064
1789095464.007,9.0,0.0,0.05121293800539084,1277817.0,0.0,1277817.0,1561526.0,11826.0,27967.069
1789095466.512,13.0,0.0,0.0690026954177898,1280517.0,0.0,1280409.0,1564333.0,11847.0,27972.073
1789095471.517,18.0,0.0,0.10566037735849054,1283865.0,0.0,1283865.0,1568335.0,11873.0,27977.078
1789095476.526,16.0,0.0,0.09649595687331536,1286457.0,0.0,1286457.0,1571634.0,11899.0,27982.086
1789095481.530,18.0,0.0,0.1180592991913747,1289481.0,0.0,1289373.0,1575512.0,11925.0,27987.091
1789095486.536,10.0,0.0,0.05498652291105122,1292289.0,0.0,1292289.0,1579072.0,11959.0,27992.097
1789095491.546,22.0,0.0,0.1482479784366577,1295853.0,0.0,1295853.0,1583225.0,11980.0,27997.107
1789095496.559,18.0,0.0,0.10404312668463611,1299093.0,0.0,1299093.0,1586861.0,12014.0,28002.119
1789095499.064,9.0,0.0,0.05929919137466311,1301037.0,0.0,1301037.0,1590135.0,12041.0,28007.124
1789095504.072,15.0,0.0,0.08571428571428574,1304277.0,0.0,1304277.0,1593392.0,12065.0,28012.132
1789095509.077,16.0,0.0,0.09757412398921828,1306761.0,0.0,1306761.0,1596509.0,12087.0,28017.137
1789095514.085,18.0,0.0,0.09433962264150941,1310649.0,0.0,1310541.0,1600716.0,12121.0,28022.145
1789095519.089,18.0,0.0,0.10458221024258763,1313889.0,0.0,1313889.0,1604947.0,12151.0,28027.149
1789095525.025,16.0,0.0,0.0938005390835579,1317453.0,0.0,1317345.0,1609509.0,12186.0,28033.085
1789095527.546,12.0,0.0,0.0690026954177898,1320261.0,0.0,1320261.0,1613169.0,12216.0,28038.089
1789095532.550,17.0,0.0,0.09919137466307282,1323501.0,0.0,1323501.0,1616801.0,12241.0,28043.093
1789095537.554,17.0,0.0,0.10889487870619952,1326525.0,0.0,1326525.0,1620773.0,12269.0,28048.098
1789095542.558,15.0,0.0,0.08409703504043131,1329657.0,0.0,1329657.0,1624350.0,12300.0,28053.102
