t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,t_mono
1789093762.711,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,26125.896
1789093767.732,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,26130.917
1789093772.741,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,26135.926
1789093777.759,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,26140.944
1789093782.768,13.0,0.0,0.0690026954177898,11901.0,0.0,11901.0,13762.0,100.0,26145.954
1789093787.798,13.0,0.0,0.08571428571428574,14493.0,0.0,14493.0,17409.0,124.0,26150.983
1789093790.343,11.0,0.0,0.06576819407008083,16545.0,0.0,16545.0,19833.0,145.0,26156.014
1789093795.359,13.0,0.0,0.07816711590296499,19245.0,0.0,19245.0,22986.0,168.0,26161.029
1789093800.369,20.0,0.0,0.11752021563342319,22917.0,0.0,22917.0,26947.0,195.0,26166.039
1789093805.411,16.0,0.0,0.09595687331536384,26157.0,0.0,26157.0,31236.0,229.0,26171.081
1789093810.415,21.0,0.0,0.10997304582210243,30045.0,0.0,30045.0,35141.0,260.0,26176.085
1789093815.429,16.0,0.0,0.09919137466307282,33177.0,0.0,33177.0,39930.0,294.0,26181.099
1789093817.920,17.0,0.0,0.10512129380053903,36957.0,0.0,36957.0,44459.0,328.0,26186.105
1789093822.934,11.0,0.0,0.06361185983827489,39441.0,0.0,39441.0,47732.0,357.0,26191.119
1789093828.174,13.0,0.0,0.08301886792452828,42141.0,0.0,42141.0,51123.0,380.0,26196.359
1789093833.184,13.0,0.0,0.07870619946091639,44841.0,0.0,44841.0,54291.0,405.0,26201.368
1789093838.189,17.0,0.0,0.09919137466307282,47649.0,0.0,47649.0,57296.0,427.0,26206.373
1789093843.193,17.0,0.0,0.09919137466307282,51213.0,0.0,51213.0,61729.0,460.0,26211.378
1789093848.198,17.0,0.0,0.10512129380053903,54345.0,0.0,54345.0,65692.0,489.0,26216.382
1789093850.704,17.0,0.0,0.11536388140161724,57585.0,0.0,57585.0,69965.0,519.0,26221.388
1789093855.734,12.0,0.0,0.07169811320754715,59745.0,0.0,59745.0,72535.0,544.0,26226.418
1789093860.745,27.0,0.0,0.16981132075471694,63849.0,0.0,63849.0,76726.0,567.0,26231.429
1789093865.750,7.0,0.0,0.0442048517520216,65685.0,0.0,65685.0,80229.0,604.0,26236.434
1789093870.769,22.0,0.0,0.13638814016172507,69033.0,0.0,69033.0,83328.0,620.0,26241.453
1789093875.774,16.0,0.0,0.09272237196765498,72489.0,0.0,72489.0,87781.0,658.0,26246.457
1789093878.303,17.0,0.0,0.1029649595687332,75729.0,0.0,75729.0,91777.0,687.0,26251.490
1789093883.307,18.0,0.0,0.10781671159029649,78645.0,0.0,78537.0,95260.0,713.0,26256.494
1789093888.325,20.0,0.0,0.12075471698113205,82533.0,0.0,82533.0,99884.0,747.0,26261.513
1789093893.329,15.0,0.0,0.0792452830188679,85881.0,0.0,85881.0,103976.0,783.0,26266.517
1789093898.615,22.0,0.0,0.1336927223719676,89769.0,0.0,89769.0,108636.0,812.0,26271.803
1789093903.643,11.0,0.0,0.06091644204851754,92469.0,0.0,92469.0,112477.0,848.0,26276.830
