t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-10T17:21:47+08:00 6.76 6.75 0.00 1.38 NA
2026-09-10T17:21:57+08:00 20.87 20.87 0.00 1.25 NA
2026-09-10T17:22:07+08:00 49.34 49.34 0.00 2.98 NA
2026-09-10T17:22:15+08:00 35.28 35.10 0.00 2.69 NA
2026-09-10T17:22:25+08:00 14.98 14.92 0.18 2.43 NA
2026-09-10T17:22:35+08:00 26.58 26.40 0.27 2.21 NA
2026-09-10T17:22:42+08:00 37.22 37.06 0.10 2.10 NA
2026-09-10T17:22:52+08:00 61.89 61.82 0.03 1.93 NA
2026-09-10T17:23:02+08:00 66.13 66.00 0.01 1.79 NA
2026-09-10T17:23:10+08:00 59.47 59.43 0.00 1.66 NA
2026-09-10T17:23:20+08:00 37.71 37.69 0.14 1.56 NA
2026-09-10T17:23:30+08:00 35.18 35.05 0.05 1.47 NA
2026-09-10T17:23:38+08:00 37.44 37.39 0.01 1.40 NA
2026-09-10T17:23:48+08:00 20.96 20.94 0.00 1.34 NA
2026-09-10T17:23:56+08:00 23.04 23.03 0.00 1.37 NA
2026-09-10T17:24:06+08:00 29.38 29.37 0.00 1.31 NA
2026-09-10T17:24:16+08:00 26.36 26.36 0.00 1.26 NA
2026-09-10T17:24:24+08:00 28.25 28.25 0.00 1.22 NA
2026-09-10T17:24:34+08:00 20.79 20.79 0.00 1.19 0.0
2026-09-10T17:24:44+08:00 9.19 9.19 0.00 1.08 1.0
2026-09-10T17:24:51+08:00 4.75 4.75 0.00 1.14 1.0
2026-09-10T17:25:01+08:00 2.53 2.53 0.00 1.12 1.0
2026-09-10T17:25:11+08:00 1.09 1.09 0.00 1.10 1.0
2026-09-10T17:25:19+08:00 0.49 0.49 0.00 1.09 1.0
2026-09-10T17:25:29+08:00 0.42 0.42 0.00 1.15 1.0
2026-09-10T17:25:39+08:00 0.65 0.65 0.00 1.12 1.0
2026-09-10T17:25:47+08:00 0.29 0.29 0.00 1.10 1.0
2026-09-10T17:25:57+08:00 1.90 1.90 0.00 1.09 1.0
2026-09-10T17:26:07+08:00 0.85 0.85 0.00 1.07 1.0
2026-09-10T17:26:14+08:00 0.61 0.61 0.00 1.06 1.0
2026-09-10T17:26:24+08:00 0.57 0.57 0.00 1.05 1.0
2026-09-10T17:26:34+08:00 1.54 1.54 0.00 1.04 1.0
2026-09-10T17:26:42+08:00 1.83 1.83 0.00 1.04 1.0
2026-09-10T17:26:52+08:00 3.08 3.08 0.00 1.03 1.0
2026-09-10T17:27:02+08:00 1.58 1.58 0.00 1.02 1.0
2026-09-10T17:27:10+08:00 2.39 2.39 0.00 1.02 1.0
2026-09-10T17:27:20+08:00 1.07 1.07 0.00 1.09 1.0
2026-09-10T17:27:30+08:00 0.39 0.39 0.00 1.08 1.0
2026-09-10T17:27:37+08:00 0.82 0.82 0.00 1.06 1.0
2026-09-10T17:27:47+08:00 0.37 0.37 0.00 1.05 1.0
2026-09-10T17:27:58+08:00 2.17 1.19 0.00 1.05 1.0
2026-09-10T17:28:05+08:00 1.34 0.90 0.00 1.04 1.0
2026-09-10T17:28:15+08:00 1.42 1.26 0.00 1.11 1.0
2026-09-10T17:28:25+08:00 4.44 4.37 0.00 1.09 1.0
2026-09-10T17:28:33+08:00 1.63 1.60 0.00 1.08 1.0
2026-09-10T17:28:43+08:00 21.32 21.31 0.00 0.99 0.0
2026-09-10T17:28:53+08:00 10.58 10.57 0.00 0.99 9.0
2026-09-10T17:29:01+08:00 5.03 5.02 0.00 1.07 5.0
2026-09-10T17:29:11+08:00 7.72 7.72 0.00 1.06 9.0
2026-09-10T17:29:21+08:00 3.47 3.47 0.00 1.05 5.0
2026-09-10T17:29:28+08:00 2.58 2.58 0.00 1.04 3.0
2026-09-10T17:29:38+08:00 1.15 1.15 0.00 1.04 17.0
2026-09-10T17:29:48+08:00 1.07 1.07 0.00 1.03 7.0
2026-09-10T17:29:56+08:00 0.57 0.57 0.00 1.02 6.0
2026-09-10T17:30:06+08:00 0.25 0.25 0.00 1.02 10.0
2026-09-10T17:30:16+08:00 0.09 0.09 0.00 1.02 7.0
2026-09-10T17:30:24+08:00 1.33 1.33 0.00 1.01 6.0
2026-09-10T17:30:34+08:00 1.63 1.63 0.00 1.01 7.0
2026-09-10T17:30:44+08:00 0.68 0.68 0.00 1.17 10.0
2026-09-10T17:30:51+08:00 1.10 1.10 0.00 1.14 5.0
2026-09-10T17:31:01+08:00 0.40 0.40 0.00 1.12 7.0
2026-09-10T17:31:11+08:00 0.18 0.18 0.00 1.10 6.0
2026-09-10T17:31:19+08:00 0.24 0.24 0.00 1.09 10.0
2026-09-10T17:31:29+08:00 0.09 0.09 0.00 1.07 7.0
2026-09-10T17:31:39+08:00 0.03 0.03 0.00 1.06 6.0
2026-09-10T17:31:47+08:00 0.76 0.76 0.00 1.05 9.0
2026-09-10T17:31:57+08:00 0.46 0.46 0.00 1.04 5.0
2026-09-10T17:32:07+08:00 0.17 0.17 0.00 1.04 10.0
2026-09-10T17:32:14+08:00 0.60 0.60 0.00 1.03 8.0
2026-09-10T17:32:24+08:00 9.64 9.64 0.00 1.02 9.0
2026-09-10T17:32:35+08:00 7.12 7.12 0.00 1.09 4.0
2026-09-10T17:32:43+08:00 16.76 16.76 0.00 1.08 6.0
2026-09-10T17:32:53+08:00 7.53 7.53 0.00 1.14 6.0
2026-09-10T17:33:03+08:00 7.04 6.92 0.00 1.19 11.0
2026-09-10T17:33:11+08:00 15.02 14.97 0.00 1.16 11.0
2026-09-10T17:33:21+08:00 9.13 9.11 0.00 1.14 8.0
2026-09-10T17:33:31+08:00 6.94 6.93 0.00 1.12 10.0
2026-09-10T17:33:39+08:00 9.00 9.00 0.00 1.32 0.0
2026-09-10T17:33:49+08:00 12.65 12.50 0.00 1.20 1.0
2026-09-10T17:33:59+08:00 8.07 8.01 0.00 1.33 1.0
2026-09-10T17:34:07+08:00 4.29 4.27 0.00 1.36 1.0
2026-09-10T17:34:17+08:00 3.26 3.25 0.00 1.38 1.0
2026-09-10T17:34:27+08:00 2.41 2.41 0.00 1.32 1.0
2026-09-10T17:34:34+08:00 1.26 1.26 0.00 1.27 0.0
2026-09-10T17:34:44+08:00 2.80 2.80 0.09 1.16 15.0
2026-09-10T17:34:54+08:00 2.27 2.27 0.03 1.13 19.0
2026-09-10T17:35:02+08:00 2.74 2.74 0.01 1.11 13.0
2026-09-10T17:35:12+08:00 1.01 1.01 0.00 1.09 14.0
2026-09-10T17:35:22+08:00 0.87 0.87 0.00 1.08 19.0
2026-09-10T17:35:30+08:00 0.67 0.67 0.00 1.23 13.0
2026-09-10T17:35:40+08:00 1.23 1.23 0.00 1.19 15.0
2026-09-10T17:35:50+08:00 0.55 0.55 0.00 1.16 18.0
2026-09-10T17:35:57+08:00 0.20 0.20 0.00 1.14 17.0
2026-09-10T17:36:07+08:00 0.95 0.95 0.00 1.19 16.0
2026-09-10T17:36:17+08:00 0.35 0.35 0.00 1.16 14.0
2026-09-10T17:36:25+08:00 1.90 1.90 0.00 1.13 15.0
2026-09-10T17:36:35+08:00 2.00 2.00 0.00 1.11 22.0
2026-09-10T17:36:45+08:00 0.91 0.91 0.00 1.18 11.0
2026-09-10T17:36:53+08:00 0.70 0.70 0.00 1.23 21.0
2026-09-10T17:37:03+08:00 2.46 2.46 0.00 1.51 15.0
2026-09-10T17:37:13+08:00 1.05 1.05 0.00 1.43 17.0
2026-09-10T17:37:20+08:00 5.80 5.80 0.00 1.44 20.0
2026-09-10T17:37:30+08:00 3.40 3.40 0.00 1.45 16.0
2026-09-10T17:37:40+08:00 1.71 1.71 0.00 1.38 18.0
2026-09-10T17:37:48+08:00 4.62 4.62 0.00 1.39 10.0
2026-09-10T17:37:58+08:00 2.16 2.16 0.00 1.41 12.0
2026-09-10T17:38:08+08:00 0.97 0.97 0.00 1.34 13.0
2026-09-10T17:38:16+08:00 0.35 0.35 0.00 1.29 13.0
2026-09-10T17:38:26+08:00 0.70 0.70 0.00 1.25 13.0
2026-09-10T17:38:36+08:00 2.53 2.53 0.00 1.21 24.0
2026-09-10T17:38:43+08:00 3.12 2.62 0.14 1.17 19.0
2026-09-10T17:38:53+08:00 1.40 1.17 0.06 1.07 12.0
2026-09-10T17:39:03+08:00 0.51 0.43 0.02 1.06 16.0
