t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789183401.661,0,0,100,100,0,0,0,0,28593.679
1789183406.677,0,0,100,100,0,0,0,0,28598.696
1789183411.685,1,0,104,103,0,0,0,0,28603.703
1789183416.707,1,0,109,108,0,0,0,0,28608.725
1789183421.709,1,0,114,113,0,0,0,0,28613.727
1789183424.229,1,0,119,118,0,0,0,0,28618.728
1789183429.234,1,0,125,124,0,0,0,0,28623.733
1789183434.245,1,0,129,128,0,0,0,0,28628.745
1789183439.247,1,0,135,134,0,0,0,0,28633.746
1789183444.248,1,0,140,139,0,0,0,0,28638.747
1789183449.249,1,0,145,144,0,0,0,0,28643.749
1789183454.251,1,0,150,149,0,0,0,0,28648.750
1789183456.772,1,0,155,154,0,0,0,0,28653.752
1789183461.774,1,0,161,160,0,0,0,0,28658.753
1789183466.786,1,0,166,165,0,0,0,0,28663.765
1789183471.787,1,0,171,170,0,0,0,0,28668.766
1789183476.788,1,0,176,175,0,0,0,0,28673.767
1789183481.789,1,0,182,181,0,0,0,0,28678.768
1789183484.309,1,0,187,186,0,0,0,0,28683.769
1789183489.310,1,0,193,192,0,0,0,0,28688.770
1789183494.311,1,0,198,197,0,0,0,0,28693.771
1789183499.312,1,0,204,203,0,0,0,0,28698.772
1789183504.315,1,0,209,208,0,0,0,0,28703.776
1789183509.317,1,0,214,213,0,0,0,0,28708.777
1789183514.318,1,0,220,219,0,0,0,0,28713.778
1789183516.844,1,0,225,224,0,0,0,0,28718.783
1789183521.846,1,0,230,229,0,0,0,0,28723.785
1789183526.847,1,0,235,234,0,0,0,0,28728.786
1789183531.849,1,0,241,240,0,0,0,0,28733.788
1789183536.850,1,0,245,244,0,0,0,0,28738.789
1789183541.856,1,0,250,249,0,0,0,0,28743.795
1789183544.375,1,0,255,254,0,0,0,0,28748.796
1789183549.376,1,0,261,260,0,0,0,0,28753.797
1789183554.377,1,0,265,264,0,0,0,0,28758.798
1789183559.378,1,0,270,269,0,0,0,0,28763.799
1789183564.382,1,0,275,274,0,0,0,0,28768.803
1789183569.383,1,0,280,279,0,0,0,0,28773.804
1789183571.905,1,0,285,284,0,0,0,0,28778.806
1789183576.906,1,0,290,289,0,0,0,0,28783.806
1789183581.911,1,0,295,294,0,0,0,0,28788.812
1789183586.913,1,0,300,299,0,0,0,0,28793.813
1789183591.914,1,0,306,305,0,0,0,0,28798.814
1789183596.915,1,0,312,311,0,0,0,0,28803.815
1789183601.916,1,0,316,315,0,0,0,0,28808.817
1789183604.436,1,0,322,321,0,0,0,0,28813.817
1789183609.437,1,0,327,326,0,0,0,0,28818.819
1789183614.439,1,0,331,330,0,0,0,0,28823.820
1789183619.440,1,0,336,335,0,0,0,0,28828.822
1789183624.441,1,0,341,340,0,0,0,0,28833.822
1789183629.442,1,0,346,345,0,0,0,0,28838.824
1789183631.962,1,0,351,350,0,0,0,0,28843.825
1789183636.963,1,0,356,355,0,0,0,0,28848.826
1789183641.964,1,0,360,359,0,0,0,0,28853.827
1789183646.966,1,0,366,365,0,0,0,0,28858.829
1789183651.967,1,0,370,369,0,0,0,0,28863.829
