t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1789042904.746,0.0,0.0,0.0,973089.0,0.0,973089.0,1189848.0,9014.0
1789042909.758,0.0,0.0,0.0,973089.0,0.0,973089.0,1189848.0,9014.0
1789042914.762,69.0,0.0,0.16067093356874862,980541.0,0.0,980541.0,1193496.0,9014.0
1789042919.771,87.0,0.0,0.2187155153387773,992421.0,0.0,992313.0,1207785.0,9106.0
1789042922.369,77.0,0.0,0.18825866254689916,1004301.0,0.0,1004301.0,1222619.0,9226.0
1789042927.375,82.0,0.0,0.20834252924299268,1016505.0,0.0,1016505.0,1237725.0,9334.0
1789042932.387,103.0,0.0,0.25645552858088727,1030869.0,0.0,1030869.0,1253601.0,9446.0
1789042937.398,100.0,0.0,0.2425513131758994,1044153.0,0.0,1043937.0,1269621.0,9572.0
1789042942.406,93.0,0.0,0.2425513131758994,1056357.0,0.0,1056249.0,1286142.0,9692.0
1789042947.414,66.0,0.0,0.16552637386890312,1067157.0,0.0,1067049.0,1300444.0,9819.0
1789042950.082,46.0,0.0,0.11939969101743542,1076013.0,0.0,1075905.0,1312919.0,9921.0
1789042955.091,77.0,0.0,0.20503200176561465,1087893.0,0.0,1087785.0,1325953.0,10000.0
1789042960.096,78.0,0.0,0.19951445596998452,1100745.0,0.0,1100745.0,1341074.0,10118.0
1789042965.101,90.0,0.0,0.22644007945265943,1113705.0,0.0,1113705.0,1355846.0,10226.0
1789042970.105,90.0,0.0,0.21540498786139928,1126989.0,0.0,1126773.0,1371363.0,10349.0
1789042975.112,89.0,0.0,0.22401235930258223,1140273.0,0.0,1140273.0,1388445.0,10473.0
1789042977.682,61.0,0.0,0.157801809755021,1151073.0,0.0,1151073.0,1403753.0,10601.0
1789042982.687,76.0,0.0,0.19796954314720816,1163493.0,0.0,1163385.0,1418111.0,10701.0
1789042987.693,80.0,0.0,0.18825866254689916,1175805.0,0.0,1175805.0,1431486.0,10811.0
1789042992.701,43.0,0.0,0.10372986095784598,1185201.0,0.0,1185201.0,1445974.0,10935.0
1789042997.707,87.0,0.0,0.21672919885235042,1198269.0,0.0,1198269.0,1459243.0,11012.0
1789043002.714,65.0,0.0,0.1575811079231958,1208961.0,0.0,1208853.0,1473518.0,11133.0
1789043005.390,75.0,0.0,0.18825866254689916,1221273.0,0.0,1221165.0,1488295.0,11237.0
1789043010.398,71.0,0.0,0.18031339660119183,1232937.0,0.0,1232937.0,1502993.0,11349.0
1789043015.405,80.0,0.0,0.20216287795188703,1245033.0,0.0,1245033.0,1517064.0,11452.0
1789043020.411,84.0,0.0,0.2039284926064886,1257345.0,0.0,1257129.0,1531344.0,11562.0
1789043025.417,73.0,0.0,0.17523725446921212,1269225.0,0.0,1269117.0,1546450.0,11683.0
1789043030.422,62.0,0.0,0.15096005296843962,1279809.0,0.0,1279701.0,1560297.0,11792.0
1789043033.059,66.0,0.0,0.15956742440962257,1291041.0,0.0,1291041.0,1573704.0,11892.0
1789043038.063,68.0,0.0,0.17170602516000888,1302489.0,0.0,1302489.0,1588086.0,11996.0
1789043043.068,74.0,0.0,0.17545795630103733,1314693.0,0.0,1314477.0,1601851.0,12103.0
1789043048.072,93.0,0.0,0.23990289119399688,1327545.0,0.0,1327545.0,1617477.0,12203.0
1789043053.084,101.0,0.0,0.2423306113440742,1341477.0,0.0,1341261.0,1632718.0,12324.0
1789043058.089,65.0,0.0,0.15691900242772017,1351953.0,0.0,1351953.0,1648239.0,12457.0
1789043060.781,72.0,0.0,0.1770028691238137,1363725.0,0.0,1363725.0,1662343.0,12559.0
1789043065.787,83.0,0.0,0.20503200176561465,1376037.0,0.0,1376037.0,1676678.0,12662.0
1789043070.793,55.0,0.0,0.12690355329949243,1386081.0,0.0,1385973.0,1690255.0,12783.0
1789043075.799,82.0,0.0,0.20039726329728536,1398609.0,0.0,1398501.0,1704242.0,12872.0
1789043080.803,69.0,0.0,0.17391304347826086,1408869.0,0.0,1408869.0,1717982.0,12980.0
1789043085.809,69.0,0.0,0.16883690134628115,1420101.0,0.0,1419993.0,1731373.0,13084.0
1789043088.443,59.0,0.0,0.15404987861399244,1430685.0,0.0,1430685.0,1745651.0,13192.0
1789043093.448,67.0,0.0,0.17082321783270804,1441917.0,0.0,1441809.0,1758707.0,13288.0
1789043098.459,74.0,0.0,0.18340322224674466,1454337.0,0.0,1454229.0,1773031.0,13396.0
1789043103.465,55.0,0.0,0.1361730302361509,1464813.0,0.0,1464705.0,1787084.0,13512.0
1789043108.470,67.0,0.0,0.1650849702052527,1476153.0,0.0,1476153.0,1800031.0,13605.0
1789043113.477,83.0,0.0,0.21297726771132197,1489113.0,0.0,1489113.0,1815418.0,13709.0
1789043116.104,51.0,0.0,0.12690355329949243,1498293.0,0.0,1498293.0,1828409.0,13826.0
1789043121.108,50.0,0.0,0.1238137276539395,1508337.0,0.0,1508337.0,1840724.0,13920.0
1789043126.117,73.0,0.0,0.18119620392849256,1520433.0,0.0,1520433.0,1853878.0,14009.0
1789043131.122,68.0,0.0,0.17413374531008607,1530477.0,0.0,1530477.0,1866895.0,14107.0
1789043136.134,68.0,0.0,0.16685058485985438,1541925.0,0.0,1541925.0,1880396.0,14213.0
1789043141.139,70.0,0.0,0.16662988302802917,1553481.0,0.0,1553481.0,1893981.0,14318.0
1789043143.779,95.0,0.0,0.2328404325755904,1566657.0,0.0,1566657.0,1908675.0,14415.0
1789043148.784,59.0,0.0,0.1483116309865372,1576917.0,0.0,1576809.0,1924025.0,14546.0
1789043153.788,69.0,0.0,0.1624365482233503,1587825.0,0.0,1587825.0,1935926.0,14637.0
1789043158.793,56.0,0.0,0.13904215404987863,1598193.0,0.0,1598085.0,1950151.0,14746.0
1789043163.798,65.0,0.0,0.16089163540057383,1609101.0,0.0,1608993.0,1962813.0,14838.0
1789043168.804,76.0,0.0,0.19796954314720816,1620657.0,0.0,1620549.0,1976894.0,14934.0
1789043171.417,83.0,0.0,0.2041491944383138,1632861.0,0.0,1632753.0,1990500.0,15040.0
1789043176.422,47.0,0.0,0.118958287353785,1642257.0,0.0,1642149.0,2004641.0,15163.0
