t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1789008261.399,0.0,0.0,0.0,4929741.0,192.0,4929741.0,6026196.0,45653.0
1789008266.404,0.0,0.0,0.0,4929741.0,192.0,4929741.0,6026196.0,45653.0
1789008268.831,95.0,0.0,0.1530960507069722,4940001.0,192.0,4939893.0,6030246.0,45653.0
1789008273.836,237.0,0.0,0.39427921339184135,4960089.0,192.0,4959657.0,6043363.0,45697.0
1789008278.841,255.0,76.0,0.48902974158946855,4971969.0,192.0,4971213.0,6062921.0,45789.0
1789008283.846,251.0,103.0,0.42158296765805303,4988817.0,192.0,4988385.0,6077869.0,45949.0
1789008288.851,255.0,180.0,0.4852917276125467,5000373.0,192.0,4999725.0,6097218.0,46052.0
1789008293.856,256.0,222.0,0.42320819112627983,5017761.0,192.0,5017005.0,6112161.0,46212.0
1789008296.318,255.0,318.0,0.48301641475702906,5028993.0,192.0,5028669.0,6132025.0,46317.0
1789008301.334,256.0,361.0,0.44076060458313016,5045409.0,192.0,5045409.0,6147489.0,46468.0
1789008306.339,254.0,433.0,0.4752153421095401,5057613.0,192.0,5057289.0,6166576.0,46583.0
1789008311.354,256.0,489.0,0.45359986998212254,5073057.0,192.0,5073057.0,6182561.0,46724.0
1789008316.359,255.0,566.0,0.47716561027141235,5085801.0,192.0,5085477.0,6200875.0,46843.0
1789008321.373,256.0,628.0,0.464813911912888,5100705.0,192.0,5100705.0,6217633.0,46980.0
1789008323.823,253.0,710.0,0.4742402080286039,5113989.0,192.0,5113881.0,6235430.0,47106.0
1789008328.828,256.0,747.0,0.46107589793596615,5129433.0,192.0,5128677.0,6252439.0,47246.0
1789008333.833,254.0,822.0,0.476840565577767,5142285.0,192.0,5142069.0,6269984.0,47367.0
1789008338.839,255.0,866.0,0.4666016577279376,5157405.0,192.0,5157189.0,6287252.0,47506.0
1789008343.844,254.0,934.0,0.4783032666991711,5170365.0,192.0,5170257.0,6304540.0,47627.0
1789008348.851,256.0,993.0,0.4742402080286039,5185485.0,192.0,5185377.0,6322064.0,47765.0
1789008351.359,247.0,1055.0,0.47131480578579554,5198337.0,192.0,5198229.0,6339865.0,47893.0
1789008356.365,256.0,1105.0,0.47537786445636276,5213781.0,192.0,5213457.0,6356874.0,48027.0
1789008361.370,253.0,1167.0,0.47716561027141235,5226957.0,192.0,5225985.0,6373904.0,48152.0
1789008366.375,255.0,1250.0,0.4776531773118804,5241645.0,192.0,5241429.0,6391432.0,48286.0
1789008371.381,255.0,1312.0,0.4748902974158947,5255685.0,192.0,5254929.0,6408198.0,48416.0
1789008376.385,256.0,1405.0,0.4852917276125467,5269833.0,192.0,5269725.0,6426243.0,48546.0
1789008378.881,254.0,1425.0,0.46010076385503007,5285061.0,192.0,5284305.0,6442998.0,48689.0
1789008383.894,256.0,1489.0,0.4836665041443199,5298453.0,192.0,5297913.0,6461050.0,48811.0
1789008388.900,252.0,1556.0,0.45506257110352677,5313141.0,192.0,5312925.0,6477298.0,48951.0
1789008393.916,256.0,1647.0,0.485129205265724,5326317.0,192.0,5326101.0,6495352.0,49069.0
1789008398.922,252.0,1707.0,0.44937428896473264,5341653.0,192.0,5341221.0,6511594.0,49215.0
1789008403.939,254.0,1756.0,0.48399154883796525,5354397.0,192.0,5354289.0,6530164.0,49331.0
1789008406.343,254.0,1795.0,0.4480741101901512,5370489.0,288.0,5370057.0,6546143.0,49480.0
1789008411.350,253.0,1854.0,0.48382902649114257,5383017.0,288.0,5382693.0,6565227.0,49597.0
1789008416.354,255.0,1895.0,0.4456362749878108,5399109.0,288.0,5398353.0,6580694.0,49744.0
1789008421.364,253.0,1959.0,0.48545424995936937,5410989.0,288.0,5410989.0,6599528.0,49856.0
1789008426.370,255.0,2011.0,0.4438485291727613,5427405.0,288.0,5426865.0,6614992.0,50006.0
1789008430.494,256.0,2094.0,0.49260523321956773,5439285.0,288.0,5439069.0,6634082.0,50115.0
1789008433.870,254.0,2125.0,0.4368600682593856,5455917.0,288.0,5455809.0,6649544.0,50271.0
