t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789159431.400,0.0,0.0,0.0,1138857.0,9360.0,1138857.0,1392600.0,10550.0,0.0,,,,2636.385
1789159436.415,0.0,0.0,0.0,1138857.0,9360.0,1138857.0,1392600.0,10550.0,0.0,,,,2641.399
1789159441.420,256.0,0.0,0.5079899074852817,1166505.0,9360.0,1166505.0,1401691.0,10550.0,0.0,,,,2646.405
1789159446.425,235.0,16.0,0.37594617325483604,1191885.0,9360.0,1189941.0,1427880.0,10806.0,0.0,,,,2651.410
1789159451.430,222.0,0.0,0.5130361648444071,1206465.0,9360.0,1204521.0,1460120.0,10954.0,0.0,,,,2656.415
1789159456.440,256.0,0.0,0.7987804878048781,1221801.0,9360.0,1221801.0,1491327.0,11062.0,0.0,,,,2661.425
1789159458.963,256.0,0.0,0.6839781328847772,1249449.0,9360.0,1249449.0,1516413.0,11318.0,0.0,,,,2666.430
1789159463.970,256.0,0.0,0.5656013456686291,1277097.0,9360.0,1277097.0,1541244.0,11574.0,0.0,,,,2671.437
1789159468.980,256.0,0.0,0.43650126156433977,1304745.0,9360.0,1304745.0,1565308.0,11830.0,0.0,,,,2676.448
1789159473.988,222.0,0.0,0.44091673675357446,1322457.0,9360.0,1320621.0,1595939.0,12028.0,0.0,,,,2681.455
1789159478.993,222.0,0.0,0.6244743481917578,1337253.0,9360.0,1335417.0,1628177.0,12165.0,0.0,,,,2686.460
1789159484.009,256.0,0.0,0.7342304457527333,1360041.0,9360.0,1360041.0,1655420.0,12342.0,0.0,,,,2691.476
1789159486.559,256.0,0.0,0.6194280908326324,1387689.0,9360.0,1387689.0,1680508.0,12598.0,0.0,,,,2696.506
1789159491.565,256.0,0.0,0.4974768713204374,1415337.0,9360.0,1415337.0,1705084.0,12854.0,0.0,,,,2701.512
1789159496.594,226.0,5.0,0.3612279226240538,1439745.0,9360.0,1437801.0,1731906.0,13110.0,0.0,,,,2706.541
1789159501.598,222.0,0.0,0.5277544154751892,1454325.0,9360.0,1452489.0,1764145.0,13249.0,0.0,,,,2711.545
1789159506.644,256.0,0.0,0.7935239697224559,1470633.0,9360.0,1470633.0,1795086.0,13366.0,0.0,,,,2716.591
1789159511.711,256.0,0.0,0.6858704793944491,1498281.0,9360.0,1498281.0,1820685.0,13622.0,0.0,,,,2721.658
1789159514.243,256.0,0.0,0.563919259882254,1525929.0,9360.0,1525929.0,1845261.0,13878.0,0.0,,,,2726.670
1789159519.249,256.0,0.0,0.43839360807401173,1553577.0,9360.0,1553577.0,1869581.0,14134.0,0.0,,,,2731.676
