t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789159432.960,0,0,10550,10550,0,0,0,0,2637.945
1789159437.961,0,0,10550,10550,0,0,0,0,2642.946
1789159442.965,256,0,10806,10550,0,0,0,0,2647.950
1789159447.967,256,0,11062,10806,0,0,0,0,2652.951
1789159453.039,256,0,11318,11062,0,0,0,0,2658.024
1789159455.560,256,0,11516,11260,0,0,0,0,2663.027
1789159460.570,239,0,11636,11397,0,0,0,0,2668.037
1789159465.571,256,0,11830,11574,0,0,0,0,2673.039
1789159470.572,256,0,12086,11830,0,0,0,0,2678.039
1789159475.574,256,0,12342,12086,0,0,0,0,2683.041
1789159480.578,256,0,12589,12333,0,0,0,0,2688.045
1789159485.580,256,0,12711,12455,0,0,0,0,2693.048
1789159488.102,256,0,12854,12598,0,0,0,0,2698.049
1789159493.106,256,0,13110,12854,0,0,0,0,2703.053
1789159498.110,256,0,13366,13110,0,0,0,0,2708.057
1789159503.113,256,0,13622,13366,0,0,0,0,2713.059
1789159508.119,256,0,13795,13539,0,0,0,0,2718.066
1789159513.128,256,0,13915,13659,0,0,0,0,2723.074
1789159515.648,256,0,14134,13878,0,0,0,0,2728.076
1789159520.649,256,0,14390,14134,0,0,0,0,2733.077
1789159525.651,256,0,14646,14390,0,0,0,0,2738.078
1789159530.654,256,0,14837,14581,0,0,0,0,2743.081
1789159535.655,239,0,14990,14751,0,0,0,0,2748.083
1789159540.657,256,0,15158,14902,0,0,0,0,2753.085
1789159545.660,256,0,15414,15158,0,0,0,0,2758.088
1789159548.181,256,0,15608,15352,0,0,0,0,2763.089
1789159553.183,256,0,15861,15605,0,0,0,0,2768.091
1789159558.185,256,0,16014,15758,0,0,0,0,2773.094
1789159563.186,256,0,16182,15926,0,0,0,0,2778.095
1789159568.190,256,0,16438,16182,0,0,0,0,2783.099
1789159573.191,256,0,16630,16374,0,0,0,0,2788.100
1789159575.713,256,0,16885,16629,0,0,0,0,2793.101
1789159580.715,256,0,17038,16782,0,0,0,0,2798.103
1789159585.717,256,0,17206,16950,0,0,0,0,2803.105
1789159590.717,256,0,17462,17206,0,0,0,0,2808.105
1789159595.719,256,0,17653,17397,0,0,0,0,2813.107
1789159600.720,256,0,17909,17653,0,0,0,0,2818.108
1789159605.728,256,0,18043,17787,0,0,0,0,2823.116
1789159608.249,256,0,18230,17974,0,0,0,0,2828.117
1789159613.250,244,0,18458,18214,0,0,0,0,2833.119
1789159618.251,256,0,18677,18421,0,0,0,0,2838.120
1789159623.253,256,0,18933,18677,0,0,0,0,2843.121
1789159628.254,256,0,19057,18801,0,0,0,0,2848.122
1789159633.255,256,0,19254,18998,0,0,0,0,2853.123
1789159635.776,256,0,19461,19205,0,0,0,0,2858.126
1789159640.778,40,0,19550,19510,0,0,0,0,2863.128
1789159645.929,0,0,19550,19550,0,0,0,0,2868.279
1789159650.936,0,0,19550,19550,0,0,0,0,2873.286
1789159655.938,0,0,19550,19550,0,0,0,0,2878.287
1789159660.943,0,0,19550,19550,0,0,0,0,2883.293
1789159663.479,0,0,19550,19550,0,0,0,0,2888.310
1789159668.486,0,0,19550,19550,0,0,0,0,2893.317
1789159673.494,0,0,19550,19550,0,0,0,0,2898.325
1789159678.501,0,0,19550,19550,0,0,0,0,2903.332
1789159683.503,0,0,19550,19550,0,0,0,0,2908.334
1789159688.508,0,0,19550,19550,0,0,0,0,2913.339
