t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789159975.203,0,0,100,100,0,0,0,0,3224.840
1789159980.266,0,0,100,100,0,0,0,0,3229.903
1789159985.301,8,0,117,109,0,0,0,0,3234.938
1789159990.416,8,0,136,128,0,0,0,0,3240.053
1789159992.980,9,0,155,146,0,0,0,0,3245.097
1789159998.071,16,0,181,165,0,0,0,0,3250.189
1789160003.121,9,0,212,203,0,0,0,0,3255.239
1789160008.135,5,0,225,220,0,0,0,0,3260.252
1789160013.186,12,0,245,233,0,0,0,0,3265.304
1789160018.304,12,0,267,255,0,0,0,0,3270.422
1789160020.883,2,0,283,281,0,0,0,0,3275.480
1789160025.907,14,0,307,293,0,0,0,0,3280.505
1789160030.969,7,0,326,319,0,0,0,0,3285.566
1789160035.994,1,0,339,338,0,0,0,0,3290.592
1789160041.055,9,0,357,348,0,0,0,0,3295.653
1789160046.077,8,0,380,372,0,0,0,0,3300.674
1789160051.079,5,0,398,393,0,0,0,0,3305.677
1789160053.599,6,0,422,416,0,0,0,0,3310.678
1789160058.607,7,0,444,437,0,0,0,0,3315.686
1789160063.622,5,0,462,457,0,0,0,0,3320.702
1789160068.626,7,0,487,480,0,0,0,0,3325.705
1789160073.629,6,0,505,499,0,0,0,0,3330.708
1789160078.656,8,0,524,516,0,0,0,0,3335.735
1789160081.191,6,0,540,534,0,0,0,0,3340.752
1789160086.196,14,0,563,549,0,0,0,0,3345.757
1789160091.366,4,0,582,578,0,0,0,0,3350.927
1789160096.386,7,0,600,593,0,0,0,0,3355.948
1789160101.418,9,0,620,611,0,0,0,0,3360.979
1789160106.423,8,0,638,630,0,0,0,0,3365.984
1789160111.446,4,0,656,652,0,0,0,0,3371.007
1789160113.949,3,0,669,666,0,0,0,0,3376.009
1789160118.951,9,0,691,682,0,0,0,0,3381.010
1789160123.963,8,0,706,698,0,0,0,0,3386.023
1789160128.967,15,0,732,717,0,0,0,0,3391.026
1789160133.971,9,0,753,744,0,0,0,0,3396.031
1789160138.973,8,0,769,761,0,0,0,0,3401.033
1789160141.498,12,0,792,780,0,0,0,0,3406.038
1789160146.504,7,0,810,803,0,0,0,0,3411.043
1789160151.513,8,0,834,826,0,0,0,0,3416.052
1789160156.513,15,0,856,841,0,0,0,0,3421.053
1789160161.589,11,0,879,868,0,0,0,0,3426.129
1789160166.591,13,0,896,883,0,0,0,0,3431.130
1789160171.595,8,0,920,912,0,0,0,0,3436.135
1789160176.598,12,0,939,927,0,0,0,0,3441.138
1789160181.600,10,0,961,951,0,0,0,0,3446.139
1789160186.600,8,0,979,971,0,0,0,0,3451.140
1789160187.948,11,0,1002,991,0,0,0,0,3456.141
1789160192.950,14,0,1024,1010,0,0,0,0,3461.143
1789160197.952,6,0,1038,1032,0,0,0,0,3466.145
1789160202.953,10,0,1061,1051,0,0,0,0,3471.146
1789160207.954,13,0,1092,1079,0,0,0,0,3476.147
1789160212.956,5,0,1109,1104,0,0,0,0,3481.149
1789160215.477,9,0,1127,1118,0,0,0,0,3486.152
1789160220.477,12,0,1153,1141,0,0,0,0,3491.153
1789160225.480,10,0,1183,1173,0,0,0,0,3496.156
1789160230.482,13,0,1212,1199,0,0,0,0,3501.157
1789160235.486,12,0,1235,1223,0,0,0,0,3506.162
1789160240.664,12,0,1258,1246,0,0,0,0,3511.339
1789160243.203,11,0,1280,1269,0,0,0,0,3516.358
1789160248.303,7,0,1301,1294,0,0,0,0,3521.458
1789160253.316,0,0,1305,1305,0,0,0,0,3526.470
1789160258.507,0,0,1305,1305,0,0,0,0,3531.661
