t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789181896.000,0.0,0.0,0.0,7440393.0,768.0,7440393.0,9095064.0,68902.0,0.0,,,,26965.583
1789181901.128,0.0,0.0,0.0,7440393.0,768.0,7440393.0,9095064.0,68902.0,0.0,,,,26970.711
1789181903.796,95.0,0.0,0.19164942636825277,7454217.0,768.0,7454217.0,9104757.0,68935.0,0.0,,,,26975.859
1789181908.840,220.0,0.0,0.46379537333082566,7478733.0,768.0,7478301.0,9126887.0,69037.0,0.0,,,,26980.904
1789181913.976,254.0,36.0,0.5350761707729923,7500549.0,768.0,7500441.0,9151150.0,69205.0,0.0,,,,26986.039
1789181918.980,254.0,89.0,0.5211585480534136,7521285.0,768.0,7521069.0,9175534.0,69397.0,0.0,,,,26991.044
1789181924.102,254.0,119.0,0.5384615384615384,7541049.0,768.0,7540617.0,9201207.0,69580.0,0.0,,,,26996.165
1789181929.106,254.0,162.0,0.5617829603159676,7560165.0,768.0,7559949.0,9226374.0,69757.0,0.0,,,,27001.169
1789181931.633,254.0,186.0,0.5328192589806282,7581441.0,768.0,7581225.0,9249985.0,69954.0,0.0,,,,27006.177
1789181936.640,252.0,213.0,0.5204062441226256,7601961.0,768.0,7601637.0,9274371.0,70146.0,0.0,,,,27011.184
1789181941.647,255.0,267.0,0.5555764528869663,7620969.0,768.0,7620645.0,9299795.0,70319.0,0.0,,,,27016.191
1789181946.663,256.0,314.0,0.56855369569306,7640625.0,768.0,7640517.0,9324701.0,70500.0,0.0,,,,27021.207
1789181951.670,254.0,342.0,0.5309384991536581,7662009.0,768.0,7661901.0,9348311.0,70700.0,0.0,,,,27026.214
1789181956.678,254.0,377.0,0.5284935113785969,7682313.0,768.0,7681989.0,9372955.0,70888.0,0.0,,,,27031.222
1789181961.692,256.0,414.0,0.5621591122813616,7701105.0,768.0,7700673.0,9398381.0,71060.0,0.0,,,,27036.236
1789181964.224,256.0,425.0,0.5457965017867219,7722057.0,768.0,7721949.0,9422251.0,71254.0,0.0,,,,27041.250
1789181969.230,253.0,435.0,0.5200300921572315,7743117.0,768.0,7742901.0,9446632.0,71452.0,0.0,,,,27046.256
1789181974.238,254.0,450.0,0.5382734624788414,7762449.0,768.0,7762233.0,9471797.0,71630.0,0.0,,,,27051.264
1789181979.243,254.0,477.0,0.5617829603159676,7781349.0,768.0,7781133.0,9496710.0,71805.0,0.0,,,,27056.269
1789181984.250,253.0,501.0,0.5305623471882641,7802841.0,768.0,7802625.0,9520575.0,72005.0,0.0,,,,27061.276
1789181989.255,254.0,543.0,0.5228512318976867,7823577.0,768.0,7823145.0,9544959.0,72196.0,0.0,,,,27066.281
1789181991.781,255.0,616.0,0.5563287568177544,7842261.0,768.0,7842153.0,9570386.0,72368.0,0.0,,,,27071.286
1789181996.794,256.0,641.0,0.56855369569306,7861809.0,768.0,7861701.0,9595037.0,72548.0,0.0,,,,27076.299
1789182001.799,252.0,657.0,0.5247319917246568,7883409.0,768.0,7883193.0,9618901.0,72752.0,0.0,,,,27081.304
1789182006.821,255.0,687.0,0.5313146511190521,7903713.0,768.0,7903497.0,9643545.0,72937.0,0.0,,,,27086.327
1789182011.835,252.0,731.0,0.5540718450253903,7922289.0,768.0,7922289.0,9668973.0,73112.0,0.0,,,,27091.341
1789182016.851,256.0,757.0,0.5478653375963889,7943241.0,768.0,7943241.0,9692843.0,73302.0,0.0,,,,27096.356
1789182019.386,253.0,782.0,0.5200300921572315,7964301.0,768.0,7964085.0,9716968.0,73500.0,0.0,,,,27101.372
1789182024.395,254.0,815.0,0.5382734624788414,7983633.0,768.0,7983417.0,9742133.0,73678.0,0.0,,,,27106.380
