t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789184000.392,0.0,0.0,0.0,296577.0,1680.0,296577.0,363000.0,2750.0,0.0,201822.0,605466.0,160743.0,29239.541
1789184005.399,0.0,0.0,0.0,296577.0,1680.0,296577.0,363000.0,2750.0,0.0,201822.0,605466.0,160743.0,29244.548
1789184006.750,32.0,0.0,0.07938746725770707,304137.0,1680.0,304137.0,370362.0,2788.0,0.0,205917.0,617751.0,163974.0,29249.553
1789184011.755,32.0,0.0,0.07535764658472699,315585.0,1680.0,315585.0,384038.0,2894.0,0.0,213631.0,640893.0,169919.0,29254.558
1789184016.760,31.0,0.0,0.07132782591174691,327141.0,1680.0,327141.0,398053.0,3002.0,0.0,221341.0,664023.0,176221.0,29259.562
1789184021.765,31.0,0.0,0.07394720934918397,338589.0,1680.0,338481.0,412303.0,3108.0,0.0,229088.0,687264.0,182704.0,29264.568
1789184026.770,31.0,0.0,0.07515615555107802,350253.0,1680.0,350253.0,426655.0,3216.0,0.0,236763.0,710289.0,189348.0,29269.573
1789184031.774,30.0,0.0,0.06588756800322382,361917.0,1680.0,361701.0,440437.0,3325.0,0.0,244473.0,733419.0,195408.0,29274.577
1789184034.300,32.0,0.0,0.07414870038283294,373149.0,1680.0,373041.0,454309.0,3427.0,0.0,252225.0,756675.0,201502.0,29279.584
1789184039.306,31.0,0.0,0.06890993350795893,384597.0,1680.0,384597.0,468119.0,3534.0,0.0,259906.0,779718.0,207609.0,29284.589
1789184044.311,32.0,0.0,0.08099939552689905,395505.0,1680.0,395397.0,482169.0,3634.0,0.0,267700.0,803100.0,213846.0,29289.595
1789184049.316,29.0,0.0,0.0660890590368729,406845.0,1680.0,406845.0,495575.0,3742.0,0.0,275415.0,826245.0,219519.0,29294.600
1789184054.325,32.0,0.0,0.0721337900463429,418509.0,1680.0,418509.0,509536.0,3847.0,0.0,283124.0,849372.0,225751.0,29299.608
1789184059.334,32.0,0.0,0.07394720934918397,429957.0,1680.0,429957.0,523688.0,3953.0,0.0,290838.0,872514.0,232189.0,29304.618
1789184064.343,31.0,0.0,0.06729800523876683,441729.0,1680.0,441621.0,537839.0,4063.0,0.0,298544.0,895632.0,238630.0,29309.626
1789184066.867,31.0,0.0,0.07394720934918397,452745.0,1680.0,452745.0,551845.0,4165.0,0.0,306300.0,918900.0,244863.0,29314.631
1789184071.873,31.0,0.0,0.07072335281079989,464409.0,1680.0,464409.0,565794.0,4273.0,0.0,313976.0,941928.0,251133.0,29319.637
1789184076.879,29.0,0.0,0.06810396937336294,475749.0,1680.0,475749.0,579977.0,4380.0,0.0,321693.0,965079.0,257581.0,29324.643
1789184081.884,31.0,0.0,0.07011887970985287,487521.0,1680.0,487521.0,593970.0,4487.0,0.0,329367.0,988101.0,263881.0,29329.648
1789184086.889,30.0,0.0,0.07112633487809794,498753.0,1680.0,498753.0,608065.0,4592.0,0.0,337118.0,1011354.0,270224.0,29334.653
1789184091.897,32.0,0.0,0.07193229901269393,510417.0,1680.0,510309.0,621929.0,4698.0,0.0,344796.0,1034388.0,276382.0,29339.661
1789184094.423,31.0,0.0,0.07253677211364096,521433.0,1680.0,521433.0,635654.0,4801.0,0.0,352552.0,1057656.0,282363.0,29344.667
1789184099.428,31.0,0.0,0.07233528107999199,532665.0,1680.0,532557.0,649387.0,4905.0,0.0,360306.0,1080918.0,288341.0,29349.672
1789184104.433,31.0,0.0,0.0691114245416079,544437.0,1680.0,544329.0,663543.0,5014.0,0.0,367978.0,1103934.0,294822.0,29354.677
1789184109.438,31.0,0.0,0.07858150312311107,555021.0,1680.0,555021.0,677213.0,5112.0,0.0,375748.0,1127244.0,300715.0,29359.683
1789184114.444,31.0,0.0,0.07414870038283294,566793.0,1680.0,566685.0,691234.0,5221.0,0.0,383422.0,1150266.0,307029.0,29364.688
1789184119.450,31.0,0.0,0.07616361071932298,578241.0,1680.0,578241.0,705345.0,5327.0,0.0,391167.0,1173501.0,313384.0,29369.694
1789184121.975,31.0,0.0,0.07152931694539588,590121.0,1680.0,590013.0,719484.0,5437.0,0.0,398837.0,1196511.0,319838.0,29374.699
1789184127.237,32.0,0.0,0.07717106588756806,602001.0,1680.0,602001.0,734182.0,5546.0,0.0,406906.0,1220718.0,326458.0,29379.962
1789184132.242,32.0,0.0,0.07032037074350195,613557.0,1680.0,613557.0,747823.0,5653.0,0.0,414617.0,1243851.0,332368.0,29384.967
1789184137.266,31.0,0.0,0.06951440660890595,625113.0,1680.0,625005.0,762139.0,5761.0,0.0,422360.0,1267080.0,338938.0,29389.991
