t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789193131.285,0.0,0.0,0.0,32037.0,1920.0,32037.0,39600.0,300.0,0.0,7185.0,21551.0,13020.0,39126.710
1789193136.293,0.0,0.0,0.0,32037.0,1920.0,32037.0,39600.0,300.0,0.0,7185.0,21551.0,13020.0,39131.717
1789193141.298,1.0,0.0,0.0015963511972634237,32145.0,1920.0,32145.0,39601.0,300.0,0.0,7185.0,21551.0,13020.0,39136.722
1789193146.304,8.0,0.0,0.01984036488027363,35277.0,2592.0,35277.0,42973.0,322.0,0.0,7841.0,23517.0,14055.0,39141.728
1789193151.308,8.0,0.0,0.016875712656784447,38517.0,3360.0,38517.0,46709.0,352.0,0.0,8636.0,25899.0,15341.0,39146.732
1789193153.811,8.0,0.0,0.0189281641961232,41541.0,3936.0,41541.0,50537.0,380.0,0.0,9457.0,28361.0,16697.0,39151.737
1789193158.818,8.0,0.0,0.01778791334093499,44889.0,4608.0,44889.0,54574.0,411.0,0.0,10369.0,31096.0,18278.0,39156.744
1789193163.829,8.0,0.0,0.02166476624857472,47481.0,5184.0,47481.0,58013.0,435.0,0.0,11054.0,33151.0,19261.0,39161.755
1789193168.835,8.0,0.0,0.02029646522234896,50505.0,5376.0,50505.0,61602.0,463.0,0.0,11789.0,35356.0,20355.0,39166.761
1789193173.840,7.0,0.0,0.01641961231470923,53529.0,5376.0,53529.0,65288.0,492.0,0.0,12601.0,37792.0,21567.0,39171.766
1789193178.852,8.0,0.0,0.018700114025085535,56769.0,5376.0,56769.0,69165.0,521.0,0.0,13478.0,40423.0,22990.0,39176.778
1789193183.860,7.0,0.0,0.017559863169897327,59577.0,5376.0,59577.0,72757.0,548.0,0.0,14210.0,42619.0,24128.0,39181.787
1789193186.362,8.0,0.0,0.02029646522234896,62601.0,5376.0,62601.0,76398.0,575.0,0.0,14963.0,44876.0,25294.0,39186.792
1789193191.424,7.0,0.0,0.01573546180159635,66057.0,5376.0,66057.0,80542.0,608.0,0.0,15927.0,47766.0,26971.0,39191.854
1789193196.428,8.0,0.0,0.02120866590649939,69189.0,5376.0,69189.0,84513.0,636.0,0.0,16749.0,50232.0,28447.0,39196.858
1789193201.433,8.0,0.0,0.017331812998859775,72429.0,5376.0,72429.0,88217.0,666.0,0.0,17520.0,52544.0,29617.0,39201.863
1789193206.438,7.0,0.0,0.01573546180159635,75561.0,5376.0,75561.0,92173.0,696.0,0.0,18413.0,55223.0,31088.0,39206.868
