t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789196697.542,0.0,0.0,0.0,1254789.0,96.0,1254789.0,1534368.0,11624.0,0.0,319891.0,959231.0,514510.0,42989.381
1789196702.721,0.0,0.0,0.0,1254789.0,96.0,1254789.0,1534368.0,11624.0,0.0,319891.0,959231.0,514510.0,42994.560
1789196707.727,17.0,0.0,0.04088184931506844,1259001.0,96.0,1259001.0,1538342.0,11646.0,0.0,320706.0,961676.0,515960.0,42999.566
1789196712.732,23.0,0.0,0.05500856164383561,1266669.0,96.0,1266669.0,1547301.0,11711.0,0.0,322583.0,967304.0,518914.0,43004.571
1789196717.737,14.0,0.0,0.03296232876712324,1274769.0,96.0,1274769.0,1557780.0,11795.0,0.0,324806.0,973970.0,522324.0,43009.576
1789196722.743,14.0,0.0,0.03210616438356162,1281141.0,96.0,1281141.0,1565547.0,11854.0,0.0,326515.0,979097.0,525295.0,43014.582
1789196724.110,20.0,0.0,0.046875,1287513.0,96.0,1287513.0,1572918.0,11907.0,0.0,328061.0,983733.0,527845.0,43019.602
1789196729.116,17.0,0.0,0.04216609589041098,1294101.0,96.0,1294101.0,1581361.0,11971.0,0.0,329800.0,988950.0,530483.0,43024.607
1789196734.120,16.0,0.0,0.03617294520547942,1300149.0,96.0,1300149.0,1588545.0,12028.0,0.0,331373.0,993669.0,533051.0,43029.611
1789196739.123,19.0,0.0,0.045376712328767166,1306953.0,96.0,1306953.0,1596829.0,12088.0,0.0,333003.0,998559.0,535403.0,43034.615
1789196744.128,15.0,0.0,0.03681506849315064,1312461.0,96.0,1312461.0,1603858.0,12143.0,0.0,334495.0,1003034.0,537928.0,43039.619
1789196749.131,16.0,0.0,0.03852739726027399,1319589.0,96.0,1319589.0,1612493.0,12208.0,0.0,336357.0,1008620.0,540874.0,43044.623
1789196754.136,20.0,0.0,0.050513698630136994,1326177.0,96.0,1326177.0,1620457.0,12265.0,0.0,337970.0,1013457.0,543403.0,43049.627
1789196759.140,11.0,0.0,0.02696917808219179,1332657.0,96.0,1332657.0,1628861.0,12334.0,0.0,339762.0,1018833.0,546470.0,43054.631
1789196764.148,19.0,0.0,0.04430650684931503,1339137.0,96.0,1339137.0,1636091.0,12386.0,0.0,341306.0,1023461.0,548743.0,43059.639
1789196769.153,17.0,0.0,0.04259417808219179,1345617.0,96.0,1345617.0,1644348.0,12448.0,0.0,343105.0,1028857.0,551490.0,43064.644
1789196774.157,24.0,0.0,0.05522260273972601,1353285.0,96.0,1353285.0,1652928.0,12512.0,0.0,344885.0,1034189.0,554257.0,43069.649
1789196779.167,15.0,0.0,0.03381849315068497,1358361.0,96.0,1358361.0,1659771.0,12568.0,0.0,346345.0,1038564.0,556511.0,43074.659
1789196784.173,12.0,0.0,0.026755136986301387,1365057.0,96.0,1365057.0,1668173.0,12633.0,0.0,348155.0,1043991.0,559478.0,43079.664
1789196789.182,11.0,0.0,0.02696917808219179,1371213.0,96.0,1371213.0,1675952.0,12691.0,0.0,349833.0,1049023.0,562269.0,43084.673
1789196791.626,16.0,0.0,0.03874143835616439,1378017.0,96.0,1378017.0,1683901.0,12749.0,0.0,351520.0,1054082.0,564987.0,43089.679
1789196796.640,18.0,0.0,0.043664383561643816,1384281.0,96.0,1384281.0,1691478.0,12805.0,0.0,353131.0,1058910.0,567440.0,43094.693
1789196801.654,22.0,0.0,0.05372431506849318,1392273.0,96.0,1392273.0,1700977.0,12875.0,0.0,355092.0,1064792.0,570411.0,43099.707
1789196806.669,18.0,0.0,0.04259417808219179,1398213.0,96.0,1398213.0,1708405.0,12934.0,0.0,356697.0,1069607.0,572927.0,43104.723
1789196811.679,18.0,0.0,0.04259417808219179,1406205.0,96.0,1406205.0,1718162.0,13008.0,0.0,358869.0,1076122.0,576548.0,43109.732
1789196816.689,20.0,0.0,0.049657534246575374,1413117.0,96.0,1413117.0,1726663.0,13070.0,0.0,360695.0,1081598.0,579555.0,43114.742
1789196819.211,19.0,0.0,0.047945205479452024,1419597.0,96.0,1419597.0,1734679.0,13131.0,0.0,362325.0,1086488.0,582384.0,43119.750
1789196824.216,18.0,0.0,0.0430222602739726,1425753.0,96.0,1425753.0,1742107.0,13189.0,0.0,363865.0,1091108.0,584871.0,43124.755
1789196829.223,14.0,0.0,0.033604452054794565,1432233.0,96.0,1432233.0,1750273.0,13253.0,0.0,365623.0,1096380.0,587826.0,43129.762
1789196834.228,18.0,0.0,0.044092465753424626,1438389.0,96.0,1438389.0,1757645.0,13306.0,0.0,367197.0,1101100.0,590401.0,43134.766
1789196839.239,17.0,0.0,0.0389554794520548,1444653.0,96.0,1444653.0,1765159.0,13365.0,0.0,368743.0,1105738.0,592883.0,43139.778
1789196844.244,23.0,0.0,0.0507277397260274,1451349.0,96.0,1451349.0,1772719.0,13421.0,0.0,370178.0,1110041.0,595144.0,43144.782
1789196849.254,14.0,0.0,0.031892123287671215,1458261.0,96.0,1458261.0,1781964.0,13494.0,0.0,372041.0,1115628.0,598059.0,43149.792
1789196854.452,14.0,0.0,0.03125,1463445.0,96.0,1463445.0,1788300.0,13542.0,0.0,373432.0,1119797.0,600439.0,43154.990
1789196859.469,11.0,0.0,0.027611301369863006,1469169.0,96.0,1469169.0,1795737.0,13598.0,0.0,375020.0,1124560.0,602857.0,43160.007
1789196864.476,17.0,0.0,0.04002568493150682,1475649.0,96.0,1475649.0,1803096.0,13652.0,0.0,376636.0,1129408.0,605475.0,43165.014
1789196866.805,14.0,0.0,0.032748287671232834,1482129.0,96.0,1482129.0,1811216.0,13715.0,0.0,378346.0,1134537.0,608196.0,43170.021
1789196871.811,5.0,0.0,0.012414383561643816,1487313.0,96.0,1487313.0,1818239.0,13772.0,0.0,379850.0,1139049.0,610581.0,43175.026
1789196876.821,19.0,0.0,0.04644691780821919,1493253.0,96.0,1493253.0,1824578.0,13813.0,0.0,381107.0,1142814.0,612553.0,43180.037
1789196881.830,16.0,0.0,0.03724315068493156,1499301.0,96.0,1499301.0,1832046.0,13872.0,0.0,382699.0,1147589.0,615115.0,43185.046
1789196886.836,21.0,0.0,0.049229452054794565,1506753.0,96.0,1506753.0,1840809.0,13936.0,0.0,384536.0,1153095.0,618138.0,43190.052
1789196891.841,13.0,0.0,0.03296232876712324,1512801.0,96.0,1512801.0,1848982.0,14000.0,0.0,386243.0,1158213.0,620750.0,43195.057
1789196894.367,20.0,0.0,0.04644691780821919,1520577.0,96.0,1520577.0,1857798.0,14065.0,0.0,388093.0,1163761.0,623633.0,43200.063
1789196899.374,9.0,0.0,0.020547945205479423,1525869.0,96.0,1525869.0,1865004.0,14125.0,0.0,389545.0,1168116.0,625884.0,43205.069
1789196904.397,21.0,0.0,0.0507277397260274,1533321.0,96.0,1533321.0,1873400.0,14182.0,0.0,391255.0,1173244.0,628425.0,43210.093
1789196909.415,14.0,0.0,0.033604452054794565,1539585.0,96.0,1539585.0,1881506.0,14247.0,0.0,393002.0,1178482.0,631362.0,43215.111
1789196914.423,12.0,0.0,0.03082191780821919,1545093.0,96.0,1545093.0,1888526.0,14300.0,0.0,394490.0,1182946.0,633652.0,43220.118
1789196919.438,13.0,0.0,0.02868150684931503,1551897.0,96.0,1551897.0,1896439.0,14362.0,0.0,396159.0,1187945.0,636450.0,43225.133
1789196924.442,13.0,0.0,0.02953767123287676,1557621.0,96.0,1557621.0,1903484.0,14415.0,0.0,397633.0,1192366.0,638974.0,43230.138
1789196926.978,26.0,0.0,0.06464041095890416,1565397.0,96.0,1565397.0,1912418.0,14474.0,0.0,399529.0,1198053.0,642156.0,43235.155
1789196931.983,15.0,0.0,0.0351027397260274,1571445.0,96.0,1571445.0,1920317.0,14541.0,0.0,401160.0,1202946.0,644803.0,43240.159
1789196936.988,15.0,0.0,0.03424657534246578,1577277.0,96.0,1577277.0,1927372.0,14595.0,0.0,402717.0,1207617.0,647375.0,43245.165
1789196942.001,19.0,0.0,0.044092465753424626,1583649.0,96.0,1583649.0,1934897.0,14650.0,0.0,404229.0,1212148.0,649826.0,43250.178
1789196947.029,23.0,0.0,0.05607876712328763,1590345.0,96.0,1590345.0,1942978.0,14708.0,0.0,405915.0,1217206.0,652398.0,43255.205
1789196952.044,13.0,0.0,0.02825342465753422,1595205.0,96.0,1595205.0,1949346.0,14763.0,0.0,407242.0,1221185.0,654656.0,43260.220
1789196957.057,18.0,0.0,0.04066780821917804,1602225.0,96.0,1602225.0,1957660.0,14823.0,0.0,408998.0,1226453.0,657566.0,43265.233
