t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789101621.206,0,0,20,20,0,0,0,0,34638.649
1789101626.207,13,0,33,20,0,0,0,0,34643.651
1789101631.208,12,0,57,45,0,0,0,0,34648.652
1789101636.209,7,0,78,71,0,0,0,0,34653.653
1789101641.211,14,0,102,88,0,0,0,0,34658.655
1789101643.716,12,0,125,113,0,0,0,0,34663.656
1789101648.717,22,0,161,139,0,0,0,0,34668.657
1789101653.720,20,0,197,177,0,0,0,0,34673.659
1789101658.721,13,0,221,208,0,0,0,0,34678.660
1789101663.722,19,0,248,229,0,0,0,0,34683.662
1789101668.724,27,0,283,256,0,0,0,0,34688.663
1789101671.245,16,0,315,299,0,0,0,0,34693.664
1789101676.247,14,0,343,329,0,0,0,0,34698.666
1789101681.248,17,0,376,359,0,0,0,0,34703.667
1789101686.249,19,0,407,388,0,0,0,0,34708.668
1789101691.250,14,0,430,416,0,0,0,0,34713.669
1789101696.458,15,0,464,449,0,0,0,0,34718.877
1789101698.980,17,0,492,475,0,0,0,0,34723.879
1789101703.982,22,0,531,509,0,0,0,0,34728.881
1789101709.048,16,0,560,544,0,0,0,0,34733.946
1789101714.282,12,0,586,574,0,0,0,0,34739.181
1789101719.288,32,0,632,600,0,0,0,0,34744.187
1789101724.363,20,0,669,649,0,0,0,0,34749.262
1789101729.364,14,0,691,677,0,0,0,0,34754.263
1789101731.866,15,0,723,708,0,0,0,0,34759.265
1789101736.868,18,0,758,740,0,0,0,0,34764.268
1789101741.870,19,0,789,770,0,0,0,0,34769.270
1789101746.872,8,0,803,795,0,0,0,0,34774.271
1789101751.873,15,0,829,814,0,0,0,0,34779.273
1789101756.875,17,0,859,842,0,0,0,0,34784.275
1789101759.394,15,0,892,877,0,0,0,0,34789.277
1789101764.395,14,0,917,903,0,0,0,0,34794.279
1789101769.396,16,0,944,928,0,0,0,0,34799.280
1789101774.397,13,0,969,956,0,0,0,0,34804.281
1789101779.399,10,0,994,984,0,0,0,0,34809.282
1789101784.401,13,0,1018,1005,0,0,0,0,34814.284
1789101789.401,16,0,1045,1029,0,0,0,0,34819.285
1789101791.925,13,0,1063,1050,0,0,0,0,34824.286
1789101796.930,19,0,1093,1074,0,0,0,0,34829.291
1789101801.932,22,0,1127,1105,0,0,0,0,34834.293
1789101806.933,17,0,1153,1136,0,0,0,0,34839.294
1789101811.934,16,0,1182,1166,0,0,0,0,34844.295
1789101816.935,27,0,1220,1193,0,0,0,0,34849.296
1789101819.436,14,0,1242,1228,0,0,0,0,34854.297
1789101824.438,16,0,1270,1254,0,0,0,0,34859.299
1789101829.439,18,0,1305,1287,0,0,0,0,34864.300
1789101834.440,16,0,1330,1314,0,0,0,0,34869.301
1789101839.442,15,0,1359,1344,0,0,0,0,34874.303
1789101844.442,24,0,1393,1369,0,0,0,0,34879.303
1789101849.444,11,0,1422,1411,0,0,0,0,34884.305
1789101851.945,17,0,1449,1432,0,0,0,0,34889.305
1789101856.946,19,0,1480,1461,0,0,0,0,34894.307
1789101861.947,20,0,1519,1499,0,0,0,0,34899.308
1789101866.948,14,0,1542,1528,0,0,0,0,34904.309
1789101871.950,17,0,1570,1553,0,0,0,0,34909.311
1789101876.951,20,0,1600,1580,0,0,0,0,34914.312
1789101879.454,20,0,1636,1616,0,0,0,0,34919.313
1789101884.456,10,0,1655,1645,0,0,0,0,34924.315
1789101889.462,17,0,1684,1667,0,0,0,0,34929.321
1789101894.463,15,0,1714,1699,0,0,0,0,34934.323
1789101899.464,24,0,1751,1727,0,0,0,0,34939.323
