t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-12T22:12:25+08:00 20.66 20.65 0.00 1.22 0.0
2026-09-12T22:12:35+08:00 7.70 7.70 0.00 1.18 0.0
2026-09-12T22:12:45+08:00 4.18 4.18 0.00 1.23 1.0
2026-09-12T22:12:52+08:00 3.23 3.23 0.00 1.20 1.0
2026-09-12T22:13:02+08:00 3.00 3.00 0.00 1.17 1.0
2026-09-12T22:13:12+08:00 5.06 5.06 0.00 1.22 1.0
2026-09-12T22:13:20+08:00 3.32 3.32 0.00 1.18 1.0
2026-09-12T22:13:30+08:00 1.49 1.49 0.00 1.15 1.0
2026-09-12T22:13:40+08:00 2.42 2.42 0.00 1.13 1.0
2026-09-12T22:13:50+08:00 1.55 1.55 0.00 1.18 1.0
2026-09-12T22:13:58+08:00 0.69 0.69 0.00 1.23 1.0
2026-09-12T22:14:08+08:00 0.90 0.90 0.00 1.20 1.0
2026-09-12T22:14:18+08:00 0.33 0.33 0.00 1.17 1.0
2026-09-12T22:14:25+08:00 0.94 0.94 0.00 1.14 1.0
2026-09-12T22:14:35+08:00 0.34 0.34 0.00 1.12 1.0
2026-09-12T22:14:45+08:00 0.35 0.35 0.00 1.10 1.0
2026-09-12T22:14:53+08:00 0.12 0.12 0.00 1.08 1.0
2026-09-12T22:15:03+08:00 3.40 3.40 0.00 1.07 1.0
2026-09-12T22:15:13+08:00 3.30 3.30 0.00 1.06 1.0
2026-09-12T22:15:20+08:00 2.12 2.12 0.00 1.12 1.0
2026-09-12T22:15:30+08:00 2.23 2.23 0.00 1.10 1.0
2026-09-12T22:15:40+08:00 4.85 4.76 0.00 1.09 0.0
2026-09-12T22:15:50+08:00 2.78 2.75 0.00 1.07 1.0
2026-09-12T22:15:58+08:00 2.22 2.20 0.00 1.14 1.0
2026-09-12T22:16:08+08:00 2.92 2.91 0.00 1.11 1.0
2026-09-12T22:16:18+08:00 1.39 1.39 0.00 1.10 1.0
2026-09-12T22:16:25+08:00 1.37 1.37 0.00 1.08 1.0
2026-09-12T22:16:35+08:00 6.23 6.23 0.00 1.07 0.0
2026-09-12T22:16:45+08:00 2.92 2.92 0.00 1.36 73.0
2026-09-12T22:16:53+08:00 1.56 1.56 0.09 1.30 59.0
2026-09-12T22:17:03+08:00 1.86 1.86 0.03 1.34 69.0
2026-09-12T22:17:13+08:00 1.56 1.56 0.01 1.36 66.0
2026-09-12T22:17:21+08:00 1.85 1.77 0.00 1.30 75.0
2026-09-12T22:17:31+08:00 0.83 0.79 0.00 1.50 71.0
2026-09-12T22:17:41+08:00 0.30 0.29 0.00 1.49 69.0
2026-09-12T22:17:51+08:00 0.85 0.84 0.00 1.42 72.0
2026-09-12T22:17:58+08:00 1.27 1.27 0.00 1.35 89.0
