t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1788889763.669,0.0,0.0,0.0,16917.0,1920.0,16917.0,21120.0,160.0
1788889768.676,0.0,0.0,0.0,16917.0,1920.0,16917.0,21120.0,160.0
1788889773.680,2.0,0.0,0.0035039906560249134,17565.0,2208.0,17565.0,21696.0,164.0
1788889778.684,2.0,0.0,0.004671987541366551,17997.0,2400.0,17997.0,22318.0,168.0
1788889783.689,2.0,0.0,0.005839984426708189,18429.0,2592.0,18429.0,22942.0,172.0
1788889788.693,2.0,0.0,0.0035039906560249134,19077.0,2880.0,19077.0,23560.0,178.0
1788889793.765,2.0,0.0,0.004671987541366551,19509.0,3072.0,19509.0,24188.0,182.0
1788889798.896,0.0,0.0,0.0,19941.0,3264.0,19941.0,24816.0,188.0
1788889804.154,2.0,0.0,0.0038933229511387557,20589.0,3552.0,20589.0,25441.0,192.0
1788889809.159,2.0,0.0,0.0050613198364803935,21021.0,3744.0,21021.0,26070.0,196.0
1788889814.168,2.0,0.0,0.003114658360911071,21669.0,4032.0,21669.0,26694.0,202.0
1788889819.178,2.0,0.0,0.004282655246252709,22101.0,4224.0,22101.0,27318.0,206.0
1788889824.255,2.0,0.0,0.005450652131594347,22533.0,4416.0,22533.0,27944.0,210.0
1788889829.271,2.0,0.0,0.0035039906560249134,23181.0,4704.0,23181.0,28556.0,216.0
1788889834.278,2.0,0.0,0.00447732139380963,23613.0,4896.0,23613.0,29178.0,220.0
1788889839.295,2.0,0.0,0.005839984426708189,24045.0,5088.0,24045.0,29804.0,224.0
1788889844.350,2.0,0.0,0.0035039906560249134,24693.0,5376.0,24693.0,30428.0,230.0
1788889849.357,2.0,0.0,0.004671987541366551,25125.0,5568.0,25125.0,31050.0,234.0
1788889854.430,2.0,0.0,0.005839984426708189,25557.0,5760.0,25557.0,31670.0,238.0
