t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1788986540.479,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0
1788986545.493,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0
1788986550.497,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0
1788986555.502,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0
1788986560.506,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0
1788986565.510,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0
1788986568.413,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0
1788986573.417,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0
1788986578.422,1.0,0.0,0.001626280696048088,10605.0,0.0,10605.0,13242.0,100.0
1788986583.426,1.0,0.0,0.002439421044072243,11037.0,0.0,11037.0,13857.0,104.0
1788986588.436,1.0,0.0,0.0019515368352577278,11577.0,0.0,11577.0,14465.0,109.0
1788986593.440,1.0,0.0,0.0014636526264433236,12117.0,0.0,12117.0,15079.0,114.0
1788986596.385,1.0,0.0,0.0022767929744673676,12549.0,0.0,12549.0,15690.0,118.0
1788986601.391,1.0,0.0,0.0019515368352577278,13089.0,0.0,13089.0,16319.0,123.0
1788986606.396,1.0,0.0,0.0014636526264433236,13629.0,0.0,13629.0,16926.0,128.0
1788986611.400,1.0,0.0,0.0022767929744673676,14061.0,0.0,14061.0,17534.0,132.0
1788986616.404,1.0,0.0,0.0017889087656529634,14601.0,0.0,14601.0,18141.0,137.0
1788986621.408,1.0,0.0,0.0011383964872336838,15141.0,0.0,15141.0,18747.0,142.0
1788986624.341,1.0,0.0,0.002439421044072243,15573.0,0.0,15573.0,19389.0,146.0
1788986629.345,1.0,0.0,0.0021141649048626032,16113.0,0.0,16113.0,20018.0,151.0
1788986634.350,1.0,0.0,0.001626280696048088,16653.0,0.0,16653.0,20634.0,156.0
1788986639.354,1.0,0.0,0.002439421044072243,17085.0,0.0,17085.0,21244.0,160.0
1788986644.359,1.0,0.0,0.0019515368352577278,17625.0,0.0,17625.0,21851.0,165.0
1788986649.383,0.0,0.0,0.0,18057.0,0.0,18057.0,22440.0,170.0
1788986652.814,1.0,0.0,0.0019515368352577278,18597.0,0.0,18597.0,23046.0,174.0
1788986657.819,1.0,0.0,0.0014636526264433236,19137.0,0.0,19137.0,23649.0,179.0
1788986662.825,1.0,0.0,0.0022767929744673676,19569.0,0.0,19569.0,24257.0,183.0
1788986667.829,1.0,0.0,0.0014636526264433236,20109.0,0.0,20109.0,24841.0,188.0
1788986672.836,0.0,0.0,0.0,20217.0,0.0,20217.0,25080.0,190.0
