t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789200638.849,0,0,100,100,0,0,0,0,47254.076
1789200643.851,0,0,100,100,0,0,0,0,47259.078
1789200648.853,166,0,299,133,0,0,0,0,47264.080
1789200653.855,173,0,468,295,0,0,0,0,47269.082
1789200658.855,200,0,644,444,0,0,0,0,47274.082
1789200661.375,249,0,839,590,0,0,0,0,47279.083
1789200666.377,276,0,1023,747,0,0,0,0,47284.085
1789200671.379,277,0,1201,924,0,0,0,0,47289.088
1789200676.380,292,0,1382,1090,0,0,0,0,47294.089
1789200681.381,281,0,1536,1255,0,0,0,0,47299.090
1789200686.382,286,0,1716,1430,0,0,0,0,47304.091
1789200691.384,292,0,1891,1599,0,0,0,0,47309.093
1789200693.904,280,0,2050,1770,0,0,0,0,47314.094
1789200698.906,283,0,2228,1945,0,0,0,0,47319.096
1789200703.909,307,0,2406,2099,0,0,0,0,47324.099
1789200708.911,319,0,2588,2269,0,0,0,0,47329.100
1789200713.913,341,0,2782,2441,0,0,0,0,47334.103
1789200718.914,371,0,2967,2596,0,0,0,0,47339.104
1789200721.434,375,0,3152,2777,0,0,0,0,47344.105
1789200726.437,377,0,3320,2943,0,0,0,0,47349.107
1789200731.438,397,0,3512,3115,0,0,0,0,47354.108
1789200736.440,420,0,3698,3278,0,0,0,0,47359.111
1789200741.442,417,0,3867,3450,0,0,0,0,47364.113
1789200746.445,435,0,4051,3616,0,0,0,0,47369.115
1789200751.446,436,0,4222,3786,0,0,0,0,47374.116
1789200753.968,479,0,4427,3948,0,0,0,0,47379.117
1789200758.973,467,0,4589,4122,0,0,0,0,47384.122
1789200763.974,489,0,4776,4287,0,0,0,0,47389.123
1789200768.976,490,0,4956,4466,0,0,0,0,47394.125
1789200773.978,526,0,5154,4628,0,0,0,0,47399.127
1789200778.979,528,0,5323,4795,0,0,0,0,47404.128
1789200781.498,563,0,5524,4961,0,0,0,0,47409.129
1789200786.499,566,0,5696,5130,0,0,0,0,47414.129
1789200791.500,592,0,5885,5293,0,0,0,0,47419.131
1789200796.502,610,0,6079,5469,0,0,0,0,47424.132
1789200801.517,638,0,6274,5636,0,0,0,0,47429.147
1789200806.518,665,0,6467,5802,0,0,0,0,47434.149
1789200809.109,673,0,6646,5973,0,0,0,0,47439.221
1789200814.118,693,0,6832,6139,0,0,0,0,47444.229
1789200819.184,743,0,7050,6307,0,0,0,0,47449.295
1789200824.187,751,0,7223,6472,0,0,0,0,47454.299
1789200829.243,745,0,7395,6650,0,0,0,0,47459.354
1789200834.244,756,0,7573,6817,0,0,0,0,47464.355
1789200839.249,774,0,7753,6979,0,0,0,0,47469.361
1789200841.751,775,0,7925,7150,0,0,0,0,47474.361
1789200846.752,787,0,8101,7314,0,0,0,0,47479.362
1789200851.753,807,0,8288,7481,0,0,0,0,47484.363
1789200856.754,787,0,8442,7655,0,0,0,0,47489.364
1789200861.760,793,0,8614,7821,0,0,0,0,47494.370
1789200866.761,794,0,8787,7993,0,0,0,0,47499.372
1789200869.281,840,0,8953,8113,0,0,0,0,47504.372
1789200874.294,839,0,9120,8281,0,0,0,0,47509.386
1789200879.631,849,0,9311,8462,0,0,0,0,47514.722
1789200884.632,874,0,9503,8629,0,0,0,0,47519.723
1789200889.632,880,0,9671,8791,0,0,0,0,47524.724
1789200894.693,894,0,9859,8965,0,0,0,0,47529.784
1789200899.772,928,0,10058,9130,0,0,0,0,47534.864
1789200902.584,962,0,10274,9312,0,0,0,0,47540.179
1789200907.650,979,0,10464,9485,0,0,0,0,47545.245
1789200912.812,1028,0,10680,9652,0,0,0,0,47550.407
1789200917.902,987,0,10813,9826,0,0,0,0,47555.497
1789200922.910,810,0,10813,10003,0,0,0,0,47560.505
1789200927.924,646,0,10813,10167,0,0,0,0,47565.519
1789200930.440,474,0,10813,10339,0,0,0,0,47570.533
1789200935.445,314,0,10813,10499,0,0,0,0,47575.537
1789200940.450,51,0,10813,10762,0,0,0,0,47580.542
1789200945.451,0,0,10813,10813,0,0,0,0,47585.544
1789200950.524,0,0,10813,10813,0,0,0,0,47590.616
1789200955.525,0,0,10813,10813,0,0,0,0,47595.618
1789200960.527,0,0,10813,10813,0,0,0,0,47600.619
1789200965.529,0,0,10813,10813,0,0,0,0,47605.621
1789200970.537,0,0,10813,10813,0,0,0,0,47610.629
1789200975.538,0,0,10813,10813,0,0,0,0,47615.630
1789200980.539,0,0,10813,10813,0,0,0,0,47620.631
1789200985.540,0,0,10813,10813,0,0,0,0,47625.632
