t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789165810.201,0,0,100,100,0,0,0,0,9541.063
1789165812.723,0,0,100,100,0,0,0,0,9546.065
1789165817.724,1,0,102,101,0,0,0,0,9551.067
1789165822.725,1,0,106,105,0,0,0,0,9556.068
1789165827.726,1,0,108,107,0,0,0,0,9561.069
1789165832.728,1,0,112,111,0,0,0,0,9566.071
1789165837.729,1,0,115,114,0,0,0,0,9571.072
1789165842.730,1,0,117,116,0,0,0,0,9576.073
1789165845.250,1,0,121,120,0,0,0,0,9581.074
1789165850.251,1,0,124,123,0,0,0,0,9586.075
1789165855.252,1,0,127,126,0,0,0,0,9591.076
1789165860.254,1,0,131,130,0,0,0,0,9596.077
1789165865.255,1,0,134,133,0,0,0,0,9601.079
1789165870.256,1,0,137,136,0,0,0,0,9606.080
1789165872.771,1,0,140,139,0,0,0,0,9611.081
1789165877.794,1,0,143,142,0,0,0,0,9616.104
1789165882.795,1,0,147,146,0,0,0,0,9621.104
1789165887.796,1,0,150,149,0,0,0,0,9626.105
1789165892.797,1,0,154,153,0,0,0,0,9631.107
1789165897.798,1,0,158,157,0,0,0,0,9636.108
1789165902.799,1,0,160,159,0,0,0,0,9641.109
1789165905.307,1,0,163,162,0,0,0,0,9646.110
1789165910.307,1,0,166,165,0,0,0,0,9651.111
1789165915.308,1,0,169,168,0,0,0,0,9656.112
1789165920.309,1,0,172,171,0,0,0,0,9661.113
1789165925.351,1,0,175,174,0,0,0,0,9666.154
1789165930.355,1,0,178,177,0,0,0,0,9671.158
1789165932.881,1,0,181,180,0,0,0,0,9676.164
1789165937.904,1,0,185,184,0,0,0,0,9681.187
1789165942.915,1,0,189,188,0,0,0,0,9686.198
1789165947.916,0,0,190,190,0,0,0,0,9691.199
