t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789081325.263,0,0,20,20,0,0,0,0,12651.117
1789081330.265,0,0,20,20,0,0,0,0,12656.120
1789081335.284,0,0,20,20,0,0,0,0,12661.138
1789081340.286,18,0,38,20,0,0,0,0,12666.140
1789081342.790,64,0,141,77,0,0,0,0,12671.141
1789081347.791,87,0,266,179,0,0,0,0,12676.142
1789081352.793,50,0,356,306,0,0,0,0,12681.143
1789081357.794,63,0,466,403,0,0,0,0,12686.145
1789081362.795,59,0,578,519,0,0,0,0,12691.146
1789081367.796,82,0,698,616,0,0,0,0,12696.147
1789081370.312,63,0,801,738,0,0,0,0,12701.148
1789081375.313,49,0,900,851,0,0,0,0,12706.149
1789081380.314,78,0,1021,943,0,0,0,0,12711.151
1789081385.316,83,0,1135,1052,0,0,0,0,12716.152
1789081390.317,55,0,1232,1177,0,0,0,0,12721.153
1789081395.319,66,0,1344,1278,0,0,0,0,12726.155
1789081400.320,65,0,1446,1381,0,0,0,0,12731.156
1789081402.826,73,0,1557,1484,0,0,0,0,12736.158
1789081407.827,71,0,1669,1598,0,0,0,0,12741.159
1789081412.827,75,0,1781,1706,0,0,0,0,12746.159
1789081417.829,90,0,1918,1828,0,0,0,0,12751.161
1789081422.832,70,0,2025,1955,0,0,0,0,12756.164
1789081427.834,66,0,2126,2060,0,0,0,0,12761.166
1789081430.334,63,0,2228,2165,0,0,0,0,12766.167
1789081435.335,52,0,2324,2272,0,0,0,0,12771.168
1789081440.336,59,0,2424,2365,0,0,0,0,12776.169
1789081445.337,61,0,2528,2467,0,0,0,0,12781.170
1789081450.339,89,0,2659,2570,0,0,0,0,12786.172
1789081455.340,64,0,2759,2695,0,0,0,0,12791.173
1789081460.341,92,0,2877,2785,0,0,0,0,12796.174
1789081462.843,69,0,2986,2917,0,0,0,0,12801.175
1789081467.844,70,0,3096,3026,0,0,0,0,12806.177
1789081472.845,68,0,3204,3136,0,0,0,0,12811.178
1789081477.847,70,0,3320,3250,0,0,0,0,12816.179
1789081482.849,71,0,3427,3356,0,0,0,0,12821.181
1789081487.855,67,0,3539,3472,0,0,0,0,12826.187
1789081490.375,51,0,3628,3577,0,0,0,0,12831.190
1789081495.376,91,0,3754,3663,0,0,0,0,12836.191
1789081500.378,67,0,3860,3793,0,0,0,0,12841.193
1789081505.382,81,0,3989,3908,0,0,0,0,12846.198
1789081510.383,82,0,4111,4029,0,0,0,0,12851.199
1789081515.385,60,0,4213,4153,0,0,0,0,12856.201
1789081520.386,72,0,4318,4246,0,0,0,0,12861.202
1789081522.892,69,0,4431,4362,0,0,0,0,12866.205
1789081527.893,62,0,4536,4474,0,0,0,0,12871.205
1789081532.894,85,0,4660,4575,0,0,0,0,12876.206
1789081537.895,58,0,4760,4702,0,0,0,0,12881.208
1789081542.896,57,0,4861,4804,0,0,0,0,12886.209
1789081547.897,65,0,4965,4900,0,0,0,0,12891.209
1789081550.416,83,0,5078,4995,0,0,0,0,12896.211
1789081555.418,86,0,5198,5112,0,0,0,0,12901.213
1789081560.420,84,0,5318,5234,0,0,0,0,12906.214
1789081565.421,48,0,5408,5360,0,0,0,0,12911.215
1789081570.422,46,0,5502,5456,0,0,0,0,12916.217
1789081575.424,64,0,5611,5547,0,0,0,0,12921.218
1789081580.425,75,0,5730,5655,0,0,0,0,12926.219
1789081582.929,59,0,5821,5762,0,0,0,0,12931.221
1789081587.931,72,0,5934,5862,0,0,0,0,12936.222
1789081592.932,90,0,6056,5966,0,0,0,0,12941.223
1789081597.934,69,0,6159,6090,0,0,0,0,12946.225
1789081602.935,78,0,6258,6180,0,0,0,0,12951.226
1789081607.989,80,0,6385,6305,0,0,0,0,12956.280
1789081610.491,66,0,6494,6428,0,0,0,0,12961.281
1789081615.492,110,0,6638,6528,0,0,0,0,12966.282
1789081620.493,368,0,6954,6586,0,0,0,0,12971.283
1789081625.493,516,0,7294,6778,0,0,0,0,12976.284
1789081630.494,721,0,7625,6904,0,0,0,0,12981.284
1789081635.496,910,0,8001,7091,0,0,0,0,12986.286
1789081640.498,1067,0,8331,7264,0,0,0,0,12991.288
1789081643.012,1261,0,8662,7401,0,0,0,0,12996.290
1789081648.013,1419,0,9016,7597,0,0,0,0,13001.291
1789081653.014,1588,0,9337,7749,0,0,0,0,13006.292
1789081658.015,1750,0,9654,7904,0,0,0,0,13011.293
1789081663.016,1903,0,10005,8102,0,0,0,0,13016.293
1789081668.018,2102,0,10348,8246,0,0,0,0,13021.295
1789081670.524,2301,0,10705,8404,0,0,0,0,13026.296
1789081675.526,2438,0,11047,8609,0,0,0,0,13031.297
1789081680.527,2639,0,11379,8740,0,0,0,0,13036.299
1789081685.529,2805,0,11710,8905,0,0,0,0,13041.301
1789081690.533,2920,0,12035,9115,0,0,0,0,13046.305
1789081695.536,3131,0,12361,9230,0,0,0,0,13051.308
1789081698.040,3276,0,12681,9405,0,0,0,0,13056.312
1789081703.040,3404,0,13007,9603,0,0,0,0,13061.313
1789081708.042,3581,0,13310,9729,0,0,0,0,13066.314
1789081713.043,3745,0,13652,9907,0,0,0,0,13071.315
1789081718.045,3859,0,13939,10080,0,0,0,0,13076.317
1789081723.048,4038,0,14258,10220,0,0,0,0,13081.320
1789081728.050,4177,0,14593,10416,0,0,0,0,13086.322
1789081730.613,4383,0,14959,10576,0,0,0,0,13091.386
1789081735.614,4558,0,15281,10723,0,0,0,0,13096.387
1789081740.620,4660,0,15583,10923,0,0,0,0,13101.394
1789081745.621,4832,0,15902,11070,0,0,0,0,13106.395
1789081750.704,5000,0,16227,11227,0,0,0,0,13111.478
1789081755.706,5133,0,16561,11428,0,0,0,0,13116.479
1789081758.233,5297,0,16866,11569,0,0,0,0,13121.486
1789081763.237,5463,0,17181,11718,0,0,0,0,13126.489
1789081768.238,5559,0,17494,11935,0,0,0,0,13131.490
1789081773.244,5752,0,17814,12062,0,0,0,0,13136.496
1789081778.246,5889,0,18119,12230,0,0,0,0,13141.498
1789081783.247,6017,0,18449,12432,0,0,0,0,13146.499
1789081788.248,6220,0,18776,12556,0,0,0,0,13151.500
1789081790.749,6394,0,19124,12730,0,0,0,0,13156.502
1789081795.751,6506,0,19428,12922,0,0,0,0,13161.504
1789081800.753,6707,0,19755,13048,0,0,0,0,13166.506
1789081805.755,6867,0,20102,13235,0,0,0,0,13171.507
1789081810.755,7015,0,20423,13408,0,0,0,0,13176.508
1789081815.756,7211,0,20756,13545,0,0,0,0,13181.509
1789081818.257,7328,0,21069,13741,0,0,0,0,13186.510
1789081823.258,7512,0,21405,13893,0,0,0,0,13191.510
1789081828.259,7704,0,21752,14048,0,0,0,0,13196.512
1789081833.261,7824,0,22070,14246,0,0,0,0,13201.513
1789081838.262,8025,0,22415,14390,0,0,0,0,13206.514
1789081843.265,8191,0,22739,14548,0,0,0,0,13211.517
1789081848.266,8317,0,23070,14753,0,0,0,0,13216.518
1789081850.765,8523,0,23407,14884,0,0,0,0,13221.519
1789081855.766,8666,0,23712,15046,0,0,0,0,13226.520
1789081860.770,8780,0,24039,15259,0,0,0,0,13231.523
1789081865.771,8969,0,24343,15374,0,0,0,0,13236.524
1789081870.773,9114,0,24663,15549,0,0,0,0,13241.526
1789081875.774,9247,0,24986,15739,0,0,0,0,13246.528
