t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,t_mono
1789081323.700,0.0,0.0,0.0,7944597.0,0.0,7944597.0,9710580.0,73565.0,12649.555
1789081328.727,0.0,0.0,0.0,7944597.0,0.0,7944597.0,9710580.0,73565.0,12654.581
1789081333.741,0.0,0.0,0.0,7944597.0,0.0,7944597.0,9710580.0,73565.0,12659.595
1789081338.751,0.0,0.0,0.0,7944597.0,0.0,7944597.0,9710580.0,73565.0,12664.605
1789081341.259,46.0,0.0,0.10365853658536583,7953561.0,0.0,7953345.0,9718051.0,73602.0,12669.610
1789081346.263,75.0,0.0,0.1776703111858705,7966521.0,0.0,7966521.0,9732312.0,73693.0,12674.614
1789081351.267,58.0,0.0,0.1415054667788057,7977861.0,0.0,7977861.0,9747667.0,73815.0,12679.618
1789081356.272,75.0,0.0,0.17977291841883936,7989849.0,0.0,7989849.0,9761091.0,73909.0,12684.623
1789081361.277,62.0,0.0,0.15580319596299408,8000541.0,0.0,8000325.0,9775520.0,74021.0,12689.628
1789081366.281,68.0,0.0,0.1623212783851976,8012853.0,0.0,8012853.0,9789569.0,74129.0,12694.632
1789081368.800,73.0,0.0,0.1778805719091674,8025921.0,0.0,8025921.0,9805393.0,74245.0,12699.637
1789081373.804,59.0,0.0,0.1415054667788057,8036937.0,0.0,8036829.0,9819690.0,74361.0,12704.641
1789081378.809,74.0,0.0,0.17514718250630779,8048709.0,0.0,8048601.0,9832844.0,74455.0,12709.645
1789081383.813,66.0,0.0,0.15580319596299408,8060265.0,0.0,8060157.0,9847442.0,74570.0,12714.650
1789081388.819,58.0,0.0,0.13540790580319595,8072361.0,0.0,8072361.0,9862707.0,74690.0,12719.655
1789081393.823,57.0,0.0,0.14066442388561817,8083161.0,0.0,8082945.0,9876537.0,74791.0,12724.660
1789081398.828,57.0,0.0,0.13498738435660218,8094825.0,0.0,8094825.0,9890417.0,74899.0,12729.664
1789081401.337,72.0,0.0,0.17388561816652648,8106921.0,0.0,8106921.0,9904346.0,74996.0,12734.669
1789081406.342,66.0,0.0,0.15790580319596303,8118585.0,0.0,8118477.0,9918897.0,75110.0,12739.674
1789081411.348,80.0,0.0,0.19470142977291838,8131437.0,0.0,8131437.0,9933994.0,75215.0,12744.680
1789081416.352,97.0,0.0,0.2331791421362489,8145477.0,0.0,8145369.0,9949858.0,75328.0,12749.684
1789081421.356,77.0,0.0,0.18124474348191755,8158113.0,0.0,8158005.0,9966385.0,75465.0,12754.689
1789081426.361,57.0,0.0,0.13498738435660218,8168157.0,0.0,8167941.0,9979954.0,75578.0,12759.693
1789081428.865,49.0,0.0,0.11585365853658536,8178849.0,0.0,8178741.0,9993542.0,75685.0,12764.698
1789081433.870,57.0,0.0,0.13835155592935244,8190513.0,0.0,8190405.0,10007561.0,75785.0,12769.703
1789081438.875,61.0,0.0,0.14613120269133728,8200989.0,0.0,8200989.0,10019935.0,75878.0,12774.708
1789081444.015,60.0,0.0,0.14402859545836832,8212221.0,0.0,8212113.0,10033718.0,75983.0,12779.848
1789081449.021,84.0,0.0,0.2054247266610597,8225397.0,0.0,8225289.0,10048616.0,76081.0,12784.854
1789081454.152,62.0,0.0,0.14550042052144663,8237817.0,0.0,8237709.0,10064728.0,76218.0,12789.985
1789081459.158,77.0,0.0,0.16358284272497903,8250453.0,0.0,8250453.0,10077856.0,76320.0,12794.991
1789081461.663,69.0,0.0,0.1637931034482759,8262117.0,0.0,8262117.0,10094116.0,76436.0,12799.995
1789081466.668,63.0,0.0,0.1513877207737595,8273565.0,0.0,8273565.0,10108562.0,76548.0,12805.000
1789081471.672,64.0,0.0,0.15496215306980654,8285445.0,0.0,8285337.0,10123041.0,76657.0,12810.004
1789081476.700,80.0,0.0,0.19617325483599668,8298405.0,0.0,8298405.0,10138194.0,76761.0,12815.032
1789081481.707,70.0,0.0,0.16862910008410426,8309745.0,0.0,8309745.0,10152383.0,76876.0,12820.039
1789081486.712,71.0,0.0,0.16505466778805722,8322273.0,0.0,8322273.0,10167191.0,76991.0,12825.044
1789081489.234,46.0,0.0,0.10513036164844403,8331885.0,0.0,8331885.0,10180564.0,77105.0,12830.049
1789081494.238,80.0,0.0,0.17956265769554247,8344737.0,0.0,8344521.0,10193529.0,77190.0,12835.053
1789081499.246,72.0,0.0,0.1778805719091674,8356617.0,0.0,8356617.0,10209885.0,77308.0,12840.062
1789081504.251,92.0,0.0,0.22413793103448276,8370225.0,0.0,8370009.0,10225099.0,77414.0,12845.067
1789081509.258,87.0,0.0,0.21089150546677882,8383401.0,0.0,8383401.0,10241418.0,77541.0,12850.073
1789081514.262,63.0,0.0,0.15622371740958785,8394525.0,0.0,8394525.0,10256763.0,77668.0,12855.077
1789081519.268,59.0,0.0,0.13666947014297726,8405973.0,0.0,8405757.0,10270371.0,77778.0,12860.083
1789081521.776,66.0,0.0,0.15454163162321277,8418177.0,0.0,8418177.0,10284844.0,77884.0,12865.088
1789081526.780,64.0,0.0,0.15727502102607238,8429733.0,0.0,8429733.0,10299736.0,77993.0,12870.093
1789081531.785,85.0,0.0,0.20164003364171568,8443017.0,0.0,8443017.0,10314051.0,78095.0,12875.097
1789081536.789,66.0,0.0,0.15874684608915057,8454033.0,0.0,8454033.0,10328975.0,78216.0,12880.101
1789081542.773,51.0,0.0,0.11816652649285109,8466777.0,0.0,8466669.0,10345137.0,78349.0,12886.086
1789081547.778,64.0,0.0,0.15475189234650966,8478441.0,0.0,8478441.0,10358959.0,78444.0,12891.091
1789081550.304,84.0,0.0,0.1999579478553406,8490645.0,0.0,8490321.0,10372404.0,78537.0,12896.098
1789081555.309,83.0,0.0,0.1944911690496215,8503497.0,0.0,8503497.0,10387995.0,78657.0,12901.103
1789081560.314,84.0,0.0,0.1999579478553406,8516673.0,0.0,8516673.0,10404223.0,78778.0,12906.108
1789081565.320,51.0,0.0,0.12279226240538266,8526501.0,0.0,8526501.0,10418546.0,78902.0,12911.114
1789081570.325,48.0,0.0,0.12068965517241381,8536437.0,0.0,8536437.0,10431219.0,78997.0,12916.119
1789081575.332,62.0,0.0,0.14339781328847767,8548101.0,0.0,8547993.0,10443792.0,79091.0,12921.126
1789081580.338,73.0,0.0,0.1707317073170732,8561061.0,0.0,8561061.0,10458920.0,79200.0,12926.133
1789081582.846,57.0,0.0,0.13645920941968037,8570781.0,0.0,8570781.0,10472145.0,79306.0,12931.137
1789081587.850,75.0,0.0,0.1764087468460892,8583309.0,0.0,8583309.0,10486093.0,79404.0,12936.141
1789081592.874,87.0,0.0,0.1984861227922624,8596161.0,0.0,8596161.0,10500581.0,79511.0,12941.165
1789081597.880,66.0,0.0,0.16883936080740114,8607177.0,0.0,8607069.0,10516959.0,79634.0,12946.172
1789081602.885,48.0,0.0,0.12342304457527331,8617437.0,0.0,8617329.0,10530414.0,79747.0,12951.176
1789081608.030,80.0,0.0,0.18502943650126158,8632017.0,0.0,8632017.0,10545119.0,79850.0,12956.321
1789081610.535,65.0,0.0,0.14802354920100924,8643789.0,0.0,8643789.0,10560337.0,79974.0,12961.326
1789081615.542,109.0,0.0,0.24116904962153074,8659233.0,0.0,8659125.0,10575399.0,80073.0,12966.332
1789081620.546,255.0,106.0,0.6248948696383516,8681373.0,0.0,8681157.0,10595712.0,80132.0,12971.336
1789081625.550,255.0,254.0,0.5567703952901598,8702109.0,0.0,8701353.0,10615744.0,80324.0,12976.341
1789081630.561,250.0,463.0,0.6408746846089151,8715717.0,0.0,8715609.0,10639938.0,80455.0,12981.351
1789081635.572,256.0,654.0,0.6122792262405383,8735913.0,0.0,8735913.0,10660999.0,80636.0,12986.362
1789081638.093,250.0,808.0,0.5672834314550042,8754597.0,0.0,8754381.0,10682074.0,80815.0,12991.370
1789081643.104,254.0,1008.0,0.6570647603027755,8769501.0,0.0,8769393.0,10706000.0,80949.0,12996.381
1789081648.122,255.0,1163.0,0.5876787216148023,8790669.0,0.0,8790561.0,10726284.0,81144.0,13001.399
1789081653.128,251.0,1329.0,0.5956686291000841,8807409.0,0.0,8806977.0,10748401.0,81303.0,13006.405
1789081658.133,255.0,1497.0,0.6528595458368377,8823717.0,0.0,8823717.0,10771546.0,81450.0,13011.410
1789081663.141,256.0,1646.0,0.5702270815811606,8845317.0,0.0,8845101.0,10791570.0,81649.0,13016.419
1789081668.148,256.0,1846.0,0.6166947014297729,8860977.0,0.0,8860761.0,10814209.0,81794.0,13021.426
1789081670.659,255.0,2055.0,0.6473927670311186,8877717.0,0.0,8877717.0,10837350.0,81950.0,13026.431
1789081675.668,255.0,2182.0,0.5456265769554247,8899965.0,0.0,8899857.0,10856600.0,82156.0,13031.440
1789081680.676,254.0,2380.0,0.6173254835996635,8914329.0,0.0,8914005.0,10880019.0,82290.0,13036.447
1789081685.682,254.0,2557.0,0.6347771236333053,8932149.0,0.0,8931825.0,10902894.0,82455.0,13041.453
1789081690.689,256.0,2669.0,0.5309083263246426,8954613.0,0.0,8954505.0,10922142.0,82661.0,13046.461
1789081695.696,253.0,2871.0,0.6280487804878049,8967681.0,0.0,8967357.0,10946341.0,82785.0,13051.468
1789081698.201,255.0,3016.0,0.6251051303616484,8986365.0,0.0,8986149.0,10968440.0,82956.0,13056.474
1789081703.210,250.0,3145.0,0.5260723296888141,9007749.0,0.0,9007209.0,10988210.0,83159.0,13061.482
1789081708.218,255.0,3327.0,0.6461312026913373,9021141.0,0.0,9020817.0,11012406.0,83278.0,13066.491
1789081713.226,255.0,3489.0,0.6255256518082422,9040473.0,0.0,9040149.0,11034499.0,83457.0,13071.498
1789081718.240,252.0,3580.0,0.5580319596299411,9060345.0,0.0,9060021.0,11054539.0,83644.0,13076.512
1789081723.265,252.0,3782.0,0.648444070647603,9074601.0,0.0,9074277.0,11078727.0,83776.0,13081.538
1789081728.272,255.0,3929.0,0.6019764507989908,9095121.0,0.0,9095121.0,11099529.0,83963.0,13086.545
1789081730.778,246.0,4123.0,0.56959629941127,9112725.0,0.0,9112293.0,11120870.0,84135.0,13091.551
1789081735.797,256.0,4302.0,0.6558031959629942,9128601.0,0.0,9128169.0,11144275.0,84272.0,13096.571
1789081740.824,256.0,4415.0,0.5870479394449117,9149985.0,0.0,9149769.0,11165069.0,84470.0,13101.598
1789081745.895,252.0,4577.0,0.6023969722455845,9166401.0,0.0,9166185.0,11187445.0,84626.0,13106.669
1789081751.056,255.0,4756.0,0.6547518923465097,9183357.0,0.0,9183249.0,11211352.0,84780.0,13111.830
1789081756.102,256.0,4885.0,0.5754835996635829,9205065.0,0.0,9204957.0,11231631.0,84980.0,13116.876
1789081758.631,255.0,5049.0,0.6171152228763668,9220833.0,0.0,9220401.0,11254269.0,85127.0,13121.884
1789081763.641,254.0,5208.0,0.6467619848612279,9237681.0,0.0,9237357.0,11277409.0,85284.0,13126.893
1789081768.666,256.0,5325.0,0.5576114381833474,9259605.0,0.0,9259605.0,11296918.0,85485.0,13131.918
1789081773.677,251.0,5506.0,0.6005046257359126,9274833.0,0.0,9274617.0,11320073.0,85631.0,13136.929
1789081778.700,255.0,5646.0,0.6364592094196804,9292221.0,0.0,9291789.0,11343208.0,85788.0,13141.952
1789081783.718,256.0,5767.0,0.5401597981497057,9314361.0,0.0,9314253.0,11362459.0,85992.0,13146.970
1789081788.728,251.0,5950.0,0.6005046257359126,9330129.0,0.0,9329913.0,11387657.0,86143.0,13151.980
1789081791.646,255.0,6158.0,0.6364592094196804,9347517.0,0.0,9347085.0,11410792.0,86300.0,13157.398
1789081796.659,256.0,6259.0,0.5401597981497057,9369657.0,0.0,9369549.0,11430043.0,86504.0,13162.412
1789081801.667,254.0,6458.0,0.6263666947014297,9383157.0,0.0,9382725.0,11453726.0,86631.0,13167.420
1789081806.674,256.0,6649.0,0.6322539949537427,9401517.0,0.0,9401301.0,11476084.0,86799.0,13172.426
1789081811.683,250.0,6764.0,0.5191337258200168,9423333.0,0.0,9423117.0,11495594.0,87007.0,13177.435
1789081816.691,254.0,6960.0,0.6381412952060554,9436725.0,0.0,9436617.0,11520046.0,87127.0,13182.444
1789081819.211,254.0,7112.0,0.6248948696383516,9455625.0,0.0,9455517.0,11542143.0,87302.0,13187.463
1789081824.224,255.0,7252.0,0.5567703952901598,9476253.0,0.0,9475497.0,11561920.0,87492.0,13192.476
1789081829.232,250.0,7491.0,0.6408746846089151,9489861.0,0.0,9489753.0,11586114.0,87623.0,13197.484
1789081834.243,256.0,7620.0,0.6154331370899916,9510057.0,0.0,9510057.0,11607431.0,87804.0,13202.495
1789081839.256,250.0,7786.0,0.5607653490328006,9529389.0,0.0,9528741.0,11628500.0,87989.0,13207.508
1789081844.281,255.0,7929.0,0.6539108494533221,9545049.0,0.0,9544617.0,11653443.0,88129.0,13212.533
1789081849.615,256.0,8128.0,0.6095458368376787,9565353.0,0.0,9565245.0,11674503.0,88316.0,13217.868
1789081852.123,254.0,8262.0,0.5803195962994112,9583821.0,0.0,9582741.0,11695580.0,88489.0,13222.876
1789081857.131,255.0,8462.0,0.657905803195963,9598833.0,0.0,9598833.0,11719505.0,88627.0,13227.885
1789081862.147,255.0,8591.0,0.5876787216148023,9620109.0,0.0,9620001.0,11740044.0,88824.0,13232.900
1789081867.157,251.0,8739.0,0.5956686291000841,9636849.0,0.0,9636417.0,11762161.0,88983.0,13237.910
1789081872.176,256.0,8899.0,0.6524390243902439,9653157.0,0.0,9653049.0,11785050.0,89129.0,13242.930
1789081877.190,256.0,9035.0,0.5702270815811606,9674757.0,0.0,9674541.0,11805330.0,89329.0,13247.943
1789081879.735,256.0,9214.0,0.6166947014297729,9690417.0,0.0,9690201.0,11827969.0,89474.0,13252.952
1789081884.749,255.0,9396.0,0.6473927670311186,9707157.0,0.0,9707157.0,11851110.0,89630.0,13257.965
1789081889.770,255.0,9506.0,0.5475189234650968,9729513.0,0.0,9729405.0,11870615.0,89837.0,13262.986
1789081894.795,250.0,9567.0,0.6042893187552565,9743985.0,0.0,9743769.0,11894033.0,89976.0,13268.012
1789081899.807,254.0,9515.0,0.6347771236333053,9761589.0,0.0,9761265.0,11916654.0,90135.0,13273.023
1789081904.820,256.0,9423.0,0.5309083263246426,9784053.0,0.0,9783945.0,11935902.0,90341.0,13278.036
1789081907.335,253.0,9401.0,0.6280487804878049,9797121.0,0.0,9796797.0,11960101.0,90465.0,13283.050
1789081912.345,255.0,9344.0,0.6269974768713205,9815913.0,0.0,9815805.0,11982455.0,90637.0,13288.059
1789081917.365,254.0,9268.0,0.5321698906644239,9837837.0,0.0,9837189.0,12002220.0,90841.0,13293.080
1789081922.382,250.0,9256.0,0.6309924306139614,9850689.0,0.0,9850581.0,12026421.0,90964.0,13298.096
1789081927.394,255.0,9189.0,0.6255256518082422,9869913.0,0.0,9869589.0,12048259.0,91137.0,13303.109
1789081932.404,249.0,9112.0,0.5464676198486123,9890217.0,0.0,9889785.0,12068551.0,91331.0,13308.119
1789081937.415,252.0,9109.0,0.648444070647603,9904041.0,0.0,9903717.0,12092487.0,91456.0,13313.130
1789081939.925,255.0,9030.0,0.6036585365853658,9924669.0,0.0,9924561.0,12113544.0,91644.0,13318.140
1789081944.935,254.0,8975.0,0.5803195962994112,9943245.0,0.0,9942165.0,12134876.0,91817.0,13323.150
1789081949.945,254.0,8930.0,0.650336417157275,9958041.0,0.0,9958041.0,12158291.0,91954.0,13328.160
1789081954.957,256.0,8832.0,0.5870479394449117,9979425.0,0.0,9979209.0,12178829.0,92150.0,13333.172
1789081959.967,254.0,8786.0,0.6101766190075694,9995625.0,0.0,9995085.0,12200951.0,92302.0,13338.181
1789081964.977,255.0,8737.0,0.6473927670311186,10012473.0,0.0,10012041.0,12224091.0,92457.0,13343.191
