t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789165199.318,0.0,0.0,0.0,8629785.0,768.0,8629785.0,10548912.0,79916.0,0.0,,,,8880.337
1789165204.337,0.0,0.0,0.0,8629785.0,768.0,8629785.0,10548912.0,79916.0,0.0,,,,8885.356
1789165209.341,90.0,0.0,0.1957527333894029,8639505.0,768.0,8639397.0,10553485.0,79916.0,0.0,,,,8890.360
1789165214.346,161.0,0.0,0.3708999158957107,8657865.0,768.0,8657865.0,10571605.0,80015.0,0.0,,,,8895.365
1789165216.875,197.0,0.0,0.47287636669470146,8675253.0,768.0,8675253.0,10591686.0,80140.0,0.0,,,,8900.378
1789165221.880,191.0,0.0,0.45185029436501256,8691993.0,768.0,8691561.0,10612036.0,80301.0,0.0,,,,8905.382
1789165226.889,221.0,0.0,0.5054667788057191,8710569.0,768.0,8709921.0,10631516.0,80443.0,0.0,,,,8910.391
1789165231.897,253.0,10.0,0.6255256518082422,8726985.0,768.0,8726877.0,10652621.0,80563.0,0.0,,,,8915.400
1789165236.903,255.0,35.0,0.5984020185029437,8745561.0,768.0,8745453.0,10672927.0,80733.0,0.0,,,,8920.405
1789165241.915,254.0,46.0,0.597771236333053,8762733.0,768.0,8762733.0,10694016.0,80893.0,0.0,,,,8925.417
1789165244.417,254.0,61.0,0.597771236333053,8779905.0,768.0,8779473.0,10715105.0,81052.0,0.0,,,,8930.423
1789165249.424,255.0,107.0,0.5965096719932717,8797293.0,768.0,8796969.0,10735936.0,81212.0,0.0,,,,8935.430
1789165254.434,252.0,135.0,0.6066021867115223,8813601.0,768.0,8813061.0,10757289.0,81366.0,0.0,,,,8940.440
1789165259.439,255.0,159.0,0.5944070647603028,8831637.0,768.0,8831421.0,10777858.0,81530.0,0.0,,,,8945.445
1789165264.446,255.0,199.0,0.6129100084104289,8848053.0,768.0,8847405.0,10799210.0,81682.0,0.0,,,,8950.452
1789165269.457,255.0,211.0,0.6185870479394449,8864685.0,768.0,8864361.0,10820048.0,81836.0,0.0,,,,8955.463
1789165274.466,254.0,213.0,0.5946173254835997,8882829.0,768.0,8882613.0,10840616.0,82005.0,0.0,,,,8960.472
1789165276.974,255.0,234.0,0.6021867115222876,8899785.0,768.0,8899461.0,10861707.0,82161.0,0.0,,,,8965.480
1789165282.268,252.0,279.0,0.5946173254835997,8917713.0,768.0,8917605.0,10883813.0,82330.0,0.0,,,,8970.774
1789165287.274,255.0,294.0,0.5965096719932717,8935533.0,768.0,8935209.0,10904896.0,82492.0,0.0,,,,8975.780
1789165292.287,252.0,342.0,0.6066021867115223,8951841.0,768.0,8951301.0,10926249.0,82646.0,0.0,,,,8980.793
1789165297.295,255.0,358.0,0.5944070647603028,8969877.0,768.0,8969661.0,10946818.0,82810.0,0.0,,,,8985.801
1789165302.307,255.0,391.0,0.6129100084104289,8986293.0,768.0,8985645.0,10968170.0,82962.0,0.0,,,,8990.814
1789165304.820,256.0,446.0,0.6230025231286795,9003033.0,768.0,9002925.0,10989263.0,83116.0,0.0,,,,8995.818
1789165309.826,254.0,462.0,0.5946173254835997,9021069.0,864.0,9020853.0,11009576.0,83285.0,0.0,,,,9000.825
1789165314.834,255.0,516.0,0.6036585365853658,9038133.0,864.0,9038025.0,11030922.0,83442.0,0.0,,,,9005.833
1789165319.847,254.0,518.0,0.6002943650126156,9055197.0,864.0,9054765.0,11051756.0,83601.0,0.0,,,,9010.845
1789165324.851,253.0,545.0,0.5927249789739277,9072477.0,864.0,9072153.0,11072588.0,83762.0,0.0,,,,9015.850
1789165329.856,254.0,567.0,0.6162741799831791,9088893.0,864.0,9088677.0,11094196.0,83913.0,0.0,,,,9020.855
1789165334.867,254.0,566.0,0.5944070647603028,9107037.0,864.0,9106605.0,11114764.0,84081.0,0.0,,,,9025.866
1789165337.388,255.0,585.0,0.6114381833473508,9123561.0,864.0,9123129.0,11135859.0,84233.0,0.0,,,,9030.874
1789165342.394,255.0,610.0,0.6124894869638351,9140733.0,864.0,9140517.0,11156948.0,84392.0,0.0,,,,9035.880
1789165347.408,255.0,623.0,0.5954583683767872,9158661.0,864.0,9158337.0,11177518.0,84558.0,0.0,,,,9040.895
1789165352.413,254.0,671.0,0.5988225399495375,9175617.0,864.0,9175185.0,11198865.0,84716.0,0.0,,,,9045.899
1789165357.418,254.0,704.0,0.603448275862069,9192465.0,864.0,9192249.0,11219701.0,84872.0,0.0,,,,9050.904
1789165362.423,255.0,705.0,0.601555929352397,9209961.0,864.0,9209205.0,11240787.0,85033.0,0.0,,,,9055.909
1789165364.921,253.0,761.0,0.6160639192598822,9226053.0,864.0,9225729.0,11262142.0,85184.0,0.0,,,,9060.916
1789165369.926,256.0,787.0,0.6055508830950378,9244089.0,864.0,9243765.0,11282455.0,85348.0,0.0,,,,9065.920
1789165374.931,256.0,805.0,0.6082842724978974,9261261.0,864.0,9261153.0,11303800.0,85507.0,0.0,,,,9070.926
1789165379.945,255.0,832.0,0.605340622371741,9278433.0,864.0,9278325.0,11324633.0,85667.0,0.0,,,,9075.939
1789165384.949,256.0,877.0,0.5984020185029437,9295929.0,864.0,9295605.0,11345207.0,85828.0,0.0,,,,9080.944
1789165389.954,250.0,888.0,0.5931455004205215,9312453.0,864.0,9312237.0,11366558.0,85987.0,0.0,,,,9085.949
1789165394.965,256.0,921.0,0.605130361648444,9330057.0,864.0,9329949.0,11387387.0,86144.0,0.0,,,,9090.960
1789165397.468,255.0,933.0,0.6112279226240538,9346905.0,864.0,9346797.0,11408735.0,86301.0,0.0,,,,9095.966
1789165402.475,253.0,950.0,0.6227922624053827,9363213.0,864.0,9362889.0,11430088.0,86454.0,0.0,,,,9100.973
1789165407.480,254.0,952.0,0.5967199327165685,9381573.0,864.0,9381465.0,11450398.0,86623.0,0.0,,,,9105.978
1789165412.486,256.0,958.0,0.6044995794785535,9398853.0,864.0,9398637.0,11471486.0,86781.0,0.0,,,,9110.983
1789165417.492,254.0,990.0,0.597771236333053,9415809.0,864.0,9415377.0,11492321.0,86940.0,0.0,,,,9115.989
1789165422.497,255.0,1003.0,0.5965096719932717,9433197.0,864.0,9432873.0,11513152.0,87100.0,0.0,,,,9120.994
1789165425.000,255.0,1011.0,0.6116484440706476,9449937.0,864.0,9449505.0,11534757.0,87255.0,0.0,,,,9126.001
1789165430.018,255.0,1052.0,0.5969301934398654,9467649.0,864.0,9467541.0,11555329.0,87419.0,0.0,,,,9131.019
1789165435.027,250.0,1095.0,0.5984020185029437,9484065.0,864.0,9483957.0,11576681.0,87576.0,0.0,,,,9136.028
1789165440.032,254.0,1097.0,0.6204793944491169,9500697.0,864.0,9500697.0,11597775.0,87726.0,0.0,,,,9141.034
1789165445.039,253.0,1101.0,0.5925147182506307,9518949.0,864.0,9518733.0,11618086.0,87896.0,0.0,,,,9146.041
