t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789224645.096,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,0.0,,,,5000.921
1789224650.108,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,0.0,,,,5005.933
1789224655.126,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,0.0,,,,5010.951
1789224660.133,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,0.0,,,,5015.958
1789224665.198,44.0,0.0,0.10365853658536583,19569.0,0.0,19569.0,21340.0,140.0,0.0,,,,5021.023
1789224670.215,77.0,0.0,0.18818334735071485,32205.0,0.0,31881.0,35051.0,224.0,0.0,,,,5026.040
1789224675.226,84.0,0.0,0.20626576955424725,44949.0,0.0,44841.0,50218.0,335.0,0.0,,,,5031.051
1789224677.745,76.0,0.0,0.1793523969722456,57585.0,0.0,57477.0,65572.0,460.0,0.0,,,,5036.057
1789224682.752,86.0,0.0,0.2081581160639192,70221.0,0.0,70005.0,80706.0,567.0,0.0,,,,5041.065
1789224687.764,103.0,0.0,0.2558873002523129,83937.0,0.0,83829.0,96941.0,677.0,0.0,,,,5046.077
1789224692.768,65.0,0.0,0.16778805719091672,95061.0,0.0,95061.0,113224.0,818.0,0.0,,,,5051.081
1789224697.773,73.0,0.0,0.17956265769554247,107049.0,0.0,107049.0,126752.0,921.0,0.0,,,,5056.086
1789224702.781,62.0,0.0,0.14928511354079055,117849.0,0.0,117741.0,140357.0,1032.0,0.0,,,,5061.094
1789224705.285,60.0,0.0,0.13961312026913375,128109.0,0.0,128109.0,152738.0,1129.0,0.0,,,,5066.109
1789224710.290,76.0,0.0,0.17872161480235493,140961.0,0.0,140961.0,167461.0,1232.0,0.0,,,,5071.115
1789224715.298,82.0,0.0,0.20206055508830956,152841.0,0.0,152841.0,182289.0,1336.0,0.0,,,,5076.122
1789224720.374,75.0,0.0,0.18502943650126158,165153.0,0.0,165045.0,197761.0,1457.0,0.0,,,,5081.199
1789224725.381,34.0,0.0,0.09608915054667788,177357.0,0.0,177249.0,216042.0,1611.0,0.0,,,,5086.205
1789224731.535,64.0,0.0,0.1501261564339781,192261.0,0.0,192261.0,230981.0,1719.0,0.0,,,,5092.359
1789224736.546,77.0,0.0,0.18839360807401173,205113.0,0.0,205005.0,246392.0,1825.0,0.0,,,,5097.370
1789224739.056,62.0,0.0,0.14529015979814974,215697.0,0.0,215697.0,259690.0,1938.0,0.0,,,,5102.381
1789224744.064,62.0,0.0,0.14676198486122793,226929.0,0.0,226821.0,273622.0,2042.0,0.0,,,,5107.389
1789224749.072,62.0,0.0,0.14360807401177456,237837.0,0.0,237837.0,286638.0,2143.0,0.0,,,,5112.397
1789224754.083,58.0,0.0,0.1417157275021026,248961.0,0.0,248745.0,301092.0,2250.0,0.0,,,,5117.408
1789224759.096,98.0,0.0,0.22813288477712368,263433.0,0.0,263109.0,315548.0,2344.0,0.0,,,,5122.422
1789224764.102,71.0,0.0,0.17577796467619844,274665.0,0.0,274557.0,331937.0,2475.0,0.0,,,,5127.428
1789224766.629,57.0,0.0,0.12678721614802357,285897.0,0.0,285681.0,345412.0,2593.0,0.0,,,,5132.435
1789224771.639,58.0,0.0,0.1375105130361648,295617.0,0.0,295509.0,357829.0,2682.0,0.0,,,,5137.445
1789224776.651,67.0,0.0,0.1583263246425568,307497.0,0.0,307281.0,371684.0,2783.0,0.0,,,,5142.457
1789224781.745,66.0,0.0,0.159798149705635,319161.0,0.0,319053.0,386289.0,2892.0,0.0,,,,5147.550
1789224786.751,67.0,0.0,0.1555929352396972,331473.0,0.0,331365.0,400852.0,3005.0,0.0,,,,5152.557
1789224791.759,75.0,0.0,0.16862910008410426,344649.0,0.0,344649.0,415896.0,3119.0,0.0,,,,5157.564
1789224796.769,71.0,0.0,0.1679983179142136,356961.0,0.0,356853.0,431817.0,3237.0,0.0,,,,5162.575
1789224799.298,68.0,0.0,0.1667367535744323,368301.0,0.0,368193.0,446416.0,3345.0,0.0,,,,5167.588
1789224804.318,74.0,0.0,0.17598822539949532,381477.0,0.0,381477.0,461777.0,3461.0,0.0,,,,5172.608
1789224809.326,70.0,0.0,0.15811606391925992,394977.0,0.0,394977.0,477912.0,3590.0,0.0,,,,5177.616
1789224814.332,74.0,0.0,0.17703952901597986,407505.0,0.0,407505.0,493606.0,3702.0,0.0,,,,5182.622
1789224819.343,86.0,0.0,0.20731707317073167,420249.0,0.0,420249.0,508598.0,3808.0,0.0,,,,5187.633
1789224824.347,55.0,0.0,0.1320437342304458,430941.0,0.0,430941.0,523435.0,3938.0,0.0,,,,5192.637
1789224827.089,48.0,0.0,0.11606391925988224,441741.0,0.0,441741.0,537142.0,4045.0,0.0,,,,5197.873
1789224832.094,78.0,0.0,0.18166526492851132,454593.0,0.0,454593.0,550535.0,4134.0,0.0,,,,5202.877
1789224837.103,54.0,0.0,0.12846930193439865,465501.0,0.0,465501.0,565723.0,4259.0,0.0,,,,5207.887
