timestamp_iso,t_s,power_w,util_gpu_pct,mem_used_mib,clocks_sm_mhz,temp_c,phase
2026-09-12T02:21:38.190+00:00,0.000,114.383,0,21946.3,2700,52,measure
2026-09-12T02:21:39.190+00:00,1.001,94.155,0,21946.3,2700,51,measure
2026-09-12T02:21:37.708+00:00,2.003,69.541,0,21946.3,390,50,measure
2026-09-12T02:21:38.711+00:00,3.005,54.449,0,21946.3,300,49,measure
2026-09-12T02:21:39.706+00:00,4.001,37.605,0,21946.3,225,48,measure
2026-09-12T02:21:40.710+00:00,5.005,30.855,0,21946.3,210,48,measure
2026-09-12T02:21:41.706+00:00,6.000,25.345,0,21946.3,210,48,measure
2026-09-12T02:21:42.718+00:00,7.008,22.562,0,21946.3,210,47,measure
2026-09-12T02:21:43.709+00:00,8.002,148.795,99,21946.3,2700,54,measure
2026-09-12T02:21:44.705+00:00,9.000,328.787,99,21946.3,2700,60,measure
2026-09-12T02:21:45.706+00:00,10.001,336.529,99,21946.3,2700,59,measure
2026-09-12T02:21:46.716+00:00,11.000,340.372,99,21946.3,2685,60,measure
2026-09-12T02:21:47.707+00:00,12.000,376.456,99,21946.3,2685,65,measure
2026-09-12T02:21:48.708+00:00,13.001,408.667,99,21946.3,2685,65,measure
2026-09-12T02:21:49.706+00:00,14.000,418.97,99,21946.3,2685,66,measure
2026-09-12T02:21:50.705+00:00,15.000,413.974,99,21946.3,2685,64,measure
2026-09-12T02:21:51.709+00:00,16.003,376.713,99,21946.3,2685,63,measure
2026-09-12T02:21:52.706+00:00,17.001,342.156,99,21946.3,2685,60,measure
2026-09-12T02:21:53.712+00:00,18.002,348.387,99,21946.3,2685,60,measure
2026-09-12T02:21:54.788+00:00,19.083,362.953,99,21946.3,2685,64,measure
2026-09-12T02:21:55.716+00:00,20.010,374.141,99,21946.3,2685,62,measure
2026-09-12T02:21:56.722+00:00,21.015,392.73,99,21946.3,2685,67,measure
2026-09-12T02:21:57.728+00:00,22.022,393.168,99,21946.3,2685,64,measure
2026-09-12T02:21:58.743+00:00,23.038,375.939,99,21946.3,2685,62,measure
2026-09-12T02:21:59.707+00:00,24.000,361.848,99,21946.3,2685,62,measure
2026-09-12T02:22:00.708+00:00,25.003,351.504,99,21946.3,2685,62,measure
2026-09-12T02:22:01.715+00:00,26.000,355.828,99,21946.3,2685,62,measure
2026-09-12T02:22:02.709+00:00,27.002,374.445,99,21946.3,2685,62,measure
2026-09-12T02:22:03.705+00:00,28.000,371.144,99,21946.3,2685,65,measure
2026-09-12T02:22:04.706+00:00,29.001,370.834,99,21946.3,2685,64,measure
2026-09-12T02:22:05.707+00:00,30.000,379.215,99,21946.3,2685,65,measure
2026-09-12T02:22:06.709+00:00,31.005,393.23,99,21946.3,2685,66,measure
2026-09-12T02:22:07.708+00:00,32.003,410.339,99,21946.3,2685,66,measure
2026-09-12T02:22:08.708+00:00,33.002,414.449,99,21946.3,2685,66,measure
2026-09-12T02:22:09.706+00:00,34.002,414.64,99,21946.3,2685,66,measure
2026-09-12T02:22:08.224+00:00,35.001,383.711,99,21946.3,2685,64,measure
2026-09-12T02:22:09.226+00:00,36.000,372.084,99,21946.3,2685,63,measure
2026-09-12T02:22:10.236+00:00,37.006,371.549,99,21946.3,2685,65,measure
2026-09-12T02:22:11.226+00:00,38.002,371.796,99,21946.3,2685,65,measure
2026-09-12T02:22:12.225+00:00,39.001,368.343,99,21946.3,2685,65,measure
2026-09-12T02:22:13.225+00:00,40.002,366.389,99,21946.3,2685,64,measure
2026-09-12T02:22:14.224+00:00,41.001,357.685,99,21946.3,2685,62,measure
2026-09-12T02:22:15.230+00:00,42.001,352.21,99,21946.3,2685,64,measure
2026-09-12T02:22:16.226+00:00,43.000,350.822,99,21946.3,2685,62,measure
2026-09-12T02:22:17.224+00:00,44.000,365.769,99,21946.3,2685,64,measure
2026-09-12T02:22:18.224+00:00,45.000,375.102,99,21946.3,2685,67,measure
2026-09-12T02:22:19.224+00:00,46.001,371.392,99,21946.3,2685,65,measure
2026-09-12T02:22:20.224+00:00,47.000,374.071,99,21946.3,2685,65,measure
2026-09-12T02:22:21.226+00:00,48.001,375.616,99,21946.3,2685,65,measure
2026-09-12T02:22:22.226+00:00,49.001,369.789,99,21946.3,2685,65,measure
2026-09-12T02:22:23.225+00:00,50.002,385.236,99,21946.3,2685,67,measure
2026-09-12T02:22:24.224+00:00,51.001,407.551,99,21946.3,2685,67,measure
2026-09-12T02:22:25.225+00:00,52.000,388.09,99,21946.3,2685,67,measure
2026-09-12T02:22:26.224+00:00,53.000,374.3,99,21946.3,2685,66,measure
2026-09-12T02:22:27.226+00:00,54.001,366.614,99,21946.3,2685,64,measure
2026-09-12T02:22:28.226+00:00,55.001,360.806,99,21946.3,2685,65,measure
2026-09-12T02:22:29.256+00:00,56.000,365.096,99,21946.3,2685,65,measure
2026-09-12T02:22:30.249+00:00,57.000,363.371,99,21946.3,2685,63,measure
2026-09-12T02:22:31.237+00:00,58.006,368.467,99,21946.3,2685,64,measure
2026-09-12T02:22:32.229+00:00,59.004,350.211,99,21946.3,2685,63,measure
2026-09-12T02:22:33.227+00:00,60.000,367.238,99,21946.3,2685,67,measure
2026-09-12T02:22:34.266+00:00,61.000,369.318,99,21946.3,2685,65,measure
2026-09-12T02:22:35.225+00:00,62.001,375.352,99,21946.3,2685,64,measure
2026-09-12T02:22:36.224+00:00,63.001,394.231,99,21946.3,2685,65,measure
2026-09-12T02:22:37.224+00:00,64.001,393.364,99,21946.3,2685,65,measure
2026-09-12T02:22:38.224+00:00,65.000,394.742,99,21946.3,2685,66,measure
2026-09-12T02:22:39.264+00:00,66.008,388.607,99,21946.3,2685,68,measure
2026-09-12T02:22:37.747+00:00,67.003,385.093,99,21946.3,2685,68,measure
2026-09-12T02:22:38.762+00:00,68.004,365.052,99,21946.3,2685,67,measure
2026-09-12T02:22:39.747+00:00,69.001,377.996,99,21946.3,2685,66,measure
2026-09-12T02:22:40.744+00:00,70.001,385.602,99,21946.3,2685,67,measure
2026-09-12T02:22:41.745+00:00,71.001,371.614,99,21946.3,2685,65,measure
2026-09-12T02:22:42.746+00:00,72.001,357.905,99,21946.3,2685,64,measure
2026-09-12T02:22:43.745+00:00,73.000,362.25,99,21946.3,2685,64,measure
2026-09-12T02:22:44.752+00:00,74.000,368.689,99,21946.3,2685,63,measure
2026-09-12T02:22:45.744+00:00,75.000,361.68,99,21946.3,2685,64,measure
2026-09-12T02:22:46.796+00:00,76.000,351.906,99,21946.3,2685,63,measure
2026-09-12T02:22:47.745+00:00,77.001,371.494,99,21946.3,2685,64,measure
2026-09-12T02:22:48.746+00:00,78.001,358.537,99,21946.3,2685,63,measure
2026-09-12T02:22:49.745+00:00,79.000,366.362,99,21946.3,2685,64,measure
2026-09-12T02:22:50.744+00:00,80.000,361.33,99,21946.3,2685,64,measure
2026-09-12T02:22:51.744+00:00,81.001,365.871,99,21946.3,2685,64,measure
2026-09-12T02:22:52.744+00:00,82.000,362.054,99,21946.3,2685,67,measure
2026-09-12T02:22:53.746+00:00,83.000,365.701,99,21946.3,2685,63,measure
2026-09-12T02:22:54.745+00:00,84.000,377.864,99,21946.3,2685,65,measure
2026-09-12T02:22:55.745+00:00,85.001,379.018,99,21946.3,2685,65,measure
2026-09-12T02:22:56.744+00:00,86.000,384.425,99,21946.3,2685,66,measure
2026-09-12T02:22:57.744+00:00,87.000,375.03,99,21946.3,2685,66,measure
2026-09-12T02:22:58.769+00:00,88.001,370.857,99,21946.3,2685,63,measure
2026-09-12T02:22:59.762+00:00,89.000,371.629,99,21946.3,2685,64,measure
2026-09-12T02:23:00.746+00:00,90.000,365.055,99,21946.3,2685,63,measure
2026-09-12T02:23:01.744+00:00,91.001,381.425,99,21946.3,2685,65,measure
2026-09-12T02:23:02.744+00:00,92.000,390.3,99,21946.3,2685,69,measure
2026-09-12T02:23:03.744+00:00,93.000,401.805,99,21946.3,2685,68,measure
2026-09-12T02:23:04.768+00:00,94.000,375.407,99,21946.3,2685,64,measure
2026-09-12T02:23:05.745+00:00,95.000,372.896,99,21946.3,2670,64,measure
2026-09-12T02:23:06.746+00:00,96.001,366.311,99,21946.3,2685,64,measure
2026-09-12T02:23:07.744+00:00,97.000,355.66,99,21946.3,2685,65,measure
2026-09-12T02:23:08.744+00:00,98.001,358.001,99,21946.3,2685,63,measure
2026-09-12T02:23:07.266+00:00,99.001,358.262,99,21946.3,2685,66,measure
2026-09-12T02:23:08.266+00:00,100.000,371.813,99,21946.3,2685,66,measure
2026-09-12T02:23:09.265+00:00,101.001,366.891,99,21946.3,2685,67,measure
2026-09-12T02:23:10.268+00:00,102.001,374.274,99,21946.3,2685,68,measure
2026-09-12T02:23:11.264+00:00,103.000,373.853,99,21946.3,2685,64,measure
2026-09-12T02:23:12.264+00:00,104.001,360.517,99,21946.3,2685,64,measure
2026-09-12T02:23:13.275+00:00,105.001,373.349,99,21946.3,2685,65,measure
2026-09-12T02:23:14.264+00:00,106.001,357.657,99,21946.3,2685,63,measure
2026-09-12T02:23:15.265+00:00,107.000,361.632,99,21946.3,2685,64,measure
2026-09-12T02:23:16.265+00:00,108.001,355.78,99,21946.3,2685,68,measure
2026-09-12T02:23:17.296+00:00,109.000,358.078,99,21946.3,2685,65,measure
2026-09-12T02:23:18.264+00:00,110.001,372.414,99,21946.3,2685,66,measure
2026-09-12T02:23:19.270+00:00,111.006,397.789,99,21946.3,2670,68,measure
2026-09-12T02:23:20.264+00:00,112.001,410.554,99,21946.3,2685,67,measure
2026-09-12T02:23:21.266+00:00,113.001,385.838,99,21946.3,2685,65,measure
2026-09-12T02:23:22.267+00:00,114.001,388.985,99,21946.3,2685,67,measure
2026-09-12T02:23:23.267+00:00,115.000,386.136,99,21946.3,2685,68,measure
2026-09-12T02:23:24.264+00:00,116.001,381.58,99,21946.3,2670,64,measure
2026-09-12T02:23:25.264+00:00,117.000,381.772,99,21946.3,2685,67,measure
2026-09-12T02:23:26.314+00:00,118.001,371.146,99,21946.3,2685,67,measure
2026-09-12T02:23:27.265+00:00,119.000,365.964,99,21946.3,2685,64,measure
2026-09-12T02:23:28.266+00:00,120.000,363.972,99,21946.3,2685,66,measure
2026-09-12T02:23:29.265+00:00,121.001,366.047,99,21946.3,2685,64,measure
2026-09-12T02:23:30.264+00:00,122.000,378.399,99,21946.3,2685,65,measure
2026-09-12T02:23:31.264+00:00,123.001,365.205,99,21946.3,2685,66,measure
2026-09-12T02:23:32.264+00:00,124.000,368.816,99,21946.3,2685,67,measure
2026-09-12T02:23:33.265+00:00,125.000,372.321,99,21946.3,2685,65,measure
2026-09-12T02:23:34.266+00:00,126.001,387.593,99,21946.3,2685,68,measure
2026-09-12T02:23:35.265+00:00,127.000,392.285,99,21946.3,2685,65,measure
2026-09-12T02:23:36.266+00:00,128.000,404.412,99,21946.3,2685,65,measure
2026-09-12T02:23:37.266+00:00,129.000,382.934,99,21946.3,2685,65,measure
2026-09-12T02:23:38.264+00:00,130.000,366.981,99,21946.3,2685,65,measure
2026-09-12T02:23:36.785+00:00,131.002,365.803,99,21946.3,2685,65,measure
2026-09-12T02:23:37.785+00:00,132.000,385.653,99,21946.3,2685,68,measure
2026-09-12T02:23:38.782+00:00,133.000,396.558,99,21946.3,2685,68,measure
2026-09-12T02:23:39.782+00:00,134.000,395.953,99,21946.3,2685,68,measure
2026-09-12T02:23:40.814+00:00,135.000,387.588,99,21946.3,2685,67,measure
2026-09-12T02:23:41.782+00:00,136.000,375.456,99,21946.3,2685,69,measure
2026-09-12T02:23:42.784+00:00,137.001,371.04,99,21946.3,2685,65,measure
2026-09-12T02:23:43.784+00:00,138.002,368.488,99,21946.3,2685,67,measure
2026-09-12T02:23:44.782+00:00,139.001,357.406,99,21946.3,2685,65,measure
2026-09-12T02:23:45.784+00:00,140.003,376.792,99,21946.3,2685,65,measure
2026-09-12T02:23:46.782+00:00,141.001,376.058,99,21946.3,2685,67,measure
2026-09-12T02:23:47.782+00:00,142.000,384.07,99,21946.3,2685,70,measure
2026-09-12T02:23:48.783+00:00,143.000,377.878,99,21946.3,2685,67,measure
2026-09-12T02:23:49.784+00:00,144.000,372.944,99,21946.3,2685,65,measure
2026-09-12T02:23:50.782+00:00,145.000,371.965,99,21946.3,2685,65,measure
2026-09-12T02:23:51.782+00:00,146.001,376.056,99,21946.3,2685,65,measure
2026-09-12T02:23:52.786+00:00,147.000,380.973,99,21946.3,2685,64,measure
