t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789195401.793,0,0,1548,1548,0,0,0,0,41584.430
1789195404.292,0,0,1548,1548,0,0,0,0,41589.437
1789195409.295,5,0,1571,1566,0,0,0,0,41594.440
1789195414.296,1,0,1582,1581,0,0,0,0,41599.441
1789195419.298,9,0,1608,1599,0,0,0,0,41604.443
1789195424.299,6,0,1633,1627,0,0,0,0,41609.444
1789195429.300,2,0,1645,1643,0,0,0,0,41614.445
1789195431.812,5,0,1672,1667,0,0,0,0,41619.446
1789195436.813,9,0,1697,1688,0,0,0,0,41624.446
1789195441.815,4,0,1718,1714,0,0,0,0,41629.448
1789195446.816,2,0,1732,1730,0,0,0,0,41634.450
1789195451.818,3,0,1755,1752,0,0,0,0,41639.451
1789195456.820,7,0,1775,1768,0,0,0,0,41644.453
1789195459.340,3,0,1790,1787,0,0,0,0,41649.454
1789195464.342,6,0,1810,1804,0,0,0,0,41654.456
1789195469.343,6,0,1834,1828,0,0,0,0,41659.457
1789195474.372,7,0,1862,1855,0,0,0,0,41664.486
1789195479.443,2,0,1883,1881,0,0,0,0,41669.557
1789195484.443,4,0,1911,1907,0,0,0,0,41674.557
1789195489.445,5,0,1937,1932,0,0,0,0,41679.559
1789195491.958,6,0,1955,1949,0,0,0,0,41684.560
1789195497.058,9,0,1985,1976,0,0,0,0,41689.660
1789195502.093,4,0,2003,1999,0,0,0,0,41694.695
1789195507.377,5,0,2024,2019,0,0,0,0,41699.979
1789195512.419,9,0,2048,2039,0,0,0,0,41705.021
1789195517.561,4,0,2067,2063,0,0,0,0,41710.163
1789195520.104,10,0,2096,2086,0,0,0,0,41715.200
1789195525.106,5,0,2124,2119,0,0,0,0,41720.201
1789195530.107,8,0,2153,2145,0,0,0,0,41725.202
1789195535.146,8,0,2179,2171,0,0,0,0,41730.242
1789195540.149,3,0,2196,2193,0,0,0,0,41735.244
1789195545.161,3,0,2211,2208,0,0,0,0,41740.257
1789195550.168,2,0,2231,2229,0,0,0,0,41745.264
1789195552.723,9,0,2260,2251,0,0,0,0,41750.298
1789195557.753,3,0,2283,2280,0,0,0,0,41755.329
1789195562.754,9,0,2311,2302,0,0,0,0,41760.329
1789195567.756,2,0,2333,2331,0,0,0,0,41765.331
1789195572.757,6,0,2355,2349,0,0,0,0,41770.332
1789195577.758,9,0,2390,2381,0,0,0,0,41775.333
1789195580.278,3,0,2410,2407,0,0,0,0,41780.334
1789195585.279,5,0,2429,2424,0,0,0,0,41785.335
1789195590.280,5,0,2450,2445,0,0,0,0,41790.336
1789195595.281,11,0,2477,2466,0,0,0,0,41795.337
1789195600.282,4,0,2500,2496,0,0,0,0,41800.338
1789195605.283,8,0,2527,2519,0,0,0,0,41805.339
1789195610.284,2,0,2540,2538,0,0,0,0,41810.340
1789195612.830,9,0,2568,2559,0,0,0,0,41815.364
1789195617.846,7,0,2596,2589,0,0,0,0,41820.380
1789195622.847,4,0,2623,2619,0,0,0,0,41825.381
1789195627.848,7,0,2647,2640,0,0,0,0,41830.383
1789195632.867,6,0,2675,2669,0,0,0,0,41835.401
1789195637.868,3,0,2695,2692,0,0,0,0,41840.402
1789195640.386,5,0,2721,2716,0,0,0,0,41845.403
1789195645.437,1,0,2743,2742,0,0,0,0,41850.455
1789195650.496,8,0,2765,2757,0,0,0,0,41855.513
1789195655.505,7,0,2791,2784,0,0,0,0,41860.522
1789195660.506,5,0,2812,2807,0,0,0,0,41865.524
1789195665.508,4,0,2828,2824,0,0,0,0,41870.525
1789195668.036,8,0,2853,2845,0,0,0,0,41875.534
1789195673.046,3,0,2879,2876,0,0,0,0,41880.544
1789195678.047,3,0,2897,2894,0,0,0,0,41885.545
1789195683.049,5,0,2920,2915,0,0,0,0,41890.546
1789195688.050,6,0,2942,2936,0,0,0,0,41895.548
1789195693.052,5,0,2964,2959,0,0,0,0,41900.549
1789195698.058,0,0,2976,2976,0,0,0,0,41905.556
1789195700.705,0,0,2976,2976,0,0,0,0,41910.686
