t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1788995422.640,0.0,0.0,0.0,2511801.0,384.0,2511801.0,3070716.0,23263.0
1788995427.745,0.0,0.0,0.0,2511801.0,384.0,2511801.0,3070716.0,23263.0
1788995432.795,32.0,0.0,0.0556187998048463,2516985.0,384.0,2516985.0,3074632.0,23279.0
1788995435.220,60.0,0.0,0.10814766628720118,2529405.0,384.0,2529405.0,3088025.0,23366.0
1788995440.368,46.0,0.0,0.07887461375833471,2541285.0,384.0,2541069.0,3103094.0,23490.0
1788995445.374,83.0,0.0,0.1541714099853635,2555109.0,384.0,2554785.0,3118318.0,23581.0
1788995450.379,45.0,0.0,0.08277768742885017,2565909.0,384.0,2565585.0,3133867.0,23719.0
1788995455.384,65.0,0.0,0.11774272239388517,2578545.0,384.0,2578545.0,3147869.0,23816.0
1788995460.389,48.0,0.0,0.08619287689055133,2589885.0,384.0,2589777.0,3162811.0,23938.0
1788995462.764,70.0,0.0,0.1239225890388681,2603493.0,384.0,2603493.0,3177624.0,24042.0
1788995467.769,41.0,0.0,0.0736705155309807,2614185.0,384.0,2614185.0,3192949.0,24170.0
1788995472.776,27.0,0.0,0.051553098064725966,2624121.0,384.0,2624013.0,3206381.0,24276.0
1788995477.780,58.0,0.0,0.1048951048951049,2636109.0,384.0,2636109.0,3218591.0,24356.0
1788995482.785,89.0,0.0,0.16360383802244272,2649501.0,384.0,2649393.0,3233085.0,24449.0
1788995487.798,54.0,0.0,0.099528378598146,2660517.0,384.0,2660517.0,3248840.0,24586.0
1788995490.189,63.0,0.0,0.1196942592291429,2672829.0,384.0,2672829.0,3263731.0,24691.0
1788995495.193,98.0,0.0,0.19092535371605135,2686437.0,384.0,2686437.0,3278628.0,24782.0
1788995500.204,88.0,0.0,0.15498455033338754,2699613.0,384.0,2699613.0,3293734.0,24914.0
1788995505.208,60.0,0.0,0.12001951536835254,2710413.0,384.0,2710305.0,3310378.0,25042.0
1788995510.213,39.0,0.0,0.06765327695560253,2721321.0,384.0,2719809.0,3323833.0,25164.0
1788995515.218,54.0,0.0,0.09578793299723531,2732877.0,384.0,2732769.0,3336999.0,25256.0
1788995517.594,60.0,0.0,0.11676695397625625,2744973.0,384.0,2744973.0,3352310.0,25362.0
1788995522.881,55.0,0.0,0.09806472597170268,2757393.0,384.0,2757285.0,3366891.0,25482.0
1788995527.885,37.0,0.0,0.06797853309481217,2767977.0,384.0,2767977.0,3381389.0,25598.0
1788995532.889,65.0,0.0,0.12587412587412583,2780721.0,384.0,2780505.0,3395782.0,25688.0
1788995537.896,78.0,0.0,0.14278744511302655,2793681.0,384.0,2793573.0,3409908.0,25795.0
1788995542.901,88.0,0.0,0.15856236786469347,2806965.0,384.0,2806749.0,3425308.0,25908.0
1788995545.310,88.0,0.0,0.1614896731175801,2819601.0,384.0,2819493.0,3440961.0,26025.0
1788995550.316,59.0,0.0,0.11367702065376484,2830833.0,384.0,2830833.0,3457291.0,26158.0
1788995555.320,42.0,0.0,0.07659782078386734,2841849.0,384.0,2841849.0,3471242.0,26277.0
1788995560.328,31.0,0.0,0.05496828752642702,2852325.0,384.0,2852217.0,3484675.0,26385.0
1788995565.336,35.0,0.0,0.060172385753781144,2863017.0,384.0,2863017.0,3497253.0,26480.0
1788995570.342,64.0,0.0,0.11026183119206379,2875545.0,384.0,2875437.0,3510373.0,26567.0
1788995572.714,61.0,0.0,0.10814766628720118,2887425.0,384.0,2887317.0,3525418.0,26680.0
1788995577.719,44.0,0.0,0.08163929094161648,2898657.0,384.0,2898549.0,3540740.0,26801.0
1788995582.724,35.0,0.0,0.06635225239876408,2909457.0,480.0,2909457.0,3554596.0,26910.0
1788995587.729,46.0,0.0,0.0884696698650187,2921661.0,480.0,2921445.0,3568956.0,27012.0
1788995592.733,72.0,0.0,0.1297771995446414,2935053.0,480.0,2935053.0,3583021.0,27110.0
1788995597.738,65.0,0.0,0.11920637502032849,2947041.0,480.0,2946933.0,3598307.0,27228.0
1788995600.134,46.0,0.0,0.07789884534070579,2958705.0,480.0,2958597.0,3613195.0,27355.0
1788995605.139,45.0,0.0,0.07659782078386734,2968965.0,480.0,2968965.0,3625886.0,27451.0
1788995610.147,64.0,0.0,0.11302650837534556,2981385.0,480.0,2981277.0,3639946.0,27547.0
1788995615.153,57.0,0.0,0.1070092697999675,2992725.0,480.0,2992725.0,3654960.0,27659.0
1788995620.159,70.0,0.0,0.12847617498780295,3005253.0,480.0,3005037.0,3669131.0,27762.0
1788995625.163,30.0,0.0,0.05610668401366081,3015189.0,480.0,3015189.0,3684046.0,27894.0
1788995627.555,39.0,0.0,0.07334525939177106,3026205.0,480.0,3026097.0,3697023.0,27987.0
1788995632.561,69.0,0.0,0.1250609855261018,3039165.0,480.0,3039057.0,3710471.0,28077.0
1788995637.566,68.0,0.0,0.1276630346397788,3051369.0,480.0,3051369.0,3725913.0,28191.0
1788995642.570,53.0,0.0,0.09838998211091232,3062709.0,480.0,3062709.0,3740607.0,28311.0
1788995647.575,54.0,0.0,0.10180517157261348,3074697.0,480.0,3074697.0,3755296.0,28421.0
1788995652.580,33.0,0.0,0.05480565945682225,3085389.0,480.0,3085065.0,3769026.0,28541.0
1788995654.951,73.0,0.0,0.13270450479752804,3098457.0,480.0,3098457.0,3782702.0,28622.0
1788995659.961,76.0,0.0,0.14051065213855907,3110985.0,480.0,3110985.0,3798010.0,28735.0
1788995664.971,47.0,0.0,0.08570499268173681,3122433.0,480.0,3122433.0,3813815.0,28870.0
1788995669.978,63.0,0.0,0.11140022767929747,3135285.0,480.0,3135285.0,3828102.0,28973.0
1788995674.984,79.0,0.0,0.14213693283460727,3148569.0,480.0,3148461.0,3843403.0,29080.0
1788995679.988,45.0,0.0,0.0826150593592454,3159477.0,480.0,3159261.0,3859311.0,29215.0
1788995682.401,55.0,0.0,0.10814766628720118,3171573.0,480.0,3171573.0,3874117.0,29317.0
1788995687.405,32.0,0.0,0.05448040331761261,3180753.0,480.0,3180753.0,3885723.0,29425.0
1788995692.414,48.0,0.0,0.08830704179541393,3192849.0,480.0,3192741.0,3899906.0,29521.0
1788995697.419,0.0,0.0,0.0,3195441.0,480.0,3195441.0,3906276.0,29593.0
1788995702.424,0.0,0.0,0.0,3195441.0,480.0,3195441.0,3906276.0,29593.0
1788995707.429,0.0,0.0,0.0,3195441.0,480.0,3195441.0,3906276.0,29593.0
1788995709.804,0.0,0.0,0.0,3195441.0,480.0,3195441.0,3906276.0,29593.0
1788995714.812,0.0,0.0,0.0,3195441.0,480.0,3195441.0,3906276.0,29593.0
1788995719.817,0.0,0.0,0.0,3195441.0,480.0,3195441.0,3906276.0,29593.0
1788995724.827,0.0,0.0,0.0,3195441.0,480.0,3195441.0,3906276.0,29593.0
1788995729.862,0.0,0.0,0.0,3195441.0,480.0,3195441.0,3906276.0,29593.0
