t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789177741.497,0,0,100,100,0,0,0,0,22466.198
1789177746.503,0,0,100,100,0,0,0,0,22471.205
1789177751.512,0,0,100,100,0,0,0,0,22476.214
1789177756.516,3,0,118,115,0,0,0,0,22481.217
1789177761.517,12,0,141,129,0,0,0,0,22486.219
1789177764.038,6,0,163,157,0,0,0,0,22491.220
1789177769.040,7,0,183,176,0,0,0,0,22496.222
1789177774.041,3,0,202,199,0,0,0,0,22501.223
1789177779.042,9,0,224,215,0,0,0,0,22506.224
1789177784.043,5,0,252,247,0,0,0,0,22511.225
1789177789.044,4,0,283,279,0,0,0,0,22516.226
1789177791.566,8,0,306,298,0,0,0,0,22521.228
1789177796.567,8,0,327,319,0,0,0,0,22526.230
1789177801.569,8,0,359,351,0,0,0,0,22531.231
1789177806.570,10,0,386,376,0,0,0,0,22536.232
1789177811.571,5,0,408,403,0,0,0,0,22541.233
1789177816.572,7,0,427,420,0,0,0,0,22546.234
1789177821.573,10,0,463,453,0,0,0,0,22551.236
1789177824.093,9,0,499,490,0,0,0,0,22556.237
1789177829.095,3,0,514,511,0,0,0,0,22561.240
1789177834.099,5,0,532,527,0,0,0,0,22566.243
1789177839.102,4,0,547,543,0,0,0,0,22571.246
1789177844.103,4,0,572,568,0,0,0,0,22576.247
1789177849.105,7,0,597,590,0,0,0,0,22581.249
1789177851.626,9,0,624,615,0,0,0,0,22586.250
1789177856.627,5,0,651,646,0,0,0,0,22591.252
1789177861.628,4,0,674,670,0,0,0,0,22596.253
1789177866.629,12,0,701,689,0,0,0,0,22601.254
1789177871.630,5,0,725,720,0,0,0,0,22606.255
1789177876.631,9,0,750,741,0,0,0,0,22611.256
1789177881.633,3,0,769,766,0,0,0,0,22616.258
1789177884.154,9,0,793,784,0,0,0,0,22621.259
1789177889.155,8,0,820,812,0,0,0,0,22626.260
1789177894.156,9,0,847,838,0,0,0,0,22631.261
1789177899.157,9,0,874,865,0,0,0,0,22636.262
1789177904.158,4,0,900,896,0,0,0,0,22641.263
1789177909.159,12,0,923,911,0,0,0,0,22646.264
1789177911.681,7,0,954,947,0,0,0,0,22651.266
1789177916.686,7,0,979,972,0,0,0,0,22656.271
1789177921.692,7,0,1003,996,0,0,0,0,22661.277
1789177926.694,4,0,1028,1024,0,0,0,0,22666.279
1789177931.699,3,0,1045,1042,0,0,0,0,22671.284
1789177936.700,7,0,1071,1064,0,0,0,0,22676.285
1789177941.701,8,0,1097,1089,0,0,0,0,22681.286
1789177944.222,9,0,1123,1114,0,0,0,0,22686.288
1789177949.223,12,0,1149,1137,0,0,0,0,22691.289
1789177954.224,5,0,1171,1166,0,0,0,0,22696.290
1789177959.226,8,0,1202,1194,0,0,0,0,22701.292
1789177964.227,10,0,1225,1215,0,0,0,0,22706.293
1789177969.229,9,0,1251,1242,0,0,0,0,22711.295
1789177971.749,9,0,1274,1265,0,0,0,0,22716.296
1789177976.750,5,0,1296,1291,0,0,0,0,22721.297
1789177981.755,7,0,1317,1310,0,0,0,0,22726.303
1789177986.757,8,0,1340,1332,0,0,0,0,22731.304
1789177991.758,5,0,1366,1361,0,0,0,0,22736.306
1789177996.760,12,0,1392,1380,0,0,0,0,22741.307
1789178001.761,6,0,1411,1405,0,0,0,0,22746.308
1789178004.283,11,0,1445,1434,0,0,0,0,22751.309
1789178009.286,2,0,1471,1469,0,0,0,0,22756.313
1789178014.304,8,0,1494,1486,0,0,0,0,22761.330
1789178019.311,4,0,1515,1511,0,0,0,0,22766.337
1789178024.314,0,0,1528,1528,0,0,0,0,22771.340
1789178029.318,0,0,1528,1528,0,0,0,0,22776.344
