t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789157358.080,0.0,0.0,0.0,3152.0,0.0,3152.0,3960.0,30.0,0.0,2074.0,6222.0,1872.0,389.249
1789157363.091,0.0,0.0,0.0,3152.0,0.0,3152.0,3960.0,30.0,0.0,2074.0,6222.0,1872.0,394.260
1789157368.103,0.0,0.0,0.0,3152.0,0.0,3152.0,3960.0,30.0,0.0,2074.0,6222.0,1872.0,399.272
1789157370.630,0.0,0.0,0.0,3152.0,0.0,3152.0,3960.0,30.0,0.0,2074.0,6222.0,1872.0,404.279
1789157375.634,0.0,0.0,0.0,3152.0,0.0,3152.0,3960.0,30.0,0.0,2074.0,6222.0,1872.0,409.284
1789157380.639,1.0,0.0,0.0026193834374370617,3260.0,0.0,3260.0,4037.0,30.0,0.0,2126.0,6378.0,1896.0,414.289
1789157385.643,1.0,0.0,0.0018134193028410683,3800.0,0.0,3800.0,4647.0,35.0,0.0,2498.0,7494.0,2129.0,419.293
1789157390.648,1.0,0.0,0.00241789240378798,4340.0,0.0,4340.0,5342.0,40.0,0.0,2870.0,8610.0,2452.0,424.297
1789157395.652,1.0,0.0,0.0018134193028410683,4880.0,0.0,4880.0,5955.0,45.0,0.0,3241.0,9723.0,2694.0,429.302
1789157400.661,1.0,0.0,0.0028208744710860323,5312.0,0.0,5312.0,6560.0,49.0,0.0,3613.0,10839.0,2927.0,434.311
1789157405.667,1.0,0.0,0.00241789240378798,5852.0,0.0,5852.0,7198.0,54.0,0.0,3985.0,11955.0,3188.0,439.317
1789157410.672,1.0,0.0,0.0026193834374370617,6392.0,0.0,6392.0,7877.0,59.0,0.0,4357.0,13071.0,3491.0,444.321
1789157415.676,1.0,0.0,0.0016119282691919867,7040.0,0.0,7040.0,8591.0,65.0,0.0,4726.0,14178.0,3834.0,449.325
1789157417.018,1.0,0.0,0.002014910336490039,7580.0,0.0,7580.0,9275.0,70.0,0.0,5098.0,15294.0,4146.0,454.330
1789157422.022,1.0,0.0,0.0028208744710860323,8012.0,0.0,8012.0,9875.0,74.0,0.0,5472.0,16416.0,4371.0,459.334
1789157427.028,1.0,0.0,0.0026193834374370617,8660.0,0.0,8660.0,10643.0,80.0,0.0,5842.0,17526.0,4766.0,464.340
1789157432.034,1.0,0.0,0.0022164013701390095,9200.0,0.0,9200.0,11277.0,85.0,0.0,6214.0,18642.0,5030.0,469.346
1789157437.041,0.0,0.0,0.0,9632.0,0.0,9632.0,11880.0,90.0,0.0,6534.0,19602.0,5315.0,474.353
