t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789176463.519,32.0,0.0,0.08796785789807571,600057.0,6480.0,600057.0,732641.0,5528.0,0.0,,,,21080.035
1789176466.111,32.0,0.0,0.07443434129837179,610425.0,6480.0,610425.0,744289.0,5624.0,0.0,,,,21085.107
1789176471.166,32.0,0.0,0.060900824698667755,620793.0,6480.0,620793.0,755873.0,5720.0,0.0,,,,21090.163
1789176477.011,32.0,0.0,0.07443434129837179,631161.0,6480.0,631161.0,769505.0,5816.0,0.0,,,,21096.007
1789176482.089,32.0,0.0,0.060900824698667755,641529.0,6480.0,641529.0,781153.0,5912.0,0.0,,,,21101.086
1789176487.130,8.0,0.0,0.012053288221611336,649305.0,6480.0,648873.0,793067.0,6008.0,0.0,,,,21106.127
1789176492.150,32.0,0.0,0.08881370268555722,658809.0,6480.0,658809.0,804672.0,6072.0,0.0,,,,21111.146
1789176494.771,32.0,0.0,0.08120109959822375,669177.0,6480.0,669177.0,816448.0,6168.0,0.0,,,,21116.250
1789176499.778,32.0,0.0,0.06132374709240851,679545.0,6480.0,679545.0,827936.0,6264.0,0.0,,,,21121.256
1789176504.822,29.0,0.0,0.0431380841615564,689589.0,6480.0,687969.0,839553.0,6360.0,0.0,,,,21126.300
1789176509.909,32.0,0.0,0.09642630577289069,696825.0,6480.0,696825.0,851678.0,6424.0,0.0,,,,21131.388
1789176515.530,32.0,0.0,0.08796785789807571,707193.0,6480.0,707193.0,863622.0,6520.0,0.0,,,,21137.008
1789176520.581,32.0,0.0,0.07443434129837179,717561.0,6480.0,717561.0,875206.0,6616.0,0.0,,,,21142.059
1789176523.119,32.0,0.0,0.060900824698667755,727929.0,6480.0,727929.0,886726.0,6712.0,0.0,,,,21147.090
1789176528.175,22.0,0.0,0.03277648551490797,737217.0,6480.0,735705.0,898672.0,6808.0,0.0,,,,21152.145
1789176533.196,32.0,0.0,0.0926200042292239,745209.0,6480.0,745209.0,910342.0,6872.0,0.0,,,,21157.166
1789176538.201,32.0,0.0,0.07464580249524211,755577.0,6480.0,755577.0,921798.0,6968.0,0.0,,,,21162.171
1789176543.308,32.0,0.0,0.06111228589553819,765945.0,6480.0,765945.0,933510.0,7064.0,0.0,,,,21167.279
1789176548.325,22.0,0.0,0.03277648551490797,775233.0,6480.0,773721.0,945136.0,7160.0,0.0,,,,21172.296
1789176553.421,32.0,0.0,0.0949460773947981,783225.0,6480.0,783225.0,957158.0,7224.0,0.0,,,,21177.391
1789176555.993,32.0,0.0,0.08141256079509407,793593.0,6480.0,793593.0,968838.0,7320.0,0.0,,,,21182.466
1789176561.239,32.0,0.0,0.07464580249524211,803961.0,6480.0,803961.0,980934.0,7416.0,0.0,,,,21187.712
1789176566.267,0.0,0.0,0.0,807417.0,6480.0,807417.0,987360.0,7480.0,0.0,,,,21192.740
1789176571.395,0.0,0.0,0.0,807417.0,6480.0,807417.0,987360.0,7480.0,0.0,,,,21197.868
1789176576.634,0.0,0.0,0.0,807417.0,6480.0,807417.0,987360.0,7480.0,0.0,,,,21203.108
1789176581.934,0.0,0.0,0.0,807417.0,6480.0,807417.0,987360.0,7480.0,0.0,,,,21208.408
1789176584.438,0.0,0.0,0.0,807417.0,6480.0,807417.0,987360.0,7480.0,0.0,,,,21213.415
1789176589.529,0.0,0.0,0.0,807417.0,6480.0,807417.0,987360.0,7480.0,0.0,,,,21218.506
