t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789176262.666,0,0,1880,1880,0,0,0,0,20864.223
1789176267.674,0,0,1880,1880,0,0,0,0,20869.230
1789176272.677,32,0,1976,1944,0,0,0,0,20874.233
1789176277.680,32,0,2072,2040,0,0,0,0,20879.237
1789176282.695,32,0,2136,2104,0,0,0,0,20884.251
1789176285.209,32,0,2232,2200,0,0,0,0,20889.253
1789176290.232,32,0,2328,2296,0,0,0,0,20894.276
1789176295.233,32,0,2424,2392,0,0,0,0,20899.277
1789176300.238,32,0,2488,2456,0,0,0,0,20904.282
1789176305.240,32,0,2584,2552,0,0,0,0,20909.285
1789176310.249,32,0,2680,2648,0,0,0,0,20914.294
1789176315.255,32,0,2776,2744,0,0,0,0,20919.299
1789176317.744,32,0,2840,2808,0,0,0,0,20924.302
1789176322.753,32,0,2936,2904,0,0,0,0,20929.311
1789176327.759,32,0,3032,3000,0,0,0,0,20934.317
1789176332.783,32,0,3128,3096,0,0,0,0,20939.341
1789176337.785,32,0,3192,3160,0,0,0,0,20944.343
1789176342.786,32,0,3288,3256,0,0,0,0,20949.345
1789176345.290,32,0,3384,3352,0,0,0,0,20954.346
1789176350.292,32,0,3480,3448,0,0,0,0,20959.348
1789176355.293,32,0,3544,3512,0,0,0,0,20964.350
1789176360.295,32,0,3640,3608,0,0,0,0,20969.352
1789176365.296,32,0,3736,3704,0,0,0,0,20974.353
1789176370.297,32,0,3832,3800,0,0,0,0,20979.354
1789176375.299,32,0,3896,3864,0,0,0,0,20984.355
1789176377.827,32,0,3992,3960,0,0,0,0,20989.362
1789176382.833,32,0,4088,4056,0,0,0,0,20994.368
1789176387.834,32,0,4152,4120,0,0,0,0,20999.370
1789176392.836,32,0,4248,4216,0,0,0,0,21004.371
1789176397.844,32,0,4344,4312,0,0,0,0,21009.380
1789176402.846,32,0,4440,4408,0,0,0,0,21014.381
1789176405.402,32,0,4504,4472,0,0,0,0,21019.424
1789176410.432,32,0,4600,4568,0,0,0,0,21024.454
1789176415.433,32,0,4696,4664,0,0,0,0,21029.455
1789176420.447,32,0,4761,4729,0,0,0,0,21034.469
1789176425.849,32,0,4856,4824,0,0,0,0,21039.871
1789176430.851,32,0,4952,4920,0,0,0,0,21044.873
1789176433.359,32,0,5048,5016,0,0,0,0,21049.875
1789176438.360,32,0,5112,5080,0,0,0,0,21054.876
1789176443.361,32,0,5208,5176,0,0,0,0,21059.877
1789176448.363,32,0,5304,5272,0,0,0,0,21064.879
1789176453.364,32,0,5400,5368,0,0,0,0,21069.880
1789176458.366,32,0,5464,5432,0,0,0,0,21074.882
1789176463.420,32,0,5560,5528,0,0,0,0,21079.936
1789176465.942,32,0,5656,5624,0,0,0,0,21084.939
1789176470.945,32,0,5752,5720,0,0,0,0,21089.942
1789176475.947,32,0,5816,5784,0,0,0,0,21094.943
1789176480.958,32,0,5912,5880,0,0,0,0,21099.954
1789176485.971,32,0,6008,5976,0,0,0,0,21104.967
1789176490.972,32,0,6104,6072,0,0,0,0,21109.968
1789176493.491,32,0,6168,6136,0,0,0,0,21114.969
1789176498.492,32,0,6264,6232,0,0,0,0,21119.970
1789176503.493,32,0,6360,6328,0,0,0,0,21124.972
1789176508.495,32,0,6456,6424,0,0,0,0,21129.973
1789176513.496,32,0,6520,6488,0,0,0,0,21134.974
1789176518.497,32,0,6616,6584,0,0,0,0,21139.975
1789176523.501,32,0,6712,6680,0,0,0,0,21144.979
1789176526.010,32,0,6776,6744,0,0,0,0,21149.981
1789176531.011,32,0,6872,6840,0,0,0,0,21154.981
1789176536.013,32,0,6968,6936,0,0,0,0,21159.983
1789176541.018,32,0,7064,7032,0,0,0,0,21164.989
1789176546.020,32,0,7128,7096,0,0,0,0,21169.990
1789176551.021,32,0,7224,7192,0,0,0,0,21174.992
1789176553.520,32,0,7320,7288,0,0,0,0,21179.994
1789176558.521,32,0,7416,7384,0,0,0,0,21184.994
1789176563.527,32,0,7480,7448,0,0,0,0,21190.000
1789176568.529,0,0,7480,7480,0,0,0,0,21195.003
1789176573.531,0,0,7480,7480,0,0,0,0,21200.005
1789176578.533,0,0,7480,7480,0,0,0,0,21205.007
1789176583.535,0,0,7480,7480,0,0,0,0,21210.008
1789176586.036,0,0,7480,7480,0,0,0,0,21215.013
1789176591.042,0,0,7480,7480,0,0,0,0,21220.019
