t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789197026.462,0,0,15214,15214,0,0,0,0,43340.810
1789197028.972,0,0,15214,15214,0,0,0,0,43345.811
1789197033.973,50,0,15340,15290,0,0,0,0,43350.812
1789197038.975,50,0,15456,15406,0,0,0,0,43355.814
1789197043.976,47,0,15579,15532,0,0,0,0,43360.815
1789197048.977,30,0,15687,15657,0,0,0,0,43365.815
1789197053.978,32,0,15783,15751,0,0,0,0,43370.817
1789197058.979,50,0,15894,15844,0,0,0,0,43375.817
1789197061.488,38,0,15999,15961,0,0,0,0,43380.819
1789197066.489,61,0,16126,16065,0,0,0,0,43385.820
1789197071.490,63,0,16264,16201,0,0,0,0,43390.821
1789197076.493,39,0,16377,16338,0,0,0,0,43395.823
1789197081.494,49,0,16507,16458,0,0,0,0,43400.825
1789197086.495,53,0,16628,16575,0,0,0,0,43405.826
1789197088.995,45,0,16739,16694,0,0,0,0,43410.827
1789197093.996,53,0,16861,16808,0,0,0,0,43415.828
1789197098.997,36,0,16971,16935,0,0,0,0,43420.829
1789197103.999,55,0,17100,17045,0,0,0,0,43425.830
1789197109.000,40,0,17195,17155,0,0,0,0,43430.831
1789197114.001,35,0,17306,17271,0,0,0,0,43435.833
1789197116.523,43,0,17422,17379,0,0,0,0,43440.834
1789197121.525,54,0,17547,17493,0,0,0,0,43445.836
1789197126.526,40,0,17659,17619,0,0,0,0,43450.837
1789197131.527,54,0,17782,17728,0,0,0,0,43455.838
1789197136.528,53,0,17910,17857,0,0,0,0,43460.839
1789197141.530,37,0,18025,17988,0,0,0,0,43465.841
1789197146.531,34,0,18140,18106,0,0,0,0,43470.842
1789197149.052,31,0,18260,18229,0,0,0,0,43475.843
1789197154.054,66,0,18399,18333,0,0,0,0,43480.845
1789197159.055,38,0,18516,18478,0,0,0,0,43485.846
1789197164.057,62,0,18645,18583,0,0,0,0,43490.848
1789197169.059,42,0,18772,18730,0,0,0,0,43495.850
1789197174.062,41,0,18887,18846,0,0,0,0,43500.853
1789197176.582,39,0,19013,18974,0,0,0,0,43505.854
1789197181.584,47,0,19131,19084,0,0,0,0,43510.856
1789197186.586,53,0,19257,19204,0,0,0,0,43515.858
1789197191.587,46,0,19374,19328,0,0,0,0,43520.859
1789197196.588,52,0,19503,19451,0,0,0,0,43525.860
1789197201.589,26,0,19615,19589,0,0,0,0,43530.861
1789197206.591,50,0,19743,19693,0,0,0,0,43535.863
1789197209.112,47,0,19862,19815,0,0,0,0,43540.864
1789197214.113,45,0,19970,19925,0,0,0,0,43545.865
1789197219.115,38,0,20081,20043,0,0,0,0,43550.866
1789197224.116,52,0,20202,20150,0,0,0,0,43555.868
1789197229.117,44,0,20313,20269,0,0,0,0,43560.869
1789197234.119,38,0,20418,20380,0,0,0,0,43565.871
1789197236.640,48,0,20542,20494,0,0,0,0,43570.873
1789197241.641,33,0,20640,20607,0,0,0,0,43575.874
1789197246.643,30,0,20744,20714,0,0,0,0,43580.875
1789197251.644,32,0,20845,20813,0,0,0,0,43585.876
1789197256.645,35,0,20948,20913,0,0,0,0,43590.877
1789197261.647,40,0,21055,21015,0,0,0,0,43595.879
1789197266.647,32,0,21152,21120,0,0,0,0,43600.880
1789197269.169,42,0,21273,21231,0,0,0,0,43605.881
1789197274.170,29,0,21387,21358,0,0,0,0,43610.882
1789197279.172,52,0,21515,21463,0,0,0,0,43615.885
1789197284.173,49,0,21643,21594,0,0,0,0,43620.886
1789197289.174,58,0,21773,21715,0,0,0,0,43625.887
1789197294.177,68,0,21912,21844,0,0,0,0,43630.890
1789197299.179,37,0,22027,21990,0,0,0,0,43635.891
1789197304.180,38,0,22141,22103,0,0,0,0,43640.892
1789197309.181,57,0,22272,22215,0,0,0,0,43645.894
1789197310.520,2,0,22357,22355,0,0,0,0,43650.895
1789197315.529,0,0,22357,22357,0,0,0,0,43655.903
1789197320.537,0,0,22357,22357,0,0,0,0,43660.911
1789197325.542,0,0,22357,22357,0,0,0,0,43665.916
1789197330.550,0,0,22357,22357,0,0,0,0,43670.924
1789197335.554,0,0,22357,22357,0,0,0,0,43675.928
1789197340.556,0,0,22357,22357,0,0,0,0,43680.930
