t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-10T16:04:26+08:00 10.04 10.04 0.00 1.04 NA
2026-09-10T16:04:36+08:00 10.04 10.04 0.00 0.88 NA
2026-09-10T16:04:46+08:00 16.90 16.72 0.00 0.90 NA
2026-09-10T16:04:54+08:00 6.88 6.81 0.72 0.92 NA
2026-09-10T16:05:04+08:00 12.51 12.48 0.32 0.93 NA
2026-09-10T16:05:14+08:00 42.60 42.59 0.11 0.94 NA
2026-09-10T16:05:21+08:00 59.19 59.00 0.05 1.11 NA
2026-09-10T16:05:32+08:00 58.85 58.79 0.01 1.09 NA
2026-09-10T16:05:42+08:00 44.95 44.93 0.00 1.08 NA
2026-09-10T16:05:49+08:00 41.55 41.54 0.00 1.14 NA
2026-09-10T16:05:59+08:00 34.76 34.75 0.00 1.12 NA
2026-09-10T16:06:10+08:00 40.77 40.77 0.00 1.10 NA
2026-09-10T16:06:17+08:00 46.14 46.14 0.00 1.08 NA
2026-09-10T16:06:27+08:00 41.57 41.57 0.00 1.07 NA
2026-09-10T16:06:37+08:00 50.62 50.62 0.00 1.06 NA
2026-09-10T16:06:45+08:00 22.31 22.31 0.09 1.04 1.0
2026-09-10T16:06:55+08:00 8.70 8.70 0.03 1.04 1.0
2026-09-10T16:07:05+08:00 5.00 5.00 0.01 1.10 1.0
2026-09-10T16:07:12+08:00 2.20 2.20 0.00 1.09 1.0
2026-09-10T16:07:22+08:00 0.98 0.98 0.00 1.07 1.0
2026-09-10T16:07:33+08:00 1.60 1.60 0.00 1.14 1.0
2026-09-10T16:07:40+08:00 2.40 2.40 0.00 1.11 1.0
2026-09-10T16:07:50+08:00 1.08 1.08 0.00 1.10 1.0
2026-09-10T16:08:00+08:00 1.29 1.21 0.00 2.26 1.0
2026-09-10T16:08:08+08:00 0.58 0.54 0.00 1.99 1.0
2026-09-10T16:08:18+08:00 0.29 0.28 0.00 1.84 1.0
2026-09-10T16:08:28+08:00 0.71 0.71 0.00 1.79 1.0
2026-09-10T16:08:35+08:00 0.68 0.68 0.00 1.62 1.0
2026-09-10T16:08:45+08:00 0.37 0.37 0.00 1.52 1.0
2026-09-10T16:08:55+08:00 0.31 0.31 0.00 1.44 1.0
2026-09-10T16:09:03+08:00 0.41 0.41 0.00 1.37 1.0
2026-09-10T16:09:13+08:00 2.94 2.94 0.00 1.39 1.0
2026-09-10T16:09:23+08:00 2.06 2.06 0.00 1.40 1.0
2026-09-10T16:09:31+08:00 3.04 3.04 0.00 1.34 1.0
2026-09-10T16:09:41+08:00 1.36 1.36 0.00 1.37 1.0
2026-09-10T16:09:51+08:00 0.50 0.50 0.00 1.31 1.0
2026-09-10T16:09:58+08:00 1.25 1.25 0.00 1.26 1.0
2026-09-10T16:10:08+08:00 1.59 1.59 0.00 1.30 1.0
2026-09-10T16:10:19+08:00 0.58 0.58 0.00 1.33 1.0
2026-09-10T16:10:26+08:00 1.95 1.95 0.00 1.28 1.0
2026-09-10T16:10:36+08:00 0.79 0.79 0.00 1.32 1.0
2026-09-10T16:10:46+08:00 1.14 1.14 0.00 1.19 0.0
2026-09-10T16:10:54+08:00 1.75 1.75 0.00 1.23 5.0
2026-09-10T16:11:04+08:00 4.02 4.02 0.00 1.27 6.0
2026-09-10T16:11:14+08:00 2.90 2.90 0.00 1.31 9.0
2026-09-10T16:11:22+08:00 1.97 1.79 0.00 1.26 8.0
