t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-10T06:39:21+08:00 65.83 65.63 0.00 1.29 NA
2026-09-10T06:39:31+08:00 33.69 33.62 0.00 1.09 NA
2026-09-10T06:39:38+08:00 44.98 44.95 0.00 1.22 NA
2026-09-10T06:39:48+08:00 59.92 59.91 0.00 1.19 NA
2026-09-10T06:39:58+08:00 69.18 69.18 0.00 1.16 NA
2026-09-10T06:40:06+08:00 62.13 62.13 0.00 1.13 NA
2026-09-10T06:40:16+08:00 47.79 47.79 0.00 1.11 NA
2026-09-10T06:40:26+08:00 31.26 30.86 0.36 1.10 NA
2026-09-10T06:40:33+08:00 25.12 24.97 0.53 1.08 NA
2026-09-10T06:40:43+08:00 30.94 30.89 0.19 1.07 NA
2026-09-10T06:40:53+08:00 29.77 29.75 0.08 1.22 NA
2026-09-10T06:41:01+08:00 13.12 13.12 0.03 1.34 1.0
2026-09-10T06:41:11+08:00 5.90 5.89 0.01 1.29 1.0
2026-09-10T06:41:21+08:00 2.25 2.25 0.00 1.32 1.0
2026-09-10T06:41:28+08:00 3.30 3.30 0.00 1.34 1.0
2026-09-10T06:41:38+08:00 5.17 5.17 0.00 1.29 1.0
2026-09-10T06:41:48+08:00 3.04 3.04 0.00 1.24 1.0
2026-09-10T06:41:56+08:00 2.50 2.50 0.00 1.21 1.0
2026-09-10T06:42:06+08:00 0.92 0.92 0.00 1.17 1.0
2026-09-10T06:42:16+08:00 0.41 0.41 0.00 1.15 1.0
2026-09-10T06:42:23+08:00 2.03 0.77 0.00 1.12 1.0
2026-09-10T06:42:33+08:00 0.91 0.34 0.00 1.10 1.0
2026-09-10T06:42:43+08:00 1.06 0.86 0.00 1.01 0.0
2026-09-10T06:42:50+08:00 2.72 2.63 0.00 1.08 7.0
2026-09-10T06:43:01+08:00 1.93 1.90 0.00 1.23 11.0
2026-09-10T06:43:11+08:00 3.49 3.48 0.00 1.19 13.0
2026-09-10T06:43:18+08:00 1.57 1.56 0.00 1.16 8.0
2026-09-10T06:43:28+08:00 0.57 0.57 0.00 1.14 14.0
2026-09-10T06:43:38+08:00 0.25 0.25 0.00 1.12 6.0
2026-09-10T06:43:45+08:00 2.68 2.50 0.00 1.10 6.0
2026-09-10T06:43:55+08:00 3.73 3.65 0.00 1.16 12.0
2026-09-10T06:44:05+08:00 1.37 1.34 0.00 1.14 8.0
2026-09-10T06:44:13+08:00 0.79 0.78 0.00 1.12 7.0
2026-09-10T06:44:23+08:00 0.41 0.41 0.00 1.10 5.0
2026-09-10T06:44:33+08:00 0.84 0.74 0.00 1.16 14.0
2026-09-10T06:44:40+08:00 2.95 2.91 0.00 1.14 5.0
2026-09-10T06:44:50+08:00 5.76 5.74 0.00 1.12 7.0
