t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789176624.414,0,0,7500,7500,0,0,0,0,21255.893
1789176629.422,0,0,7500,7500,0,0,0,0,21260.901
1789176634.426,128,0,7756,7628,0,0,0,0,21265.905
1789176639.427,128,0,7979,7851,0,0,0,0,21270.906
1789176644.428,128,0,8140,8012,0,0,0,0,21275.907
1789176646.931,128,0,8396,8268,0,0,0,0,21280.908
1789176651.933,128,0,8570,8442,0,0,0,0,21285.910
1789176656.934,128,0,8780,8652,0,0,0,0,21290.912
1789176661.935,128,0,9036,8908,0,0,0,0,21295.912
1789176666.937,128,0,9164,9036,0,0,0,0,21300.914
1789176671.950,128,0,9420,9292,0,0,0,0,21305.927
1789176674.473,128,0,9676,9548,0,0,0,0,21310.930
1789176679.475,128,0,9804,9676,0,0,0,0,21315.932
1789176684.477,128,0,10060,9932,0,0,0,0,21320.934
1789176689.478,128,0,10310,10182,0,0,0,0,21325.935
1789176694.480,128,0,10444,10316,0,0,0,0,21330.937
1789176699.482,128,0,10700,10572,0,0,0,0,21335.939
1789176704.485,128,0,10897,10769,0,0,0,0,21340.942
1789176707.005,128,0,11084,10956,0,0,0,0,21345.944
1789176712.006,128,0,11340,11212,0,0,0,0,21350.945
1789176717.008,110,0,11496,11386,0,0,0,0,21355.946
1789176722.013,128,0,11724,11596,0,0,0,0,21360.952
1789176727.014,128,0,11980,11852,0,0,0,0,21365.953
1789176732.015,128,0,12108,11980,0,0,0,0,21370.954
1789176734.536,128,0,12364,12236,0,0,0,0,21375.955
1789176739.537,128,0,12620,12492,0,0,0,0,21380.956
1789176744.538,128,0,12748,12620,0,0,0,0,21385.957
1789176749.540,128,0,13004,12876,0,0,0,0,21390.958
1789176754.541,128,0,13237,13109,0,0,0,0,21395.960
1789176759.542,128,0,13388,13260,0,0,0,0,21400.961
1789176762.055,128,0,13644,13516,0,0,0,0,21405.962
1789176767.057,110,0,13823,13713,0,0,0,0,21410.964
1789176772.058,128,0,14028,13900,0,0,0,0,21415.965
1789176777.059,128,0,14284,14156,0,0,0,0,21420.966
1789176782.059,128,0,14421,14293,0,0,0,0,21425.966
1789176787.060,128,0,14668,14540,0,0,0,0,21430.967
1789176792.062,128,0,14924,14796,0,0,0,0,21435.969
1789176794.570,128,0,15052,14924,0,0,0,0,21440.970
1789176799.571,128,0,15308,15180,0,0,0,0,21445.972
1789176804.573,128,0,15558,15430,0,0,0,0,21450.973
1789176809.575,128,0,15692,15564,0,0,0,0,21455.975
1789176814.576,128,0,15948,15820,0,0,0,0,21460.976
1789176819.578,128,0,16163,16035,0,0,0,0,21465.979
1789176822.100,128,0,16332,16204,0,0,0,0,21470.980
1789176827.101,128,0,16588,16460,0,0,0,0,21475.980
1789176832.102,128,0,16762,16634,0,0,0,0,21480.982
1789176837.103,128,0,16972,16844,0,0,0,0,21485.983
1789176842.104,128,0,17228,17100,0,0,0,0,21490.984
1789176847.108,127,0,17356,17229,0,0,0,0,21495.988
1789176852.111,128,0,17612,17484,0,0,0,0,21500.991
1789176854.619,128,0,17868,17740,0,0,0,0,21505.992
1789176859.620,128,0,17996,17868,0,0,0,0,21510.993
1789176864.621,128,0,18252,18124,0,0,0,0,21515.994
1789176869.623,122,0,18496,18374,0,0,0,0,21520.995
1789176874.624,128,0,18636,18508,0,0,0,0,21525.997
1789176879.624,128,0,18892,18764,0,0,0,0,21530.997
1789176882.125,128,0,19089,18961,0,0,0,0,21536.003
1789176887.127,128,0,19276,19148,0,0,0,0,21541.004
1789176892.130,128,0,19532,19404,0,0,0,0,21546.007
1789176897.131,128,0,19660,19532,0,0,0,0,21551.008
1789176902.132,128,0,19916,19788,0,0,0,0,21556.010
1789176907.134,128,0,20172,20044,0,0,0,0,21561.011
1789176912.136,128,0,20300,20172,0,0,0,0,21566.014
1789176914.637,128,0,20556,20428,0,0,0,0,21571.017
1789176919.638,111,0,20790,20679,0,0,0,0,21576.018
1789176924.639,88,0,20900,20812,0,0,0,0,21581.019
1789176929.642,0,0,20900,20900,0,0,0,0,21586.022
1789176934.643,0,0,20900,20900,0,0,0,0,21591.024
1789176939.644,0,0,20900,20900,0,0,0,0,21596.025
1789176942.153,0,0,20900,20900,0,0,0,0,21601.033
1789176947.159,0,0,20900,20900,0,0,0,0,21606.040
1789176952.166,0,0,20900,20900,0,0,0,0,21611.046
1789176957.174,0,0,20900,20900,0,0,0,0,21616.054
1789176962.177,0,0,20900,20900,0,0,0,0,21621.057
1789176967.178,0,0,20900,20900,0,0,0,0,21626.058
1789176972.180,0,0,20900,20900,0,0,0,0,21631.060
1789176974.702,0,0,20900,20900,0,0,0,0,21636.062
1789176979.703,0,0,20900,20900,0,0,0,0,21641.063
1789176984.704,0,0,20900,20900,0,0,0,0,21646.065
1789176989.705,0,0,20900,20900,0,0,0,0,21651.066
1789176994.707,0,0,20900,20900,0,0,0,0,21656.067
