t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789222595.659,0,0,100,100,0,0,0,0,2779.342
1789222600.660,34,0,134,100,0,0,0,0,2784.344
1789222605.662,68,0,233,165,0,0,0,0,2789.345
1789222610.662,88,0,357,269,0,0,0,0,2794.346
1789222613.217,57,0,452,395,0,0,0,0,2799.384
1789222618.218,65,0,561,496,0,0,0,0,2804.385
1789222623.219,67,0,673,606,0,0,0,0,2809.386
1789222628.222,82,0,787,705,0,0,0,0,2814.389
1789222633.225,71,0,901,830,0,0,0,0,2819.392
1789222638.226,57,0,997,940,0,0,0,0,2824.393
1789222640.733,80,0,1112,1032,0,0,0,0,2829.394
1789222645.734,91,0,1230,1139,0,0,0,0,2834.396
1789222650.737,67,0,1326,1259,0,0,0,0,2839.399
1789222655.738,72,0,1441,1369,0,0,0,0,2844.400
1789222660.739,63,0,1538,1475,0,0,0,0,2849.401
1789222665.745,70,0,1651,1581,0,0,0,0,2854.407
1789222670.746,72,0,1762,1690,0,0,0,0,2859.407
1789222673.227,80,0,1887,1807,0,0,0,0,2864.409
1789222678.228,90,0,2012,1922,0,0,0,0,2869.410
1789222683.229,62,0,2113,2051,0,0,0,0,2874.411
1789222688.230,67,0,2221,2154,0,0,0,0,2879.412
1789222693.233,67,0,2320,2253,0,0,0,0,2884.415
1789222698.235,52,0,2414,2362,0,0,0,0,2889.417
1789222700.739,57,0,2517,2460,0,0,0,0,2894.421
1789222705.740,66,0,2625,2559,0,0,0,0,2899.422
1789222710.742,81,0,2752,2671,0,0,0,0,2904.423
1789222715.743,64,0,2852,2788,0,0,0,0,2909.425
1789222720.744,92,0,2973,2881,0,0,0,0,2914.426
1789222725.746,72,0,3082,3010,0,0,0,0,2919.428
1789222730.746,69,0,3192,3123,0,0,0,0,2924.428
1789222733.246,62,0,3297,3235,0,0,0,0,2929.429
1789222738.247,63,0,3410,3347,0,0,0,0,2934.430
1789222743.249,72,0,3526,3454,0,0,0,0,2939.433
1789222748.250,73,0,3635,3562,0,0,0,0,2944.434
1789222753.252,59,0,3724,3665,0,0,0,0,2949.435
1789222758.253,91,0,3848,3757,0,0,0,0,2954.436
1789222760.754,71,0,3955,3884,0,0,0,0,2959.438
1789222765.755,81,0,4081,4000,0,0,0,0,2964.439
1789222770.757,79,0,4202,4123,0,0,0,0,2969.441
1789222775.758,60,0,4305,4245,0,0,0,0,2974.442
1789222780.761,74,0,4417,4343,0,0,0,0,2979.445
1789222785.762,72,0,4526,4454,0,0,0,0,2984.446
1789222790.765,66,0,4630,4564,0,0,0,0,2989.449
1789222793.286,79,0,4745,4666,0,0,0,0,2994.450
1789222798.286,70,0,4857,4787,0,0,0,0,2999.451
1789222803.287,64,0,4958,4894,0,0,0,0,3004.452
1789222808.289,56,0,5053,4997,0,0,0,0,3009.454
1789222813.292,78,0,5171,5093,0,0,0,0,3014.456
1789222818.294,85,0,5294,5209,0,0,0,0,3019.459
1789222820.799,82,0,5413,5331,0,0,0,0,3024.461
1789222825.800,45,0,5500,5455,0,0,0,0,3029.462
1789222830.801,45,0,5594,5549,0,0,0,0,3034.463
1789222835.801,67,0,5705,5638,0,0,0,0,3039.463
1789222840.803,71,0,5820,5749,0,0,0,0,3044.465
1789222845.803,57,0,5914,5857,0,0,0,0,3049.466
1789222850.805,75,0,6031,5956,0,0,0,0,3054.467
1789222853.326,84,0,6148,6064,0,0,0,0,3059.468
1789222858.328,59,0,6248,6189,0,0,0,0,3064.470
1789222863.329,66,0,6356,6290,0,0,0,0,3069.471
1789222868.330,81,0,6479,6398,0,0,0,0,3074.472
1789222873.331,64,0,6584,6520,0,0,0,0,3079.474
1789222878.333,143,0,6758,6615,0,0,0,0,3084.475
1789222880.836,192,0,6905,6713,0,170,0,0,3089.476
1789222885.838,192,0,7069,6877,0,348,0,0,3094.478
1789222890.839,192,0,7233,7041,0,524,0,0,3099.479
1789222895.840,192,0,7410,7218,0,713,0,0,3104.480
1789222900.841,174,0,7571,7397,0,871,0,0,3109.481
1789222905.842,182,0,7707,7525,0,1065,0,0,3114.483
1789222910.843,160,0,7852,7692,0,1270,0,0,3119.484
1789222913.342,192,0,8026,7834,0,1431,0,0,3124.484
1789222918.344,192,0,8202,8010,0,1569,0,0,3129.486
1789222923.346,191,0,8382,8191,0,1739,0,0,3134.488
1789222928.349,192,0,8558,8366,0,1911,0,0,3139.492
1789222933.351,192,0,8723,8531,0,2103,0,0,3144.493
1789222938.353,189,0,8874,8685,0,2302,0,0,3149.496
1789222940.854,182,0,9004,8822,0,2491,0,0,3154.497
1789222945.856,192,0,9178,8986,0,2652,0,0,3159.498
1789222950.860,192,0,9359,9167,0,2804,0,0,3164.502
1789222955.861,190,0,9537,9347,0,2941,0,0,3169.503
1789222960.862,185,0,9700,9515,0,3099,0,0,3174.504
1789222965.863,184,0,9850,9666,0,3283,0,0,3179.506
1789222968.384,192,0,10007,9815,0,3420,0,0,3184.507
1789222973.386,190,0,10155,9965,0,3614,0,0,3189.508
1789222978.387,192,0,10330,10138,0,3726,0,0,3194.509
1789222983.388,191,0,10504,10313,0,3863,0,0,3199.511
1789222988.389,192,0,10672,10480,0,4044,0,0,3204.512
1789222993.390,181,0,10817,10636,0,4248,0,0,3209.513
1789222998.392,192,0,10971,10779,0,4426,0,0,3214.514
1789223000.893,188,0,11122,10934,0,4582,0,0,3219.515
1789223005.895,192,0,11290,11098,0,4720,0,0,3224.517
1789223010.896,192,0,11466,11274,0,4879,0,0,3229.518
1789223015.897,191,0,11632,11441,0,5035,0,0,3234.519
1789223020.898,187,0,11771,11584,0,5203,0,0,3239.520
1789223025.900,190,0,11926,11736,0,5361,0,0,3244.522
1789223028.400,192,0,12088,11896,0,5517,0,0,3249.524
1789223033.401,192,0,12251,12059,0,5675,0,0,3254.525
1789223038.402,192,0,12430,12238,0,5797,0,0,3259.526
1789223043.403,187,0,12582,12395,0,5970,0,0,3264.527
1789223048.405,192,0,12728,12536,0,6158,0,0,3269.529
1789223053.406,192,0,12886,12694,0,6339,0,0,3274.530
1789223058.407,192,0,13048,12856,0,6483,0,0,3279.531
1789223060.904,191,0,13211,13020,0,6656,0,0,3284.532
1789223065.909,190,0,13389,13199,0,6822,0,0,3289.537
1789223070.909,190,0,13545,13355,0,6995,0,0,3294.538
1789223075.911,186,0,13682,13496,0,7180,0,0,3299.539
1789223080.914,192,0,13848,13656,0,7332,0,0,3304.543
1789223085.916,192,0,13994,13802,0,7522,0,0,3309.545
1789223088.426,192,0,14171,13979,0,7691,0,0,3314.547
1789223093.429,191,0,14342,14151,0,7837,0,0,3319.549
1789223098.432,183,0,14487,14304,0,8039,0,0,3324.552
1789223103.433,192,0,14621,14429,0,8221,0,0,3329.553
1789223108.436,192,0,14787,14595,0,8393,0,0,3334.556
1789223113.436,192,0,14957,14765,0,8553,0,0,3339.557
1789223118.438,192,0,15132,14940,0,8688,0,0,3344.558
1789223120.939,192,0,15303,15111,0,8843,0,0,3349.559
1789223125.942,180,0,15443,15263,0,9008,0,0,3354.562
1789223130.944,192,0,15593,15401,0,9177,0,0,3359.564
1789223135.951,191,0,15752,15561,0,9345,0,0,3364.571
1789223140.957,191,0,15917,15726,0,9493,0,0,3369.577
1789223145.958,192,0,16094,15902,0,9677,0,0,3374.578
1789223148.478,192,0,16259,16067,0,9814,0,0,3379.580
1789223153.479,114,0,16361,16247,0,9955,0,0,3384.581
1789223158.480,63,0,16457,16394,0,9955,0,0,3389.582
1789223163.481,74,0,16573,16499,0,9955,0,0,3394.583
1789223168.483,73,0,16687,16614,0,9955,0,0,3399.585
1789223173.486,69,0,16786,16717,0,9955,0,0,3404.588
1789223178.487,97,0,16918,16821,0,9955,0,0,3409.589
1789223180.990,67,0,17028,16961,0,9955,0,0,3414.590
1789223185.991,78,0,17141,17063,0,9955,0,0,3419.591
1789223190.992,62,0,17245,17183,0,9955,0,0,3424.592
1789223195.994,97,0,17377,17280,0,9955,0,0,3429.594
1789223200.995,65,0,17481,17416,0,9955,0,0,3434.595
1789223206.003,70,0,17595,17525,0,9955,0,0,3439.603
1789223208.501,51,0,17696,17645,0,9955,0,0,3444.604
1789223213.502,60,0,17796,17736,0,9955,0,0,3449.605
1789223218.503,74,0,17905,17831,0,9955,0,0,3454.606
1789223223.505,72,0,18005,17933,0,9955,0,0,3459.608
1789223228.509,83,0,18111,18028,0,9955,0,0,3464.612
1789223233.514,88,0,18226,18138,0,9955,0,0,3469.616
1789223238.518,102,0,18359,18257,0,9955,0,0,3474.621
