t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789167971.749,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,0.0,3282.0,9846.0,9821.0,11884.945
1789167976.765,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,0.0,3282.0,9846.0,9821.0,11889.961
1789167981.770,7.0,0.0,0.017338217338217388,12009.0,0.0,12009.0,14437.0,107.0,0.0,3537.0,10611.0,10147.0,11894.966
1789167986.776,8.0,0.0,0.022954822954822984,13521.0,0.0,13521.0,16406.0,120.0,0.0,3906.0,11718.0,10643.0,11899.972
1789167991.780,10.0,0.0,0.029548229548229554,16221.0,0.0,16221.0,19665.0,143.0,0.0,4590.0,13768.0,11726.0,11904.976
1789167996.785,6.0,0.0,0.01318681318681314,18705.0,0.0,18705.0,22606.0,170.0,0.0,5213.0,15633.0,12754.0,11909.982
1789168001.791,8.0,0.0,0.02051282051282055,21189.0,0.0,21189.0,25625.0,191.0,0.0,5898.0,17687.0,13814.0,11914.987
1789168004.315,4.0,0.0,0.010744810744810707,23133.0,0.0,23133.0,28358.0,213.0,0.0,6494.0,19475.0,14753.0,11919.992
1789168009.319,6.0,0.0,0.018803418803418848,25185.0,0.0,25185.0,30877.0,230.0,0.0,6965.0,20888.0,15475.0,11924.997
1789168014.323,13.0,0.0,0.03736263736263734,27885.0,0.0,27885.0,33674.0,248.0,0.0,7508.0,22517.0,16193.0,11930.001
1789168019.328,5.0,0.0,0.013431013431013383,29613.0,0.0,29613.0,36229.0,272.0,0.0,8013.0,24031.0,16922.0,11935.005
1789168024.333,5.0,0.0,0.01245421245421241,31017.0,0.0,31017.0,37873.0,285.0,0.0,8327.0,24972.0,17416.0,11940.011
1789168029.338,8.0,0.0,0.02197802197802201,33393.0,0.0,33393.0,40637.0,304.0,0.0,8899.0,26687.0,18441.0,11945.016
1789168034.382,7.0,0.0,0.017338217338217388,35553.0,0.0,35553.0,43238.0,325.0,0.0,9496.0,28477.0,19414.0,11950.060
1789168039.386,7.0,0.0,0.017826617826617874,38037.0,0.0,38037.0,46273.0,348.0,0.0,10104.0,30300.0,20314.0,11955.063
1789168044.390,10.0,0.0,0.027350427350427364,40737.0,0.0,40737.0,49489.0,370.0,0.0,10738.0,32197.0,21268.0,11960.068
1789168045.743,13.0,0.0,0.03443223443223442,43221.0,0.0,43221.0,52227.0,390.0,0.0,11326.0,33961.0,22082.0,11965.073
1789168050.748,4.0,0.0,0.010012210012209977,45165.0,0.0,45165.0,55237.0,417.0,0.0,11972.0,35895.0,23247.0,11970.079
1789168055.859,8.0,0.0,0.01904761904761909,46893.0,0.0,46893.0,56965.0,429.0,0.0,12330.0,36969.0,23764.0,11975.189
1789168060.872,11.0,0.0,0.03272283272283272,49269.0,0.0,49269.0,60013.0,448.0,0.0,12919.0,38734.0,24623.0,11980.202
1789168065.970,2.0,0.0,0.005372405372405353,50673.0,0.0,50673.0,62160.0,470.0,0.0,13345.0,40012.0,25233.0,11985.300
1789168070.974,8.0,0.0,0.020024420024420064,53265.0,0.0,53265.0,64808.0,488.0,0.0,13956.0,41845.0,26316.0,11990.305
1789168073.499,5.0,0.0,0.012942612942612897,55101.0,0.0,55101.0,67349.0,508.0,0.0,14506.0,43495.0,27027.0,11995.309
1789168078.503,4.0,0.0,0.009768009768009733,56505.0,0.0,56505.0,69084.0,522.0,0.0,14958.0,44851.0,27745.0,12000.314
1789168083.508,6.0,0.0,0.013431013431013383,58233.0,0.0,58233.0,70951.0,536.0,0.0,15335.0,45982.0,28220.0,12005.318
1789168088.512,2.0,0.0,0.005616605616605597,60393.0,0.0,60393.0,74053.0,560.0,0.0,16004.0,47988.0,29416.0,12010.323
1789168093.517,6.0,0.0,0.01831501831501836,62229.0,0.0,62229.0,76151.0,573.0,0.0,16471.0,49386.0,30141.0,12015.328
1789168098.522,4.0,0.0,0.01025641025641022,64065.0,0.0,64065.0,78353.0,592.0,0.0,16921.0,50736.0,30790.0,12020.332
1789168103.526,9.0,0.0,0.024420024420024444,66549.0,0.0,66549.0,81081.0,610.0,0.0,17490.0,52441.0,31669.0,12025.337
1789168106.259,7.0,0.0,0.017338217338217388,68601.0,0.0,68601.0,83628.0,631.0,0.0,17986.0,53927.0,32409.0,12030.552
1789168111.263,6.0,0.0,0.014896214896214843,70005.0,0.0,70005.0,85435.0,645.0,0.0,18347.0,55010.0,32949.0,12035.556
1789168116.267,2.0,0.0,0.005616605616605597,71193.0,0.0,71193.0,87254.0,660.0,0.0,18730.0,56159.0,33456.0,12040.560
1789168121.273,5.0,0.0,0.014163614163614113,73893.0,0.0,73893.0,90363.0,682.0,0.0,19347.0,58007.0,34346.0,12045.565
1789168126.277,7.0,0.0,0.020024420024420064,75945.0,0.0,75945.0,92792.0,699.0,0.0,19902.0,59672.0,35366.0,12050.570
1789168131.281,5.0,0.0,0.014163614163614113,77997.0,0.0,77997.0,95388.0,720.0,0.0,20445.0,61301.0,36153.0,12055.574
1789168133.807,6.0,0.0,0.01538461538461533,80589.0,0.0,80589.0,98391.0,743.0,0.0,21053.0,63123.0,37216.0,12060.579
1789168138.934,4.0,0.0,0.010744810744810707,82101.0,0.0,82101.0,100437.0,759.0,0.0,21528.0,64547.0,37774.0,12065.706
1789168143.938,6.0,0.0,0.01391941391941387,84477.0,0.0,84477.0,103058.0,779.0,0.0,22061.0,66146.0,38714.0,12070.711
1789168148.944,5.0,0.0,0.012698412698412653,86421.0,0.0,86421.0,105593.0,798.0,0.0,22648.0,67905.0,39487.0,12075.716
1789168153.948,2.0,0.0,0.004639804639804623,88257.0,0.0,88257.0,108058.0,818.0,0.0,23182.0,69507.0,40286.0,12080.720
1789168158.954,6.0,0.0,0.016361416361416414,89877.0,0.0,89877.0,109811.0,829.0,0.0,23526.0,70539.0,40803.0,12085.726
1789168164.002,5.0,0.0,0.013675213675213627,91497.0,0.0,91497.0,111878.0,845.0,0.0,23961.0,71844.0,41419.0,12090.774
1789168169.006,7.0,0.0,0.018070818070818118,93765.0,0.0,93765.0,114434.0,864.0,0.0,24484.0,73410.0,42144.0,12095.778
1789168174.011,5.0,0.0,0.014407814407814357,96141.0,0.0,96141.0,117579.0,888.0,0.0,25158.0,75432.0,43136.0,12100.783
1789168179.015,5.0,0.0,0.01318681318681314,98517.0,0.0,98517.0,120434.0,910.0,0.0,25815.0,77403.0,44136.0,12105.787
1789168180.367,6.0,0.0,0.01391941391941387,100029.0,0.0,100029.0,122054.0,923.0,0.0,26150.0,78408.0,44591.0,12110.793
1789168185.372,7.0,0.0,0.019291819291819334,102513.0,0.0,102513.0,125222.0,945.0,0.0,26825.0,80433.0,45656.0,12115.799
1789168190.391,10.0,0.0,0.025152625152625174,104889.0,0.0,104889.0,127745.0,964.0,0.0,27379.0,82095.0,46482.0,12120.818
1789168195.397,6.0,0.0,0.01831501831501836,106617.0,0.0,106617.0,130399.0,984.0,0.0,27979.0,83895.0,47620.0,12125.823
1789168200.402,9.0,0.0,0.023199023199023228,109317.0,0.0,109317.0,133260.0,1006.0,0.0,28578.0,85690.0,48620.0,12130.828
1789168205.958,7.0,0.0,0.017826617826617874,111909.0,0.0,111909.0,136572.0,1032.0,0.0,29285.0,87811.0,49757.0,12136.385
1789168208.567,6.0,0.0,0.0146520146520146,114717.0,0.0,114717.0,140059.0,1059.0,0.0,30022.0,90021.0,50976.0,12141.473
1789168213.627,2.0,0.0,0.004884004884004867,116337.0,0.0,116337.0,142379.0,1078.0,0.0,30512.0,91491.0,51677.0,12146.533
1789168218.632,8.0,0.0,0.022466422466422498,118281.0,0.0,118281.0,144412.0,1090.0,0.0,30985.0,92910.0,52423.0,12151.538
1789168223.638,8.0,0.0,0.023199023199023228,120765.0,0.0,120765.0,147544.0,1113.0,0.0,31635.0,94859.0,53451.0,12156.544
1789168228.643,5.0,0.0,0.0146520146520146,122493.0,0.0,122493.0,149826.0,1132.0,0.0,32139.0,96369.0,54260.0,12161.549
1789168233.648,10.0,0.0,0.028327228327228338,124113.0,0.0,124113.0,151445.0,1142.0,0.0,32411.0,97185.0,54647.0,12166.554
1789168236.322,6.0,0.0,0.01758241758241763,126597.0,0.0,126597.0,154778.0,1169.0,0.0,33164.0,99442.0,55814.0,12171.708
1789168241.350,8.0,0.0,0.02051282051282055,128865.0,0.0,128865.0,157246.0,1188.0,0.0,33712.0,101084.0,56729.0,12176.736
1789168246.355,10.0,0.0,0.027594627594627608,132105.0,0.0,132105.0,161154.0,1216.0,0.0,34524.0,103519.0,57883.0,12181.741
1789168251.359,7.0,0.0,0.01758241758241763,134589.0,0.0,134589.0,164307.0,1242.0,0.0,35190.0,105517.0,58967.0,12186.745
1789168256.363,5.0,0.0,0.012210012210012167,135777.0,0.0,135777.0,165881.0,1255.0,0.0,35517.0,106498.0,59413.0,12191.750
1789168261.368,9.0,0.0,0.02490842490842493,138261.0,0.0,138261.0,168794.0,1274.0,0.0,36106.0,108265.0,60350.0,12196.754
1789168266.373,6.0,0.0,0.016605616605616658,140637.0,0.0,140637.0,171887.0,1299.0,0.0,36750.0,110197.0,61358.0,12201.759
1789168268.895,0.0,0.0,0.0,140637.0,0.0,140637.0,172260.0,1305.0,0.0,36848.0,110491.0,61476.0,12206.764
