t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789189231.468,0,0,36703,36703,0,0,0,0,34902.061
1789189236.471,0,0,36703,36703,0,0,0,0,34907.064
1789189241.472,111,0,36864,36753,0,0,0,0,34912.065
1789189246.476,194,0,37052,36858,0,0,0,0,34917.068
1789189248.997,258,0,37212,36954,0,0,0,0,34922.070
1789189253.998,312,0,37407,37095,0,0,0,0,34927.071
1789189258.999,352,0,37585,37233,0,0,0,0,34932.072
1789189264.000,387,0,37759,37372,0,0,0,0,34937.073
1789189269.001,432,0,37949,37517,0,0,0,0,34942.074
1789189274.004,463,0,38122,37659,0,0,0,0,34947.077
1789189279.005,500,0,38310,37810,0,0,0,0,34952.078
1789189281.525,539,0,38476,37937,0,0,0,0,34957.079
1789189286.526,594,0,38686,38092,0,0,0,0,34962.080
1789189291.527,633,0,38862,38229,0,0,0,0,34967.081
1789189296.533,660,0,39033,38373,0,0,0,0,34972.087
1789189301.534,686,0,39199,38513,0,0,0,0,34977.088
1789189306.536,710,0,39369,38659,0,0,0,0,34982.090
1789189309.056,760,0,39571,38811,0,0,0,0,34987.092
1789189314.057,787,0,39733,38946,0,0,0,0,34992.093
1789189319.065,838,0,39927,39089,0,0,0,0,34997.100
1789189324.067,873,0,40104,39231,0,0,0,0,35002.102
1789189329.069,899,0,40276,39377,0,0,0,0,35007.105
1789189334.072,925,0,40444,39519,0,0,0,0,35012.107
1789189336.593,977,0,40638,39661,0,0,0,0,35017.108
1789189341.594,1000,0,40807,39807,0,0,0,0,35022.110
1789189346.596,1040,0,40994,39954,0,0,0,0,35027.111
1789189351.597,1092,0,41185,40093,0,0,0,0,35032.112
1789189356.601,1122,0,41359,40237,0,0,0,0,35037.117
1789189361.602,1159,0,41540,40381,0,0,0,0,35042.117
1789189366.605,1178,0,41701,40523,0,0,0,0,35047.121
1789189369.128,1227,0,41890,40663,0,0,0,0,35052.124
1789189374.130,1279,0,42095,40816,0,0,0,0,35057.126
1789189379.131,1307,0,42260,40953,0,0,0,0,35062.127
1789189384.132,1330,0,42431,41101,0,0,0,0,35067.128
1789189389.133,1369,0,42613,41244,0,0,0,0,35072.129
1789189394.136,1422,0,42806,41384,0,0,0,0,35077.132
1789189396.656,1441,0,42973,41532,0,0,0,0,35082.133
1789189401.657,1451,0,43125,41674,0,0,0,0,35087.134
1789189406.658,1477,0,43298,41821,0,0,0,0,35092.135
1789189411.660,1518,0,43470,41952,0,0,0,0,35097.136
1789189416.660,1559,0,43660,42101,0,0,0,0,35102.137
1789189421.662,1592,0,43837,42245,0,0,0,0,35107.139
1789189426.663,1635,0,44023,42388,0,0,0,0,35112.139
1789189429.183,1680,0,44210,42530,0,0,0,0,35117.141
1789189434.185,1705,0,44376,42671,0,0,0,0,35122.142
1789189439.186,1737,0,44559,42822,0,0,0,0,35127.143
1789189444.187,1773,0,44729,42956,0,0,0,0,35132.144
1789189449.188,1806,0,44905,43099,0,0,0,0,35137.145
1789189454.189,1810,0,45063,43253,0,0,0,0,35142.147
1789189456.710,1841,0,45225,43384,0,0,0,0,35147.148
1789189461.711,1856,0,45388,43532,0,0,0,0,35152.149
1789189466.713,1878,0,45542,43664,0,0,0,0,35157.151
1789189471.714,1910,0,45724,43814,0,0,0,0,35162.152
1789189476.716,1946,0,45903,43957,0,0,0,0,35167.154
1789189481.717,2006,0,46091,44085,0,0,0,0,35172.156
1789189486.719,2021,0,46257,44236,0,0,0,0,35177.157
1789189489.240,2071,0,46453,44382,0,0,0,0,35182.158
1789189494.241,2113,0,46628,44515,0,0,0,0,35187.159
1789189499.242,2132,0,46794,44662,0,0,0,0,35192.160
1789189504.246,2187,0,46991,44804,0,0,0,0,35197.163
1789189509.247,2213,0,47161,44948,0,0,0,0,35202.164
1789189514.248,2245,0,47330,45085,0,0,0,0,35207.166
1789189516.776,2180,0,47416,45236,0,0,0,0,35212.175
1789189521.777,2042,0,47416,45374,0,0,0,0,35217.177
1789189526.779,1900,0,47416,45516,0,0,0,0,35222.178
1789189531.780,1762,0,47416,45654,0,0,0,0,35227.179
1789189536.781,1621,0,47416,45795,0,0,0,0,35232.181
1789189541.783,1477,0,47416,45939,0,0,0,0,35237.182
1789189546.785,1326,0,47416,46090,0,0,0,0,35242.184
1789189549.307,1195,0,47416,46221,0,0,0,0,35247.186
1789189554.308,1042,0,47416,46374,0,0,0,0,35252.186
1789189559.309,906,0,47416,46510,0,0,0,0,35257.188
1789189564.310,760,0,47416,46656,0,0,0,0,35262.189
1789189569.311,612,0,47416,46804,0,0,0,0,35267.190
1789189574.312,469,0,47416,46947,0,0,0,0,35272.191
1789189576.835,331,0,47416,47085,0,0,0,0,35277.195
1789189581.836,149,0,47416,47267,0,0,0,0,35282.196
1789189586.838,0,0,47416,47416,0,0,0,0,35287.198
1789189591.839,0,0,47416,47416,0,0,0,0,35292.199
1789189596.840,0,0,47416,47416,0,0,0,0,35297.200
1789189601.842,0,0,47416,47416,0,0,0,0,35302.202
1789189604.370,0,0,47416,47416,0,0,0,0,35307.211
1789189609.375,0,0,47416,47416,0,0,0,0,35312.216
1789189614.703,0,0,47416,47416,0,0,0,0,35317.543
1789189619.806,0,0,47416,47416,0,0,0,0,35322.647
