t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1788949853.091,0.0,0.0,0.0,10997277.0,1728.0,10997277.0,13442220.0,101835.0
1788949858.129,0.0,0.0,0.0,10997277.0,1728.0,10997277.0,13442220.0,101835.0
1788949862.533,229.0,0.0,0.42451640033641713,11022009.0,1728.0,11020929.0,13448189.0,101835.0
1788949867.536,253.0,280.0,0.584524810765349,11040477.0,1728.0,11039829.0,13476883.0,101982.0
1788949872.542,250.0,554.0,0.6459209419680404,11058513.0,1728.0,11057433.0,13504620.0,102152.0
1788949877.548,256.0,784.0,0.6347771236333053,11080221.0,1728.0,11080221.0,13528739.0,102347.0
1788949882.553,253.0,968.0,0.4720353238015139,11107545.0,1728.0,11106141.0,13550502.0,102603.0
1788949887.557,253.0,1216.0,0.5777964676198486,11125041.0,1728.0,11124825.0,13579780.0,102765.0
1788949892.005,254.0,1421.0,0.6223717409587889,11145669.0,1728.0,11145021.0,13608005.0,102955.0
1788949897.011,256.0,1687.0,0.7148864592094197,11163165.0,1728.0,11163165.0,13635747.0,103115.0
1788949902.018,256.0,1888.0,0.5424726661059713,11190813.0,1728.0,11190813.0,13656739.0,103371.0
1788949907.023,254.0,2158.0,0.5719091673675357,11209281.0,1728.0,11208957.0,13682168.0,103544.0
1788949912.030,255.0,2411.0,0.6230025231286795,11229369.0,1728.0,11229045.0,13710142.0,103729.0
1788949917.048,256.0,2724.0,0.7333894028595458,11246109.0,1728.0,11246109.0,13738915.0,103883.0
1788949922.054,256.0,2897.0,0.580950378469302,11273757.0,1728.0,11273757.0,13761187.0,104139.0
1788949926.500,248.0,3135.0,0.5098822539949537,11296545.0,1728.0,11295573.0,13785552.0,104358.0
1788949931.506,254.0,3387.0,0.5941968040370058,11316093.0,1728.0,11315769.0,13814299.0,104533.0
1788949936.521,249.0,3657.0,0.6341463414634146,11335641.0,1728.0,11334993.0,13842790.0,104719.0
1788949941.529,256.0,3899.0,0.6406644238856182,11356701.0,1728.0,11356701.0,13867171.0,104907.0
1788949946.535,256.0,4086.0,0.4779226240538268,11384349.0,1824.0,11384025.0,13888675.0,105163.0
1788949951.541,253.0,4368.0,0.5777964676198486,11401521.0,1824.0,11401305.0,13917700.0,105325.0
1788949956.006,254.0,4587.0,0.6223717409587889,11422149.0,1824.0,11421501.0,13945925.0,105515.0
1788949961.012,256.0,4855.0,0.7176198486122792,11439645.0,1824.0,11439645.0,13973923.0,105675.0
1788949966.018,256.0,5014.0,0.5561396131202692,11467293.0,1824.0,11467293.0,13995427.0,105931.0
1788949971.033,251.0,5256.0,0.5378469301934399,11488569.0,1824.0,11487813.0,14021598.0,106133.0
1788949976.042,247.0,5527.0,0.593776282590412,11507037.0,1824.0,11506929.0,14049587.0,106308.0
1788949981.049,256.0,5844.0,0.7436921783010934,11522697.0,1824.0,11522589.0,14077858.0,106444.0
1788949986.059,256.0,6031.0,0.580950378469302,11550237.0,1824.0,11550237.0,14099107.0,106699.0
1788949990.505,246.0,6223.0,0.49348191757779647,11573889.0,1824.0,11573025.0,14123720.0,106928.0
1788949995.521,250.0,6478.0,0.5822119428090833,11592789.0,1824.0,11592573.0,14152473.0,107099.0
1788950000.587,251.0,6751.0,0.6345668629100084,11612877.0,1824.0,11612121.0,14180959.0,107284.0
1788950005.598,256.0,7017.0,0.6696804037005888,11633181.0,1824.0,11633181.0,14206883.0,107467.0
1788950010.606,256.0,7218.0,0.5063078216989066,11660829.0,1824.0,11660829.0,14228131.0,107723.0
1788950015.615,254.0,7513.0,0.5719091673675357,11679297.0,1824.0,11678973.0,14256632.0,107896.0
1788950020.075,255.0,7781.0,0.6230025231286795,11699385.0,1824.0,11699061.0,14284606.0,108081.0
1788950025.085,256.0,8075.0,0.7394869638351556,11716125.0,1824.0,11716125.0,14313891.0,108235.0
1788950030.097,256.0,8247.0,0.5780067283431455,11743773.0,1824.0,11743773.0,14335395.0,108491.0
1788950035.112,247.0,8454.0,0.520605550883095,11765589.0,1824.0,11765049.0,14359769.0,108702.0
1788950040.120,254.0,8687.0,0.605130361648444,11784489.0,1824.0,11783517.0,14387754.0,108870.0
1788950045.131,243.0,8914.0,0.6799831791421362,11800905.0,1824.0,11799177.0,14416274.0,109033.0
1788950049.558,256.0,9103.0,0.6610597140454163,11826717.0,1824.0,11826717.0,14442659.0,109259.0
1788950054.996,256.0,9307.0,0.4791841883936081,11854365.0,1824.0,11854041.0,14463139.0,109515.0
1788950060.007,254.0,9594.0,0.5820016820857864,11871321.0,1824.0,11871105.0,14491910.0,109674.0
1788950065.016,254.0,9739.0,0.6366694701429774,11890437.0,1824.0,11889897.0,14519381.0,109851.0
1788950070.024,256.0,9744.0,0.6795626576955425,11909661.0,1824.0,11909661.0,14545827.0,110027.0
1788950075.033,256.0,9744.0,0.5082001682085786,11937309.0,1824.0,11937309.0,14566307.0,110283.0
1788950080.041,253.0,9741.0,0.56959629941127,11955453.0,1824.0,11955129.0,14594299.0,110454.0
1788950084.483,253.0,9742.0,0.6181665264928511,11975541.0,1824.0,11975325.0,14622273.0,110640.0
1788950089.492,256.0,9744.0,0.7333894028595458,11992605.0,1824.0,11992605.0,14651299.0,110795.0
1788950094.501,256.0,9744.0,0.5719091673675357,12020253.0,1824.0,12020253.0,14672803.0,111051.0
1788950099.563,248.0,9735.0,0.5098822539949537,12043041.0,1824.0,12042069.0,14697936.0,111270.0
1788950104.571,253.0,9741.0,0.5931455004205215,12062265.0,1824.0,12061941.0,14726430.0,111443.0
1788950109.582,254.0,9683.0,0.6366694701429774,12083973.0,1824.0,12083433.0,14755925.0,111643.0
1788950114.379,256.0,9744.0,0.691757779646762,12103197.0,1824.0,12103197.0,14783395.0,111819.0
1788950119.396,256.0,9744.0,0.5271236333052985,12130845.0,1824.0,12130845.0,14804643.0,112075.0
1788950124.412,249.0,9743.0,0.5521446593776282,12150285.0,1824.0,12150177.0,14831855.0,112262.0
1788950129.438,256.0,9738.0,0.6181665264928511,12170481.0,1824.0,12169833.0,14860084.0,112442.0
1788950134.446,243.0,9728.0,0.6799831791421362,12187977.0,1824.0,12186249.0,14889362.0,112617.0
1788950139.456,256.0,9744.0,0.6099663582842725,12213789.0,1824.0,12213789.0,14911907.0,112843.0
1788950144.474,250.0,9741.0,0.48969722455845244,12238845.0,1824.0,12238521.0,14935227.0,113081.0
1788950148.937,253.0,9696.0,0.580950378469302,12257637.0,1824.0,12257313.0,14964237.0,113252.0
1788950154.102,254.0,9739.0,0.6366694701429774,12277509.0,1824.0,12276969.0,14992469.0,113435.0
1788950159.119,256.0,9744.0,0.6856602186711522,12296733.0,1824.0,12296733.0,15019427.0,113611.0
1788950164.132,256.0,9744.0,0.5220773759461732,12324381.0,1824.0,12324381.0,15040675.0,113867.0
1788950169.140,254.0,9741.0,0.5719091673675357,12342849.0,1824.0,12342525.0,15067640.0,114040.0
1788950174.149,255.0,9741.0,0.6230025231286795,12362937.0,1824.0,12362613.0,15095614.0,114225.0
1788950178.622,256.0,9744.0,0.7373843566021867,12379677.0,1824.0,12379677.0,15124643.0,114379.0
1788950183.631,256.0,9744.0,0.5780067283431455,12407325.0,1824.0,12407325.0,15146403.0,114635.0
1788950188.641,256.0,9713.0,0.5241799831791422,12434973.0,1920.0,12434973.0,15176099.0,114891.0
1788950194.632,249.0,9743.0,0.5521446593776282,12454413.0,1920.0,12454305.0,15203567.0,115078.0
1788950199.659,250.0,9743.0,0.6078637510513036,12473961.0,1920.0,12473853.0,15231546.0,115258.0
1788950204.668,256.0,9743.0,0.7436921783010934,12490377.0,1920.0,12490269.0,15260578.0,115404.0
1788950209.103,256.0,9744.0,0.5841042893187552,12517917.0,1920.0,12517917.0,15282083.0,115659.0
1788950214.111,248.0,9735.0,0.5098822539949537,12540705.0,1920.0,12539733.0,15306192.0,115878.0
1788950219.121,253.0,9737.0,0.595878889823381,12559605.0,1920.0,12558849.0,15334433.0,116048.0
1788950224.131,246.0,9729.0,0.646551724137931,12578073.0,1920.0,12576453.0,15362934.0,116226.0
1788950229.139,256.0,9744.0,0.6379310344827587,12600861.0,2016.0,12600861.0,15387555.0,116427.0
1788950234.149,253.0,9731.0,0.4720353238015139,12628185.0,2016.0,12626781.0,15409062.0,116683.0
1788950239.703,255.0,9738.0,0.5687552565180825,12647841.0,2112.0,12647193.0,15439856.0,116863.0
1788950244.150,250.0,9743.0,0.6078637510513036,12667497.0,2112.0,12667389.0,15468090.0,117050.0
1788950249.158,243.0,9728.0,0.6799831791421362,12685641.0,2112.0,12683913.0,15497618.0,117225.0
1788950254.187,256.0,9744.0,0.6017661900756939,12711453.0,2112.0,12711453.0,15519651.0,117451.0
1788950259.215,253.0,9734.0,0.4989486963835156,12736185.0,2208.0,12735105.0,15543230.0,117683.0
1788950264.225,253.0,9738.0,0.584524810765349,12754653.0,2208.0,12754005.0,15571987.0,117854.0
1788950269.240,251.0,9706.0,0.6345668629100084,12774093.0,2208.0,12773337.0,15600223.0,118036.0
1788950273.692,256.0,9562.0,0.6696804037005888,12794397.0,2208.0,12794397.0,15626147.0,118219.0
1788950278.702,256.0,9306.0,0.5023128679562658,12822045.0,2208.0,12822045.0,15647139.0,118475.0
1788950283.711,253.0,9147.0,0.5777964676198486,12839217.0,2208.0,12839001.0,15674884.0,118637.0
1788950288.719,254.0,8964.0,0.6295206055508831,12858981.0,2208.0,12858333.0,15702605.0,118819.0
1788950293.728,256.0,8794.0,0.6944911690496216,12877341.0,2208.0,12877341.0,15729827.0,118987.0
1788950298.745,256.0,8538.0,0.5241799831791422,12904989.0,2208.0,12904989.0,15750563.0,119243.0
1788950303.216,255.0,8359.0,0.5700168208578638,12924321.0,2208.0,12923673.0,15777776.0,119423.0
1788950308.225,250.0,8177.0,0.6078637510513036,12943977.0,2208.0,12943869.0,15806010.0,119610.0
1788950313.239,240.0,8025.0,0.6959629941126997,12960393.0,2208.0,12960393.0,15835298.0,119772.0
1788950318.300,256.0,7770.0,0.6017661900756939,12987933.0,2208.0,12987933.0,15857571.0,120011.0
1788950323.317,253.0,7541.0,0.5002102607232969,13012665.0,2304.0,13011585.0,15881150.0,120243.0
1788950328.325,253.0,7370.0,0.584524810765349,13031133.0,2304.0,13030485.0,15909907.0,120414.0
1788950333.344,251.0,7190.0,0.6345668629100084,13050573.0,2304.0,13049817.0,15938143.0,120596.0
1788950337.779,256.0,7002.0,0.6696804037005888,13070877.0,2304.0,13070877.0,15964067.0,120779.0
1788950342.797,256.0,6746.0,0.5023128679562658,13098525.0,2304.0,13098525.0,15985059.0,121035.0
1788950347.805,253.0,6578.0,0.56959629941127,13116669.0,2304.0,13116345.0,16013563.0,121206.0
1788950352.814,254.0,6394.0,0.6217409587888982,13136541.0,2304.0,13136325.0,16041283.0,121389.0
1788950357.821,256.0,6234.0,0.727291841883936,13153821.0,2304.0,13153821.0,16069795.0,121547.0
1788950362.828,256.0,5978.0,0.5658116063919261,13181469.0,2304.0,13181469.0,16091299.0,121803.0
1788950367.281,251.0,5781.0,0.5378469301934399,13202745.0,2304.0,13201989.0,16116702.0,122005.0
1788950372.289,254.0,5601.0,0.605130361648444,13222185.0,2304.0,13221213.0,16144938.0,122182.0
1788950377.296,241.0,5436.0,0.6537005887300252,13240005.0,2304.0,13238601.0,16173701.0,122360.0
1788950382.303,256.0,5210.0,0.6242640874684608,13264413.0,2304.0,13264413.0,16197283.0,122571.0
1788950387.313,254.0,4972.0,0.494322960470984,13290117.0,2304.0,13289469.0,16219573.0,122811.0
1788950392.320,253.0,4810.0,0.584524810765349,13307613.0,2304.0,13307073.0,16247825.0,122972.0
1788950397.326,209.0,4518.0,0.4028595458368377,13339149.0,2304.0,13337205.0,16270035.0,123068.0
1788950401.777,194.0,4091.0,0.33704793944491174,13385265.0,2400.0,13383321.0,16286592.0,123068.0
1788950406.784,190.0,3628.0,0.328847771236333,13435269.0,2400.0,13433325.0,16301349.0,123068.0
1788950411.803,195.0,3142.0,0.330950378469302,13487757.0,2400.0,13485813.0,16313572.0,123068.0
1788950416.835,206.0,2674.0,0.351555929352397,13538301.0,2400.0,13536249.0,16327734.0,123068.0
1788950421.840,212.0,2226.0,0.3698486122792263,13586685.0,2400.0,13584741.0,16342900.0,123068.0
1788950427.094,252.0,1768.0,0.4472245584524811,13636149.0,2496.0,13634205.0,16360608.0,123068.0
1788950431.501,253.0,1309.0,0.43418839360807404,13685721.0,2496.0,13683777.0,16376087.0,123068.0
1788950436.506,256.0,879.0,0.4539529015979815,13732161.0,2592.0,13731621.0,16392765.0,123068.0
1788950441.510,256.0,408.0,0.4386038687973086,13783029.0,2592.0,13781625.0,16407298.0,123068.0
1788950446.523,218.0,0.0,0.4192598822539949,13827093.0,2592.0,13827093.0,16424041.0,123068.0
1788950451.540,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950456.623,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950461.639,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950466.135,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950471.168,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950476.247,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950481.270,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950486.308,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950491.332,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950495.806,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950500.827,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950505.885,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950510.892,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950515.930,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950520.934,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950525.406,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950530.411,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950535.417,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950540.425,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950545.485,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950550.496,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950555.503,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
1788950559.953,0.0,0.0,0.0,13827093.0,2592.0,13827093.0,16436283.0,123086.0
