t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789184422.255,0,0,11170,11170,0,0,0,0,29699.651
1789184427.256,0,0,11170,11170,0,0,0,0,29704.652
1789184432.257,128,0,11307,11179,0,0,0,0,29709.653
1789184437.259,128,0,11458,11330,0,0,0,0,29714.654
1789184442.262,128,0,11606,11478,0,0,0,0,29719.658
1789184447.264,128,0,11751,11623,0,0,0,0,29724.660
1789184449.784,128,0,11886,11758,0,0,0,0,29729.661
1789184454.787,128,0,12022,11894,0,0,0,0,29734.664
1789184459.788,128,0,12156,12028,0,0,0,0,29739.666
1789184464.791,128,0,12292,12164,0,0,0,0,29744.668
1789184469.796,128,0,12432,12304,0,0,0,0,29749.673
1789184474.799,128,0,12568,12440,0,0,0,0,29754.677
1789184477.318,128,0,12706,12578,0,0,0,0,29759.680
1789184482.322,128,0,12847,12719,0,0,0,0,29764.683
1789184487.325,128,0,12982,12854,0,0,0,0,29769.686
1789184492.327,128,0,13119,12991,0,0,0,0,29774.688
1789184497.327,128,0,13256,13128,0,0,0,0,29779.689
1789184502.329,128,0,13394,13266,0,0,0,0,29784.691
1789184507.333,128,0,13529,13401,0,0,0,0,29789.695
1789184509.841,128,0,13668,13540,0,0,0,0,29794.698
1789184514.843,128,0,13812,13684,0,0,0,0,29799.701
1789184519.848,125,0,13946,13821,0,0,0,0,29804.706
1789184524.852,128,0,14088,13960,0,0,0,0,29809.709
1789184529.853,128,0,14228,14100,0,0,0,0,29814.711
1789184534.856,128,0,14366,14238,0,0,0,0,29819.714
1789184537.378,128,0,14499,14371,0,0,0,0,29824.715
1789184542.379,128,0,14632,14504,0,0,0,0,29829.716
1789184547.381,128,0,14774,14646,0,0,0,0,29834.718
1789184552.382,128,0,14913,14785,0,0,0,0,29839.719
1789184557.383,128,0,15051,14923,0,0,0,0,29844.720
1789184562.384,128,0,15183,15055,0,0,0,0,29849.721
1789184567.385,128,0,15318,15190,0,0,0,0,29854.722
1789184569.904,128,0,15461,15333,0,0,0,0,29859.724
1789184574.906,127,0,15601,15474,0,0,0,0,29864.726
1789184579.909,128,0,15732,15604,0,0,0,0,29869.730
1789184584.911,128,0,15873,15745,0,0,0,0,29874.731
1789184589.914,128,0,16014,15886,0,0,0,0,29879.734
1789184594.916,128,0,16151,16023,0,0,0,0,29884.736
1789184597.438,128,0,16288,16160,0,0,0,0,29889.737
1789184602.440,126,0,16432,16306,0,0,0,0,29894.739
1789184607.444,128,0,16571,16443,0,0,0,0,29899.743
1789184612.447,128,0,16708,16580,0,0,0,0,29904.747
1789184617.449,128,0,16846,16718,0,0,0,0,29909.748
1789184622.449,128,0,16975,16847,0,0,0,0,29914.749
