t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-10T11:14:00+08:00 70.87 69.80 0.00 1.98 NA
2026-09-10T11:14:10+08:00 33.53 33.02 0.00 1.76 NA
2026-09-10T11:14:17+08:00 49.16 48.97 0.00 1.64 NA
2026-09-10T11:14:27+08:00 54.74 54.65 0.00 1.54 NA
2026-09-10T11:14:37+08:00 69.18 69.15 0.00 1.46 NA
2026-09-10T11:14:45+08:00 61.53 61.51 0.00 1.39 NA
2026-09-10T11:14:55+08:00 59.05 58.89 0.00 1.33 NA
2026-09-10T11:15:05+08:00 32.31 32.14 0.79 1.44 NA
2026-09-10T11:15:12+08:00 24.81 24.48 0.69 2.09 NA
2026-09-10T11:15:22+08:00 26.02 25.90 0.25 1.92 NA
2026-09-10T11:15:32+08:00 29.50 29.45 0.11 1.78 NA
2026-09-10T11:15:40+08:00 16.22 16.12 0.04 1.66 1.0
2026-09-10T11:15:50+08:00 9.81 9.77 0.01 1.71 1.0
2026-09-10T11:16:00+08:00 3.76 3.74 0.00 1.68 1.0
2026-09-10T11:16:07+08:00 1.82 1.82 0.00 1.57 1.0
2026-09-10T11:16:18+08:00 0.82 0.81 0.00 1.48 1.0
2026-09-10T11:16:28+08:00 0.89 0.74 0.00 1.41 1.0
2026-09-10T11:16:35+08:00 1.41 1.35 0.00 1.35 1.0
2026-09-10T11:16:45+08:00 0.88 0.85 0.00 1.29 1.0
2026-09-10T11:16:55+08:00 0.39 0.38 0.00 1.17 1.0
2026-09-10T11:17:02+08:00 0.26 0.26 0.00 1.07 1.0
2026-09-10T11:17:13+08:00 1.12 1.12 0.00 1.14 1.0
2026-09-10T11:17:23+08:00 3.02 3.02 0.00 1.52 0.0
2026-09-10T11:17:30+08:00 1.33 1.33 0.00 1.44 27.0
2026-09-10T11:17:40+08:00 0.72 0.72 0.00 1.45 6.0
2026-09-10T11:17:50+08:00 1.32 1.32 0.00 1.54 8.0
2026-09-10T11:17:58+08:00 2.57 2.57 0.00 1.61 4.0
2026-09-10T11:18:08+08:00 1.10 1.10 0.00 1.51 13.0
2026-09-10T11:18:18+08:00 1.49 1.49 0.00 1.43 5.0
2026-09-10T11:18:25+08:00 1.88 1.88 0.00 1.37 6.0
2026-09-10T11:18:35+08:00 2.75 2.75 0.00 1.38 13.0
2026-09-10T11:18:45+08:00 1.68 1.68 0.00 1.55 7.0
2026-09-10T11:18:53+08:00 0.70 0.70 0.00 1.47 7.0
2026-09-10T11:19:03+08:00 0.25 0.25 0.00 1.48 11.0
2026-09-10T11:19:13+08:00 0.84 0.84 0.00 1.70 12.0
2026-09-10T11:19:20+08:00 1.94 1.94 0.00 1.89 12.0
2026-09-10T11:19:30+08:00 0.87 0.87 0.00 1.75 12.0
2026-09-10T11:19:40+08:00 2.75 2.75 0.00 1.78 5.0
2026-09-10T11:19:48+08:00 1.72 1.72 0.00 1.66 9.0
2026-09-10T11:19:58+08:00 1.48 1.48 0.00 1.64 11.0
2026-09-10T11:20:08+08:00 3.24 3.24 0.00 1.70 10.0
2026-09-10T11:20:15+08:00 2.12 2.12 0.00 1.59 6.0
2026-09-10T11:20:25+08:00 0.78 0.78 0.00 1.50 5.0
2026-09-10T11:20:35+08:00 1.43 1.43 0.00 1.57 8.0
2026-09-10T11:20:43+08:00 1.89 1.89 0.00 1.64 9.0
2026-09-10T11:20:53+08:00 1.18 1.18 0.00 1.54 14.0
2026-09-10T11:21:03+08:00 1.01 1.01 0.00 1.53 10.0
2026-09-10T11:21:10+08:00 1.05 1.05 0.00 1.45 6.0
2026-09-10T11:21:21+08:00 0.47 0.47 0.00 1.30 0.0
2026-09-10T11:21:31+08:00 2.08 2.08 0.00 1.25 9.0
2026-09-10T11:21:38+08:00 1.97 1.97 0.00 1.21 8.0
2026-09-10T11:21:48+08:00 2.40 2.40 0.00 1.33 6.0
2026-09-10T11:21:58+08:00 0.88 0.88 0.00 1.28 8.0
2026-09-10T11:22:06+08:00 0.69 0.69 0.00 1.16 0.0
2026-09-10T11:22:16+08:00 1.47 1.47 0.00 1.13 0.0
2026-09-10T11:22:26+08:00 0.66 0.66 0.00 1.04 1.0
2026-09-10T11:22:33+08:00 0.34 0.34 0.00 1.03 1.0
2026-09-10T11:22:43+08:00 6.47 6.29 0.00 1.02 0.0
2026-09-10T11:22:53+08:00 3.88 3.80 0.00 1.16 18.0
2026-09-10T11:23:01+08:00 1.42 1.39 0.00 1.14 26.0
2026-09-10T11:23:11+08:00 1.37 1.35 0.00 1.41 32.0
2026-09-10T11:23:21+08:00 1.41 1.40 0.00 1.43 25.0
2026-09-10T11:23:28+08:00 1.48 1.48 0.00 1.36 23.0
2026-09-10T11:23:38+08:00 1.43 1.43 0.00 1.45 18.0
2026-09-10T11:23:48+08:00 1.37 1.37 0.00 1.46 33.0
2026-09-10T11:23:56+08:00 2.73 2.73 0.00 1.54 26.0
2026-09-10T11:24:06+08:00 1.10 1.10 0.00 1.46 39.0
2026-09-10T11:24:16+08:00 6.47 6.47 0.00 1.70 41.0
2026-09-10T11:24:23+08:00 12.58 12.58 0.00 1.67 22.0
2026-09-10T11:24:33+08:00 4.75 4.75 0.00 1.57 15.0
2026-09-10T11:24:43+08:00 2.13 2.13 0.00 1.72 31.0
2026-09-10T11:24:51+08:00 1.42 1.42 0.00 1.61 18.0
