t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789179366.994,0,0,11624,11624,0,0,0,0,24225.746
1789179372.013,0,0,11624,11624,0,0,0,0,24230.765
1789179374.535,22,0,11690,11668,0,0,0,0,24235.767
1789179379.536,21,0,11749,11728,0,0,0,0,24240.768
1789179384.537,17,0,11803,11786,0,0,0,0,24245.769
1789179389.538,16,0,11861,11845,0,0,0,0,24250.770
1789179394.539,20,0,11931,11911,0,0,0,0,24255.771
1789179399.541,16,0,11980,11964,0,0,0,0,24260.772
1789179402.061,17,0,12037,12020,0,0,0,0,24265.774
1789179407.066,13,0,12089,12076,0,0,0,0,24270.779
1789179412.067,14,0,12145,12131,0,0,0,0,24275.780
1789179417.073,26,0,12203,12177,0,0,0,0,24280.785
1789179422.074,14,0,12252,12238,0,0,0,0,24285.786
1789179427.075,12,0,12304,12292,0,0,0,0,24290.787
1789179432.076,25,0,12374,12349,0,0,0,0,24295.789
1789179434.598,16,0,12422,12406,0,0,0,0,24300.790
1789179439.600,23,0,12495,12472,0,0,0,0,24305.792
1789179444.601,19,0,12548,12529,0,0,0,0,24310.793
1789179449.602,20,0,12611,12591,0,0,0,0,24315.794
1789179454.603,23,0,12662,12639,0,0,0,0,24320.795
1789179459.604,22,0,12715,12693,0,0,0,0,24325.796
1789179462.123,23,0,12781,12758,0,0,0,0,24330.797
1789179467.125,14,0,12829,12815,0,0,0,0,24335.798
1789179472.125,19,0,12894,12875,0,0,0,0,24340.799
1789179477.127,24,0,12954,12930,0,0,0,0,24345.800
1789179482.128,23,0,13022,12999,0,0,0,0,24350.801
1789179487.129,25,0,13094,13069,0,0,0,0,24355.802
1789179489.650,15,0,13158,13143,0,0,0,0,24360.803
1789179494.651,19,0,13211,13192,0,0,0,0,24365.804
1789179499.652,18,0,13270,13252,0,0,0,0,24370.806
1789179504.653,22,0,13335,13313,0,0,0,0,24375.807
1789179509.655,15,0,13383,13368,0,0,0,0,24380.808
1789179514.656,24,0,13445,13421,0,0,0,0,24385.810
1789179519.660,25,0,13517,13492,0,0,0,0,24390.814
1789179522.179,21,0,13575,13554,0,0,0,0,24395.816
1789179527.180,20,0,13648,13628,0,0,0,0,24400.817
1789179532.182,17,0,13702,13685,0,0,0,0,24405.818
1789179537.182,14,0,13753,13739,0,0,0,0,24410.819
1789179542.184,23,0,13811,13788,0,0,0,0,24415.820
1789179547.185,14,0,13870,13856,0,0,0,0,24420.821
1789179549.707,18,0,13925,13907,0,0,0,0,24425.823
1789179554.716,17,0,13988,13971,0,0,0,0,24430.832
1789179559.717,23,0,14048,14025,0,0,0,0,24435.833
1789179564.721,22,0,14112,14090,0,0,0,0,24440.837
1789179569.722,23,0,14181,14158,0,0,0,0,24445.838
1789179574.728,18,0,14241,14223,0,0,0,0,24450.843
1789179579.735,23,0,14306,14283,0,0,0,0,24455.850
1789179582.256,22,0,14367,14345,0,0,0,0,24460.852
1789179587.280,29,0,14442,14413,0,0,0,0,24465.876
1789179592.281,20,0,14500,14480,0,0,0,0,24470.877
1789179597.282,19,0,14565,14546,0,0,0,0,24475.878
1789179602.289,17,0,14622,14605,0,0,0,0,24480.885
1789179607.290,16,0,14680,14664,0,0,0,0,24485.886
1789179609.816,23,0,14746,14723,0,0,0,0,24490.891
1789179614.818,20,0,14800,14780,0,0,0,0,24495.893
1789179619.820,20,0,14869,14849,0,0,0,0,24500.895
1789179624.821,15,0,14931,14916,0,0,0,0,24505.896
1789179629.822,12,0,14982,14970,0,0,0,0,24510.897
1789179634.823,28,0,15047,15019,0,0,0,0,24515.898
1789179639.825,26,0,15106,15080,0,0,0,0,24520.900
1789179642.346,26,0,15171,15145,0,0,0,0,24525.902
1789179647.352,0,0,15194,15194,0,0,0,0,24530.908
1789179652.356,0,0,15194,15194,0,0,0,0,24535.912
1789179657.364,0,0,15194,15194,0,0,0,0,24540.920
1789179662.366,0,0,15194,15194,0,0,0,0,24545.922
1789179667.371,0,0,15194,15194,0,0,0,0,24550.927
