t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789195727.263,0,0,2996,2996,0,0,0,0,41939.717
1789195732.266,0,0,2996,2996,0,0,0,0,41944.719
1789195737.268,7,0,3016,3009,0,0,0,0,41949.722
1789195742.270,2,0,3034,3032,0,0,0,0,41954.724
1789195747.271,4,0,3059,3055,0,0,0,0,41959.725
1789195752.272,10,0,3089,3079,0,0,0,0,41964.726
1789195757.273,1,0,3103,3102,0,0,0,0,41969.727
1789195759.788,7,0,3125,3118,0,0,0,0,41974.729
1789195764.790,9,0,3149,3140,0,0,0,0,41979.730
1789195769.791,9,0,3174,3165,0,0,0,0,41984.731
1789195774.792,8,0,3199,3191,0,0,0,0,41989.732
1789195779.805,7,0,3224,3217,0,0,0,0,41994.745
1789195784.810,8,0,3244,3236,0,0,0,0,41999.750
1789195787.346,1,0,3259,3258,0,0,0,0,42004.766
1789195792.372,6,0,3275,3269,0,0,0,0,42009.792
1789195797.379,2,0,3297,3295,0,0,0,0,42014.799
1789195802.385,5,0,3318,3313,0,0,0,0,42019.805
1789195807.390,4,0,3340,3336,0,0,0,0,42024.810
1789195812.402,2,0,3357,3355,0,0,0,0,42029.822
1789195817.406,9,0,3393,3384,0,0,0,0,42034.826
1789195819.926,4,0,3417,3413,0,0,0,0,42039.827
1789195824.927,7,0,3446,3439,0,0,0,0,42044.828
1789195829.928,7,0,3469,3462,0,0,0,0,42049.829
1789195834.929,10,0,3495,3485,0,0,0,0,42054.830
1789195839.961,6,0,3519,3513,0,0,0,0,42059.862
1789195844.969,6,0,3544,3538,0,0,0,0,42064.870
1789195847.491,4,0,3573,3569,0,0,0,0,42069.872
1789195852.496,4,0,3597,3593,0,0,0,0,42074.877
1789195857.512,7,0,3624,3617,0,0,0,0,42079.894
1789195862.513,8,0,3655,3647,0,0,0,0,42084.895
1789195867.515,5,0,3674,3669,0,0,0,0,42089.896
1789195872.516,7,0,3699,3692,0,0,0,0,42094.898
1789195877.518,9,0,3725,3716,0,0,0,0,42099.899
1789195880.038,7,0,3754,3747,0,0,0,0,42104.901
1789195885.040,3,0,3773,3770,0,0,0,0,42109.902
1789195890.042,8,0,3795,3787,0,0,0,0,42114.904
1789195895.044,7,0,3819,3812,0,0,0,0,42119.906
1789195900.046,8,0,3851,3843,0,0,0,0,42124.909
1789195905.047,10,0,3882,3872,0,0,0,0,42129.910
1789195907.569,7,0,3904,3897,0,0,0,0,42134.913
1789195912.572,6,0,3925,3919,0,0,0,0,42139.915
1789195917.575,4,0,3949,3945,0,0,0,0,42144.918
1789195922.578,4,0,3967,3963,0,0,0,0,42149.922
1789195927.581,8,0,3993,3985,0,0,0,0,42154.925
1789195932.585,6,0,4026,4020,0,0,0,0,42159.928
1789195937.585,8,0,4051,4043,0,0,0,0,42164.929
1789195940.109,5,0,4078,4073,0,0,0,0,42169.933
1789195945.114,5,0,4102,4097,0,0,0,0,42174.938
1789195950.119,5,0,4114,4109,0,0,0,0,42179.943
1789195955.124,4,0,4140,4136,0,0,0,0,42184.948
1789195960.125,10,0,4166,4156,0,0,0,0,42189.949
1789195965.131,5,0,4189,4184,0,0,0,0,42194.955
1789195967.657,7,0,4208,4201,0,0,0,0,42199.961
1789195972.664,7,0,4239,4232,0,0,0,0,42204.968
1789195977.671,8,0,4267,4259,0,0,0,0,42209.975
1789195982.678,5,0,4288,4283,0,0,0,0,42214.983
1789195987.680,3,0,4308,4305,0,0,0,0,42219.984
1789195992.681,7,0,4328,4321,0,0,0,0,42224.985
1789195997.682,1,0,4346,4345,0,0,0,0,42229.986
1789196002.683,6,0,4377,4371,0,0,0,0,42234.987
1789196007.684,7,0,4401,4394,0,0,0,0,42239.988
1789196012.685,8,0,4416,4408,0,0,0,0,42244.990
1789196014.036,0,0,4424,4424,0,0,0,0,42249.993
1789196019.043,0,0,4424,4424,0,0,0,0,42255.000
